Industry,"1 Agriculture, hunting, forestry and fishing",2 Mining and quarrying (energy),3 Mining and quarrying (non-energy),"4 Food products, beverages and tobacco","5 Textiles, textile products, leather and footwear",6 Wood and products of wood and cork,"7 Pulp, paper, paper products, printing and publishing","8 Coke, refined petroleum products and nuclear fuel",9 Chemicals excluding pharmaceuticals,10 Pharmaceuticals,11 Rubber & plastics products,12 Other non-metallic mineral products,13 Iron & steel ,14 Non-ferrous metals,"15 Fabricated metal products, except machinery & equipment","16 Machinery & equipment, nec ","17 Office, accounting & computing machinery","18 Electrical machinery & apparatus, nec","19 Radio, television & communication equipment","20 Medical, precision & optical instruments","21 Motor vehicles, trailers & semi-trailers",22 Building & repairing of ships & boats,23 Aircraft & spacecraft,24 Railroad equipment & transport equip nec.,25 Manufacturing nec; recycling (include Furniture),"26 Production, collection and distribution of electricity",27 Manufacture of gas; distribution of gaseous fuels through mains,28 Steam and hot water supply ,"29 Collection, purification and distribution of water",30 Construction,31 Wholesale & retail trade; repairs,32 Hotels & restaurants,33 Land transport; transport via pipelines,34 Water transport,35 Air transport,36 Supporting and auxiliary transport activities; activities of travel agencies,37 Post & telecommunications,38 Finance & insurance,39 Real estate activities,40 Renting of machinery & equipment,41 Computer & related activities,42 Research & development,43 Other Business Activities,44 Public admin. & defence; compulsory social security,45 Education,46 Health & social work,"47 Other community, social & personal services",48 Private households with employed persons & extra-territorial organisations & bodies,Total intermediate use,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households,Final consumption expenditure by government,Gross fixed capital formation,Changes in Inventories,Changes in valuables,Exports,Imports,Discrepancy
11 Rubber & plastics products,107.9,93.9,104.2,1637.9,113.8,47.3,962.5,22.2,498.9,264.2,490.2,61.7,38.9,17.4,121.6,226.6,79.2,52.5,0,107,346,11.9,5.2,13.2,451.1,151.2,27.4,0,61.4,1907.6,877.2,333.7,419.7,7.2,53.1,165.2,702.4,17.5,172.7,0,78.4,0,100,692.7,79.3,144.8,255.4,0,12122.2,1246.7,0,1.2,721.4,65.3,0,710.5,5176.4,0.1
12 Other non-metallic mineral products,43.1,39.2,61,276.8,19.9,65.3,65.1,7.6,123.8,44,49,1904.7,146.2,47.7,261.2,127.9,22.3,49.7,0,37.5,192.6,31,12,21.4,117.1,190.4,5.2,0,120,8418.8,491.6,81.5,29,0.7,1.7,12.9,82.1,2.4,317.4,0,31.4,0,75.1,96.5,41.7,119.1,251.6,0,14135.2,1110.5,0,0,99.9,-756.5,0,442.7,1967.8,1
13 Iron & steel ,39.8,191.8,182,63.8,31.9,43.3,43.4,1.2,53,8.9,20.6,213.7,3136.7,143.3,3030.8,2131.3,64.8,191.4,0,141.6,1051.1,332,6.1,92.5,682.5,51.1,10.7,0,54.6,2884.6,443.3,18.5,127.6,0.6,1.2,19.3,64.1,1.4,197.3,0,21.2,0,251.3,82.7,33.2,39.8,89.3,0,16289.3,49.7,0,1,276.8,859.4,0,2555.1,4368.5,0.2
14 Non-ferrous metals,19,13.7,26.1,42.2,23,28.9,77.8,9.3,91.6,8.6,145.7,80.4,943.6,3910.5,1446,176.9,78.1,682,0,200.9,243.5,112.2,25.6,10,323.5,6.7,2.6,0,8.4,335.8,83.3,17.9,18,0.2,1.2,10.6,28.3,2,60.3,0,7.1,0,23.8,31.9,14.6,16.9,53.1,0,9441.8,90.1,0,1,70.8,298.5,0,17034.4,1278.5,-0.1
"15 Fabricated metal products, except machinery & equipment",179.1,302.7,366.2,929.2,50.3,206.9,93.6,6.9,328.9,126.6,96.8,189,284.3,72.7,2167.9,881.2,61,219.4,0,57,439.5,166.7,82.6,173.6,476.3,132.5,27.2,0,303.8,7880.5,1106.2,169.1,493.1,16.6,8.8,84.4,528.9,8.1,486.5,0,102.4,0,229,661.6,194.5,116.2,502.8,0,21010.6,1073.1,0,0.2,2446.9,-1.1,0,976.5,4303.4,0.2
"16 Machinery & equipment, nec ",298.3,446.7,504.5,212.5,47.7,74.6,98.7,34.6,91.3,32.5,35.2,68.7,57.2,33.3,169.6,1000.7,105.9,182.5,0,36.2,321.5,483.7,51.6,80.3,97.2,147.7,9.2,0,77.5,2236.9,1721.9,422.8,181.3,18.9,22.6,111,216.7,11.4,227.8,0,313.1,0,202.3,299.5,165.9,147.1,495.5,0,11594.1,5145.3,0,0.1,14645.3,-388.4,0,2140.4,17714.5,0.7
"17 Office, accounting & computing machinery",133.7,67.2,121.5,228.9,29.8,44.4,83.6,23.8,87.2,16.8,66.8,78.4,28.5,16.3,83.2,185.1,704.3,83.1,0,152.2,48.6,40.9,106.9,39.2,91.7,55.6,16,0,54.9,789.3,744.8,189.6,99.2,20.6,9.5,271.3,1544.5,106,179.1,0,491.4,0,588.5,281.7,560.8,112.7,1292.7,0,9970.3,2633.2,0,0,8438.2,648.7,0,1406.1,18676.2,-0.3
"18 Electrical machinery & apparatus, nec",78,45.5,38.4,107.3,6.3,20.8,55.2,12.5,19,4.2,54.3,28.2,32,8.3,83.4,852,155.7,408.4,0,80.9,74.1,214,27.6,137.2,61.4,506.3,1.2,0,22.2,1547.9,515.2,67,120.9,11.6,9.9,84.4,557.2,8.7,121.6,0,137,0,97.4,141.1,52.3,62.2,292.2,0,6961,565,0,0.1,1396.6,601,0,772.5,4953.1,-0.1
"19 Radio, television & communication equipment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20 Medical, precision & optical instruments",43.6,23.1,22.2,61.1,17.9,21,41.2,12.8,24.1,7.2,12.8,18.7,16,10.3,20.5,62,35.7,15,0,29,20.8,331.9,56.1,8.6,35.7,16.6,3.5,0,16.8,76.8,225.3,24.9,26.4,6.1,7.2,30.3,141.9,13.6,42.8,0,136.7,0,78,146.8,327.4,1592.1,109.4,0,3969.9,1984,0,3.3,2021.3,-193.2,0,1229.4,5864.5,-0.2
"21 Motor vehicles, trailers & semi-trailers",85.7,53.7,58.8,57.4,5.7,15.9,19.9,1.7,18.8,5.8,20.4,61.4,27.7,9.4,58,159.8,12.3,11.8,0,11.6,5263.6,21.5,24.9,9.3,366.3,30.1,0.8,0,18.9,1093.6,4058.5,92,1339.6,2.3,4.2,195.2,369,7.1,103.4,0,57.5,0,106,108.1,53,34.8,113.6,0,14169.1,12762.7,0,1.1,14089.6,563.2,0,3236.8,21861.6,0.1
22 Building & repairing of ships & boats,35.4,4.6,3.5,14.2,1.2,2.4,10.4,3,6.7,0.7,1,4.6,4,0.8,7.6,3.8,0.8,1.1,0,0.6,6.7,10.3,1.5,0.5,2.3,1.2,0.3,0,0.8,117.5,38.2,6.9,4.5,310,0.8,9.1,3.7,1.8,10.5,0,3.4,0,7.8,1721.7,1.6,2,10.2,0,2379.7,614,0,1.1,671.4,156.8,0,477.6,423.6,0
23 Aircraft & spacecraft,28.6,465.1,57.1,2.1,0.1,0.1,1.3,0.2,0.1,0.1,0.4,0.3,0.5,0.2,0.3,0.5,0.1,0.1,0,0,2.1,2.5,445.8,0.1,0.7,0.5,0,0,0.1,60.8,81.7,18.4,1.7,0.2,1030.6,587.7,2.6,0.2,14.3,0,32.4,0,112,430.4,2.1,26.2,57.2,0,3467.5,127.2,0,1,1946.9,-40.6,0,333.9,3391.5,0.6
24 Railroad equipment & transport equip nec.,0.8,7.2,0.5,1.3,0,0.1,0.6,0.2,0.3,0.2,0.7,0.5,4.3,0.2,0.8,8.7,1.2,2.1,0,0.4,12,0.3,0.1,330.9,1.2,2.3,0,0,0.1,8.2,8,2.4,1019.5,0,0.2,1.4,2.8,0.8,4.1,0,1.3,0,2,3.1,0.6,1.5,1.3,0,1434.2,6,0,1,456.6,56,0,44.7,196.8,0.3
25 Manufacturing nec; recycling (include Furniture),55.1,28.3,41.3,166.3,47.7,36.1,43.8,2.9,61.1,22,24.6,30.6,40.4,23.9,75.7,55,20,15.4,0,9.9,325.8,55,4.5,10.8,151.5,16.5,2.9,0,25,1207.2,588.7,208.8,64.8,1.2,5.6,31.2,90.3,13.6,191.4,0,102.1,0,147,346.6,310.1,82.8,182,0,4965.5,8258.6,0,0.1,3224.1,-128.8,0,935.9,5360,-0.4
"26 Production, collection and distribution of electricity",121.8,319.1,476.8,570.4,79.7,94.4,259.5,38.4,485.6,97.6,118.9,248.5,437,289.4,145.5,117.2,115.7,37.6,0,12.8,129.1,18.4,0.2,8.2,61,3726.7,8.1,0,229.6,535,1488.2,905.7,424.2,35.9,20.6,698.2,314.2,82.8,352,0,248.1,0,928.4,509,724.6,305.9,469.2,0,16289.2,7592.4,0,59.6,3363.3,-2.9,0,57.6,9.8,-0.4
27 Manufacture of gas; distribution of gaseous fuels through mains,11.1,4.7,23.4,143.5,17.3,6.5,67.6,17.1,68.1,7.6,6.4,322.5,87.1,121,16.1,7.5,3.2,3,0,1.9,12.8,2,6.6,1,16.3,261,0.1,0,1.4,30.9,268.8,144.6,15.1,2.5,1.8,18.6,51.5,5.7,25.7,0,15.4,0,52.9,24.6,27.8,54.7,20.1,0,1997.5,896.1,0,0.4,12.3,-4,0,1.2,0,0.5
28 Steam and hot water supply ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29 Collection, purification and distribution of water",262.8,9.3,72.3,163.4,45.7,9.8,49.1,15.7,74.5,17.3,9.9,22.5,58.5,7.8,13.5,26,9.4,4.5,0,2.4,24.4,2,0,0.6,10.9,65.8,6.2,0,328.2,264.9,369.3,344.6,229.3,13.5,6.4,192.7,198.9,32.7,521.2,0,374.4,0,885.5,413.9,47,109.2,172.3,0,5488.3,3734,0,804,451,0,0,11.1,17,0.6
30 Construction,228.4,449.6,377,257.3,26.1,39.3,75.9,221.4,103.4,37.5,35.3,55.4,75,25.8,97.9,42.5,18.1,13.8,0,15.3,103.7,24.6,2.7,15.8,29.8,1285.2,256,0,335.8,53263.2,2270,844,811.8,14.3,37.3,546.9,1560.5,177.9,2524.5,0,400.1,0,1315.1,3447.9,71.2,199.5,256.8,0,71989.6,712.2,0,2767.3,112003,15.4,0,569.5,30.2,0.2
31 Wholesale & retail trade; repairs,2611,885.4,964.9,4161.8,740,522.5,1462.8,296.2,1362.4,489.1,615.4,505.7,685.3,861.7,1031.6,1016.7,539.8,399.9,0,228.2,3933.3,350.4,167.6,80.9,929.3,721.5,117,0,352.7,6109.2,11619.6,3726.5,5256.1,245.4,904.9,1757.2,3689.4,712.3,2903.9,0,1391.3,0,3482.1,1722.6,1219,1717.8,2943.8,0,75434.2,95605,0,1911.6,18230.1,814.4,0,12970.7,321.9,0.9
32 Hotels & restaurants,183.1,78.5,85.1,1215.3,85.5,35.7,334.6,94.3,187.5,152.8,43.7,92.8,72.5,20.9,251.2,70.9,53,14.8,0,32.1,109.4,13.4,0,4,76.9,173.3,7.7,0,42,151.2,1729.8,127.1,301.2,13.2,41.6,481.8,854.4,368.4,46.7,0,595.7,0,3831.4,931.1,282.6,166.9,876.5,0,14330.6,33097.8,0,5,2.5,0,0,5011.6,3718,-0.5
33 Land transport; transport via pipelines,1109.2,1222.4,329.2,2923,198.3,392.4,401.5,84.3,434.7,138.7,287.7,863.7,728.9,591.9,369.8,297.3,47.1,78.5,0,54.1,200.4,49.9,18.7,15.5,381.2,822,6.5,0,51.4,2196.5,2104.5,589.1,1763.6,15.6,214.6,592.8,739,121.5,379.8,0,274.1,0,794.1,706.9,260.8,302.7,611.2,0,23765.1,10890.8,0,918.9,1763,326.2,0,9291.9,1507,0.1
34 Water transport,12.8,23.7,14.4,48.5,12,6.9,32.6,297.7,27.4,2.7,4.3,25.1,35.3,84.7,33.8,16.3,1,3.8,0,2.4,3.7,0.2,0.1,0.4,13.4,33.8,4.1,0,0.4,5.9,114.8,5.8,11.6,489.1,3.5,3.7,88.9,0.1,26.4,0,48.8,0,247.7,90.3,7.3,34.9,163.2,0,2083.5,282.3,0,0,7,-1.5,0,1474.6,187,0.1
35 Air transport,49.8,38.6,71.8,121.7,34,12.9,119.2,10.4,57.6,20.5,17.6,18,20.8,6.6,56.3,62,19.5,16.2,0,11.9,39.6,11.5,1,1.1,24.6,71.7,12.8,0,37,166.5,1317.5,72.5,43,5.8,378.8,141.9,238.8,172.1,50.8,0,301.1,0,1252.4,676.3,220.1,92.5,292.4,0,6387.2,7906.6,0,0,160.4,10.5,0,7987.8,7538,0.5
36 Supporting and auxiliary transport activities; activities of travel agencies,262.5,340,110.7,1157.5,80.4,275.3,678.3,74.1,450.7,235.3,57.9,131.8,204.3,65,416.1,61.7,13.7,22.6,0,10.5,204.6,44,3.5,7.3,79.9,27.9,1.4,0,17,1849,8390.7,309,499.1,757.9,1146.6,3171.9,486.7,89.3,988.9,0,356.1,0,2170.7,1441.4,160.9,110.3,239,0,27201.5,989.9,0,5221.7,148.1,9.4,0,3367.2,230,0.2
37 Post & telecommunications,243.6,105.3,258.1,405.7,85.1,74.3,361,62.9,131.3,60.1,71.1,132,68.5,12.5,220.8,265.7,50.4,62,0,40.4,96.7,23.7,0,6.7,162.3,316.8,39.4,0,106.6,1416.6,7076,769.5,1131.4,28.8,69.5,1531.1,1235,1831.9,1272,0,1240.9,0,2863.6,2335.6,867.5,908.3,2223.6,0,30264.3,13385.8,0,71,3801,0,0,1182.8,1092,0.1
38 Finance & insurance,1180.8,430.3,526.2,922.5,120.9,83.9,463.8,43.3,157.7,122.5,94.4,156.8,90.8,90.1,204.9,117.4,57.5,48.8,0,28.4,188.1,20.3,7.9,10.1,106.9,919,78.2,0,502.4,6500.5,5748.2,878.3,798.3,31.5,119.9,884.2,996.7,24778.6,9197,0,647.3,0,3760.5,2346.6,740.1,1050.7,1636.2,0,66888.5,33573.5,0,7.4,133.7,0,0,1753.1,1467,-0.2
39 Real estate activities,258.5,461.8,370.6,395.4,60.9,146.5,403,7.1,71.2,42,42.7,49.4,889.7,167.2,240.9,106.9,44.7,28.7,0,27.2,872.5,29.2,9.4,1.8,78.2,381.3,167.9,0,5.1,5353.6,12005.5,1756.8,1956.7,20.3,392,2596,3409,1299.8,18716.7,0,274.3,0,8176.2,648.1,230.8,544.4,2129.3,0,64869.3,86612.5,0,180.3,7377.3,0,0,846.6,1183,0
40 Renting of machinery & equipment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41 Computer & related activities,188.6,39.5,81.1,492.6,192.7,45.3,374.6,9.7,163.6,332.5,121.3,206,129.6,51.7,312.2,511.8,353.7,182.4,0,108.5,629.6,17.1,0,14,59,144.6,18.2,0,20.1,3996.3,1838.2,456.7,820.5,116,144.7,2117.9,612,1221.3,1998.1,0,5572.5,0,7529.2,2793.9,222.4,275,592.8,0,35107.5,104.8,0,990.4,10888,0,0,2493.3,2335,-7.28E-12
42 Research & development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43 Other Business Activities,520.5,2577.2,4939.6,2227.7,415.6,356.5,2209,578.8,607.8,1059.7,729,582.4,293.8,63.6,1048.3,758.5,199.4,166.5,0,232.8,991.3,79.6,0,10.3,524.5,369.1,641.3,0,597.8,9148.8,20168.6,2094.5,2458.4,127.8,309.5,3523.3,1510.5,4344.7,8549.7,0,4697.6,0,10414.2,3500.2,902.6,2789.6,4993.6,0,102314.2,4587.4,0,3556.2,2928.6,0,0,3016.5,3210,0.1
44 Public admin. & defence; compulsory social security,23.6,38.5,59.9,137.3,7.1,13.3,154.7,15.6,200.7,6.4,14.9,16,47.6,3.1,43.3,14.9,3.6,3.9,0,3.6,60.1,7.2,0,0.9,13.3,18.1,0.7,0,45.8,679.4,500.7,34.6,576.4,2.5,1.5,509.4,344.7,82.7,99.1,0,509.5,0,867.3,1766.9,280.9,147.2,290.5,0,7647.4,1093.7,0,58246,537.2,0,0,173.5,0,0.2
45 Education,13.5,28.9,30,147.6,47.2,13,75.2,35.1,42.7,21.9,18.7,33.9,31.6,9.4,38.5,43.7,20.6,10.6,0,10.1,42.2,5.1,0,1.7,12.4,147.9,15.4,0,23,72.4,207,96.5,79.5,5.7,11.7,219.2,47.2,331.1,191.3,0,394.4,0,1079.3,314.2,693.1,120.2,353.2,0,5135.9,15880.5,0,25941.2,75.1,0,0,3925.1,1302,-0.8
46 Health & social work,67.6,0,0,75,23.7,11.7,35,0.7,12.2,115.8,1.4,2.8,0.8,0.3,2,1.8,1.2,0.6,0,0.3,27.2,0.8,0,0,2.9,1.9,0,0,3.6,6.9,68.8,11.5,6.3,1.1,0.1,97.1,88.1,17.6,12.6,0,16.6,0,41.3,129.4,49.9,400.7,154.2,0,1491.5,21934.1,0,44089,30.1,0,0,523.5,561,-0.2
"47 Other community, social & personal services",43.3,19.4,26.8,236.3,18.6,19.8,113.7,5.3,67.2,37.8,16.1,16,5.9,0.4,27.1,23.4,11.7,8.3,0,8.1,141.7,3.9,0,0.2,39.9,41,16.4,0,48.4,502.5,1503.7,1959.1,107.6,25.8,24.7,88.8,187.7,216.6,1068,0,1304.6,0,3569.2,512.9,959.3,873.4,5625.2,0,19525.8,30502.2,0,13818.2,537.3,0,0,1009.6,1879,0.9
48 Private households with employed persons & extra-territorial organisations & bodies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sales by final demand including other adjustments (Purchases on the domestic territory by non-residents),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5911,5911,0
"Noncomparable imports(cif/fob adj, direct purchases abroad by residents)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intermediate consumption /final use at basic prices,20560.4,11930.1,14170.6,48526.6,5801.5,5189.1,15993.3,15807.3,12813.8,5114.8,6151.6,8253.1,10865.2,20619.5,13207.4,9958.8,3014,3380.9,0,1942.6,16866.5,2786.2,1129.5,1153.6,8184.8,14048.8,1558.8,0,4137.9,129641.5,106885.8,27673.3,24953.9,2561.2,8054.5,21639.2,23322.9,36713,52945.1,0,22025.5,0,59473.3,32940.7,11155.5,15094.1,32973.4,0,891219.6,474693.7,0,162498.9,218037.1,5001.5,0,166166.6,190188.9,6.5
Net taxes on products,203.8,-462.3,-117.8,353.9,142.4,28.3,168.1,17.6,56.1,14.3,40.3,56.6,3.7,19.1,71.7,53.9,10.9,17.1,0,8.7,114.1,22.7,13.3,8.1,55.2,181.1,6.9,0,94.3,623.3,1496,1662.4,268.9,-18.2,1379.6,578.7,388.1,954.5,2960.7,0,254.8,0,1570.2,285,123,187.1,454.2,0,14350.4,46334.2,0,0,13704.1,-1.6,0,1395.2,0,-0.3
Intermediate consumption /final use at purchasers prices,20764.2,11467.8,14052.8,48880.5,5943.9,5217.4,16161.4,15824.9,12869.9,5129.1,6191.9,8309.7,10868.9,20638.6,13279.1,10012.7,3024.9,3398,0,1951.3,16980.6,2808.9,1142.8,1161.7,8240,14229.9,1565.7,0,4232.2,130264.8,108381.8,29335.7,25222.8,2543,9434.1,22217.9,23711,37667.5,55905.8,0,22280.3,0,61043.5,33225.7,11278.5,15281.2,33427.6,0,905570,521027.9,0,162498.9,231741.2,4999.9,0,167561.8,190188.9,6.2
Value added total,26830,26029,15074,18435,3350,3689,12878,2177,4883,2301,3499,4755,4794,5019,7924,5410,1395,1945,0,1198,5980,1068,1302,640,3655,13119,1338,0,6240,57761,96263,19393,20227,1116,5481,14490,23902,63222,102797,0,24969,0,52149,34472,38377,52226,30088,0,821860,0,0,0,0,0,0,0,0,0
Gross operating surplus (=net operating surplus+depreciation of fixed capital),19815,22230,11643,7781,1287,1542,5368,1516,2448,904,1095,1692,1989,2974,2335,1357,371,479,0,275,2353,336,77,143,1139,9142,1198,0,4085,30935,29957,6572,7712,481,2226,7478,15453,29387,87233,0,5420,0,14034,4473,2827,8194,6770,0,364726,0,0,0,0,0,0,0,0,0
Compensation of employees,6093,3616,3169,10066,1941,2063,7155,616,2289,1319,2274,2909,2683,1935,5378,3903,942,1404,0,891,3442,697,1170,480,2434,3521,82,0,2256,25947,61433,12338,11298,598,3070,6687,7900,31654,10286,0,19060,0,37154,29165,34730,42693,22377,0,431118,0,0,0,0,0,0,0,0,0
Net taxes on production,922,183,262,588,122,84,355,45,146,78,130,154,122,110,211,150,82,62,0,32,185,35,55,17,82,456,58,0,-101,879,4873,483,1217,37,185,325,549,2181,5278,0,489,0,961,834,820,1339,941,0,26016,0,0,0,0,0,0,0,0,0
Industry output,47595,37496,29127,67318,9295,8906,29039,18002,17752,7430,9691,13065,15663,25658,21203,15423,4420,5343,0,3150,22961,3877,2445,1802,11895,27349,2904,0,10472,188027,204645,48729,45449,3659,14915,36708,47613,100889,158703,0,47249,0,113193,67698,49655,67507,63515,0,1727435,0,0,0,0,0,0,0,0,0
