Industry,"1 Agriculture, hunting, forestry and fishing",2 Mining and quarrying (energy),3 Mining and quarrying (non-energy),"4 Food products, beverages and tobacco","5 Textiles, textile products, leather and footwear",6 Wood and products of wood and cork,"7 Pulp, paper, paper products, printing and publishing","8 Coke, refined petroleum products and nuclear fuel",9 Chemicals excluding pharmaceuticals,10 Pharmaceuticals,11 Rubber & plastics products,12 Other non-metallic mineral products,13 Iron & steel ,14 Non-ferrous metals,"15 Fabricated metal products, except machinery & equipment","16 Machinery & equipment, nec ","17 Office, accounting & computing machinery","18 Electrical machinery & apparatus, nec","19 Radio, television & communication equipment","20 Medical, precision & optical instruments","21 Motor vehicles, trailers & semi-trailers",22 Building & repairing of ships & boats,23 Aircraft & spacecraft,24 Railroad equipment & transport equip nec.,25 Manufacturing nec; recycling (include Furniture),"26 Production, collection and distribution of electricity",27 Manufacture of gas; distribution of gaseous fuels through mains,28 Steam and hot water supply ,"29 Collection, purification and distribution of water",30 Construction,31 Wholesale & retail trade; repairs,32 Hotels & restaurants,33 Land transport; transport via pipelines,34 Water transport,35 Air transport,36 Supporting and auxiliary transport activities; activities of travel agencies,37 Post & telecommunications,38 Finance & insurance,39 Real estate activities,40 Renting of machinery & equipment,41 Computer & related activities,42 Research & development,43 Other Business Activities,44 Public admin. & defence; compulsory social security,45 Education,46 Health & social work,"47 Other community, social & personal services",48 Private households with employed persons & extra-territorial organisations & bodies,Total intermediate use,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households,Final consumption expenditure by government,Gross fixed capital formation,Changes in Inventories,Changes in valuables,Exports,Imports,Discrepancy
11 Rubber & plastics products,595.097,594.124,233.93,1749.751,157.688,336.402,572.168,128.787,539.28,142.144,2556.557,196.445,177.135,0,316.725,367.39,3.063,118.951,130.352,0,4626.15,24.887,15.494,51.959,699.632,20.433,32.297,0,0,4868.479,1194.588,155.374,237.514,19.598,17.215,231.514,43.215,181.675,83.52,140.284,273.872,0,544.239,422.622,140.039,305.493,618.152,0,23864.234,2044.028,0,0,447.369,1201.79,0,13455.278,12513.772,0
12 Other non-metallic mineral products,66.135,51.359,163.151,307.826,4.521,81.7,126.856,34.504,120.764,75.764,174.239,1974.518,425.307,0,137.79,68.633,0.703,31.082,13.959,0,957.722,27.989,3.654,43.915,76.413,5.058,2.346,0,0,8380.541,145.528,61.703,22.721,1.878,2.618,20.156,3.356,52.177,14.157,13.827,41.027,0,62.142,99.173,21.795,52.424,60.268,0,14031.399,1022.158,0,0,80.535,16.43,0,2770.561,4305.734,0
13 Iron & steel ,256.938,176.97,687.814,64.206,3.327,85.806,134.74,41.7,167.901,7.833,182.008,113.161,13557.52,0,8710.07,3735.494,4.058,1322.254,219.795,0,6169.302,70.403,373.891,803.422,1188.866,151.35,2.372,0,0,4294.204,247.247,23.806,46.773,1.071,1.439,39.693,2.893,44.981,18.425,12.645,46.159,0,63.054,89.864,39.461,87.931,59.272,0,43350.119,281.168,0,0,-125.258,439.673,0,27538.212,21692.027,0
14 Non-ferrous metals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15 Fabricated metal products, except machinery & equipment",608.652,618.894,314.497,1206.344,29.733,350.368,276.38,81.094,223.966,26.968,349.247,144.121,1469.39,0,4398.383,2416.131,22.457,197.033,406.005,0,6385.226,104.778,586.076,235.153,657.59,27.345,27.145,0,0,13730.445,530.527,76.603,131.108,9.514,17.437,186.249,35.917,158.69,69.149,113.312,234.617,0,452.141,844.84,118.556,289.966,446.607,0,38608.654,1724.743,0,0,2363.38,-143.552,0,12028.244,18643.507,0
"16 Machinery & equipment, nec ",1193.179,1368.809,1103.959,255.622,33.275,217.777,387.183,88.115,134.037,37.127,153.816,94.559,269.791,0,398.583,4689.682,9.556,154.445,228.267,0,1879.849,46.299,397.885,49.444,161.691,561.026,37.461,0,0,4439.218,396.614,92.414,102.155,34.63,31.152,258.027,38.184,208.607,93.943,158.927,355.504,0,663.653,611.552,223.755,567.989,744.965,0,22972.726,5831.46,0,0,20763.873,154.208,0,22582.423,38901.531,0
"17 Office, accounting & computing machinery",47.008,54.053,20.837,17.721,2.327,14.752,59.099,5.451,19.676,7.493,16.742,14.216,17.365,0,12.238,110.838,1455.782,63.559,912.581,0,32.224,0.461,1.429,0.745,8.938,1.764,3.002,0,0,53.776,22.219,5.018,22.137,0.932,0.783,17.75,2.423,13.269,6.916,12.37,45.63,0,51.671,228.885,33.534,42.275,54.226,0,3514.115,850.137,0,0,6496.089,-172.227,0,4490.584,11881.328,0
"18 Electrical machinery & apparatus, nec",283.208,319.558,187.048,112.138,14.425,121.75,163.397,32.631,53.493,15.162,130.554,36.509,409.888,0,93.039,648.461,14.009,1021.056,1091.404,0,877.545,9.86,8.396,22.278,117.281,120.319,16.71,0,0,2963.758,172.697,40.361,83.717,15.356,5.214,111.119,14.26,90.479,42.389,72.083,157.069,0,330.499,243.132,100.407,217.714,842.053,0,11422.426,1438.507,0,0,1240.21,15.058,0,6361.248,11869.274,0
"19 Radio, television & communication equipment",121.076,152.066,82.369,126.603,10.161,60.246,199.108,34.801,68.084,34.778,89.464,31.019,88.306,0,213.459,571.35,346.219,215.589,3984.348,0,1580.552,7.925,294.578,8.077,121.49,13.376,7.409,0,0,2127.13,280.715,36.459,63.532,4.618,7.157,44.709,10.646,157.771,34.568,36.906,219.283,0,326.564,907.131,215.715,957.203,1909.129,0,15801.689,4180.935,0,0,8512.324,17.589,0,17764.793,28344.069,0
"20 Medical, precision & optical instruments",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21 Motor vehicles, trailers & semi-trailers",190.577,380.245,237.914,226.776,17.768,79.743,217.862,65.173,108.866,35.167,224.977,50.033,121.429,0,348.963,667.724,3.82,35.534,103.135,0,47657.529,15.844,24.322,1010.58,44.15,24.014,14.238,0,0,537.264,829.789,100.797,796.229,4.933,8.39,86.702,37.283,384.265,98.051,93.706,234.21,0,369.576,414.901,75.585,140.317,327.31,0,56445.691,30434.768,0,0,17800.571,2042.056,0,81424.387,79090.049,0
22 Building & repairing of ships & boats,120.786,4.535,3.432,6.669,0.949,8.01,9.187,5.161,6.436,0.889,3.244,4.224,6.071,0,3.017,2.3,0.095,0.519,1.341,0,5.187,14.763,1.011,0.533,1.442,0.344,0.389,0,0,16.444,7.54,2.378,7.709,99.172,0.315,17.076,2.005,6.116,1.375,0.824,2.391,0,3.712,258.104,1.292,8.743,5.428,0,651.158,388.548,0,0,218.502,237.599,0,596.108,929.296,0
23 Aircraft & spacecraft,15.786,24.729,9.339,23.623,1.586,4.229,19.682,7.659,10.748,5.832,7.433,2.945,8.134,0,4.699,196.262,1.827,3.694,35.225,0,49.831,1.157,5480.643,31.389,3.753,16.532,0.695,0,0,28.661,111.946,11.112,14.142,0.752,451.933,160.271,2.021,61.481,12.285,6.831,41.01,0,39.541,809.46,8.592,9.168,29.052,0,7765.69,72.229,0,0,3098.472,-183.536,0,13699.544,9585.177,0
24 Railroad equipment & transport equip nec.,7.018,11.247,9.114,11.118,1.477,5.67,9.299,3.659,7.025,1.228,4.275,2.461,6.204,0,4.055,4.833,0.209,1.436,2.719,0,11.143,17.229,1.147,953.68,3.79,1.055,0.341,0,0,23.048,24.183,5.757,113.321,0.292,0.75,16.292,1.163,11.5,2.632,1.895,6.202,0,7.926,268.751,2.708,7.874,9.815,0,1585.541,2069.572,0,0,272.73,71.352,0,3884.529,2164.926,0
25 Manufacturing nec; recycling (include Furniture),79.465,69.547,44.513,118.627,58.318,67.695,92.596,15.298,56.039,35.293,79.061,17.202,209.244,0,70.723,46.332,83.515,13.412,88.935,0,99.285,2.528,31.109,19.611,1299.69,18.214,5.418,0,0,2462.845,417.833,110.22,26.128,3.323,9.982,31.439,11.623,171.609,33.529,33.11,89.86,0,165.751,828.194,102.164,2154.183,642.115,0,10015.578,12927.824,0,0,5511.4,-314.602,0,13171.308,18108.427,0
"26 Production, collection and distribution of electricity",805.347,1169.151,761.641,655.214,134.147,584.217,2174.173,369.708,1285.654,48.428,476.972,374.032,1473.399,0,319.619,219.624,7.456,67.667,102.409,0,429.151,8.49,49.652,32.92,175.678,3.357,25.525,0,0,241.219,2381.09,710.003,370.281,5.27,58.855,124.598,25.395,697.715,1219.949,79.767,114.093,0,275.084,1738.897,865.524,889.791,1133.617,0,22684.779,13420.39,0,0,117.601,8.416,0,3254.923,1395.306,0
27 Manufacture of gas; distribution of gaseous fuels through mains,51.999,8.004,44.332,111.916,9.648,37.837,138.829,17.878,244.953,4.831,19.811,47.61,121.363,0,39.066,13.703,0.33,4.323,5.365,0,36.556,0.391,3.313,2.108,10.272,9.687,9.876,0,0,33.089,400.101,54.662,24.16,6.149,13.296,27.272,3.532,174.867,537.534,6.21,19.23,0,19.825,220.244,262.696,99.669,159.842,0,3056.379,1946.876,0,0,29.718,0.069,0,22.019,18.994,0
28 Steam and hot water supply ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29 Collection, purification and distribution of water",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30 Construction,855.3,812.228,280.325,124.17,20.421,68.117,262.743,153.66,88.61,27.712,43.654,113.289,298.695,0,61.16,62.088,5.164,18.094,34.619,0,158.281,2.562,22.83,7.227,30.003,1168.548,116.055,0,0,291.72,871.955,271.352,1358.829,30.522,6.919,273.927,27.394,592.497,10841.294,80.363,105.231,0,208.843,3892.101,1237.217,542.576,695.131,0,26163.426,64.455,0,0,164670.648,-2.016,0,141.145,194,0
31 Wholesale & retail trade; repairs,3935.021,2315.301,1749.878,3700.018,593.485,2272.592,3179.435,819.724,2416.919,283.799,1537.832,724.948,2855.031,0,1715.844,2047.758,128.161,562.057,719.929,0,4623.022,82.15,393.699,459.548,1767.954,389.043,116.104,0,0,12423.346,6231.092,3182.25,2642.515,149.338,507.508,772.868,637.732,3525.333,744.73,994.67,1619.268,0,2947.18,7451.993,1344.092,3258.62,5694.083,0,93515.87,117957.136,0,0,17694.603,11.699,0,21974.52,10654.401,0
32 Hotels & restaurants,68.896,190.226,236.322,171.934,36.176,44.025,444.61,25.757,120.731,76.065,71.584,45.414,39.943,0,84.847,127.024,15.805,41.401,99.98,0,232.597,1.958,72.739,10.539,76.04,81.682,10.577,0,0,346.328,3125.975,284.592,106.28,5.4,496.821,358.924,44.966,2158.069,343.593,67.822,515.81,0,918.314,1399.944,413.489,801.506,889.577,0,14704.282,45317.651,0,0,124.25,0,0,8544.43,11499.474,0
33 Land transport; transport via pipelines,1464.777,337.868,612.506,1636.202,80.797,1233.966,2128.38,1534.512,1095.722,81.276,292.519,418.018,1078.225,0,572.259,342.398,55.326,108.503,113.71,0,1590.027,12.742,124.707,72.997,232.247,345.593,50.431,0,0,2731.407,1844.511,332.168,7501.16,47.953,67.936,1174.155,834.883,472.537,264.273,80.015,164.993,0,306.734,759.285,1712.902,217.814,459.127,0,34587.561,9857.38,0,0,1091.424,0,0,19637.896,3422.975,0
34 Water transport,87.166,5.814,58.708,38.954,1.615,31.895,69.24,7.804,19.04,1.356,6.825,9.903,24.759,0,13.649,7.975,0.979,2.284,2.715,0,36.016,0.3,2.983,1.882,5.603,7.643,0.205,0,0,103.657,170.82,7.767,50.346,583.057,2.277,81.871,0.758,10.325,2.225,1.054,3.48,0,6.515,26.97,3.802,6.442,7.716,0,1514.395,700.381,0,0,30.381,0,0,1829.06,546.42,0
35 Air transport,110.556,108.201,151.828,83.156,19.894,29.981,217.712,11.993,53.317,41.245,36.255,25.626,23.939,0,49.217,72.856,9.417,19.581,46.967,0,37.116,1.085,61.551,4.718,43.584,54.228,5.895,0,0,248.294,1783.087,88.955,71.066,2.742,618.918,51.228,380.535,1280.834,199.216,35.454,268.985,0,493.75,895.158,167.236,152.282,483.613,0,8541.271,7198.15,0,0,30.545,0,0,3259.91,4752.487,0
36 Supporting and auxiliary transport activities; activities of travel agencies,163.791,180.907,100.725,486.616,15.67,140.644,339.977,59.32,157.119,47.09,83.477,45.702,107.803,0,71.332,67.33,14.848,18.624,58.035,0,220.817,2.133,63.785,13.91,42.188,54.353,4.101,0,0,312.683,1745.501,108.905,2868.138,496.233,2092.495,142.666,110.142,452.465,76.588,67.079,353.144,0,326.945,1197.867,93.65,87.41,278.635,0,13370.843,1628.28,0,0,222.885,0,0,3463.057,882.765,0
37 Post & telecommunications,9.123,54.785,32.433,82.111,34.446,15.039,329.143,9.983,81.44,21.495,41.438,13.433,14.88,0,49.404,51.345,5.235,11.874,25.7,0,43.123,1.051,4.781,2.508,69.807,35.852,16.534,0,0,214.71,3089.873,45.098,89.22,2.706,33.483,132.81,241.329,1638.494,465.096,23.308,343.123,0,635.453,700.085,176.553,296.242,697.477,0,9882.023,935.623,0,0,47.609,0.18,0,1081.318,860.488,0
38 Finance & insurance,2355.695,4218.775,1031.246,1444.983,236.033,581.633,1699.081,685.259,858.37,264.732,465.084,314.513,730.617,0,635.504,504.979,62.902,173.27,380.217,0,1409.435,15.643,215.618,124.021,392.714,751.345,212.491,0,0,4140.518,16430.625,2664.106,2137.389,81.783,504.148,799.013,351.258,27461.011,10884.606,664.83,1206.25,0,2393.834,2261.97,276.403,1158.014,3160.922,0,96340.84,59664.323,0,0,12217.056,0.139,0,7671.378,9978.156,0
39 Real estate activities,155.229,76.183,76.715,147.443,65.585,38.322,464.634,39.542,48.083,25.729,102.078,24.947,22.25,0,128.104,115.953,6.324,26.432,69.502,0,77.713,2.439,23.008,2.941,142.71,41.255,10.639,0,0,539.04,6551.212,1917.842,304.498,6.708,20.651,503.055,153.282,2842.984,644.128,239.006,1276.723,0,2688.196,2719.955,469.056,1393.91,2824.84,0,27028.846,136853.492,0,0,440.881,0,0,182.982,166.84,0
40 Renting of machinery & equipment,388.062,177.267,389.208,356.589,43.174,106.554,402.907,28.653,263.182,89.649,126.155,79.278,64.159,0,148.225,135.056,17.656,64.616,160.607,0,955.713,3.73,34.526,11.753,92.322,34.422,5.52,0,0,1517.896,1446.225,671.379,707.089,33.412,371.945,302.415,135.589,995.249,135.657,260.601,428.889,0,857.997,876.479,180.802,247.952,1251.972,0,14600.531,2899.337,0,0,576.343,0,0,1390.22,3495.995,0
41 Computer & related activities,607.021,1452.746,293.35,587.094,68.525,135.699,1146.489,245.545,311.845,324.455,375.713,79.608,153.996,0,156.344,279.127,172.185,100.422,432.443,0,1131.978,10.525,176.02,64.152,203.659,441.963,115.024,0,0,1742.622,4708.167,509.885,237.993,3.476,95.945,140.473,195.278,5414.841,455.385,140.528,4816.868,0,2980.448,3700.047,520.456,410.247,1853.18,0,36991.767,2350.415,0,0,5045.809,-4.433,0,8044.984,4367.616,0
42 Research & development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43 Other Business Activities,1048.083,1702.064,813.835,2060.377,162.516,377.831,1738.255,663.602,966.58,477.494,615.684,273.495,616.257,0,459.337,506.6,79.256,323.389,1005.723,0,4624.952,22.276,331.181,177.404,363.784,408.761,96.123,0,0,12192.262,12425.37,1616.771,825.81,22.364,517.642,409.556,343.929,8297.295,3318.844,749.927,2851.081,0,5248.479,7284.21,1287.81,1475.366,3372.664,0,82154.239,4573.078,0,0,1661.586,0,0,8077.114,7183.469,0
44 Public admin. & defence; compulsory social security,255.107,157.596,162.714,312.628,31.344,43.599,305.438,73.22,268.601,107.14,79.631,48.043,116.246,0,89.817,84.322,6.046,25.952,84.035,0,175.819,10.145,26.422,12.299,69.957,440.257,23.412,0,0,741.684,1896.871,383.511,364.925,104.087,158.995,144.1,36.183,1059.433,646.495,76.151,268.365,0,524.245,5929.406,370.639,420.781,1060.781,0,17196.442,8645.587,0.305,162882.8,1447.636,10.916,0,1856.109,1305.706,0
45 Education,13.385,34.175,15.518,20.393,3.141,6.976,62.657,6.94,11.802,7.303,11.934,3.606,8.748,0,9.47,9.995,1.842,4.698,15.647,0,64.592,0.342,5.239,1.834,8.08,12.52,2.014,0,0,252.562,721.991,107.639,23.295,0.463,8.91,20.225,12.255,338.545,35.453,10.286,234.613,0,197.956,1819.987,239.383,171.103,126.743,0,4664.26,12160.328,0,58255.964,399.282,1.028,0,1374.843,1129.855,0
46 Health & social work,22.616,26.494,18.263,40.593,2.701,5.416,37.43,10.592,17.906,26.47,8.095,5.535,11.821,0,6.833,8.621,0.676,4.642,12.064,0,37.267,0.262,5.544,3.596,5.268,7.252,1.553,0,0,24.118,269.341,23.642,25.741,0.46,17.46,10.379,4.541,179.456,27.909,12.775,48.039,0,70.539,24913.353,30.512,2579.896,72.362,0,28638.033,19768.833,0,39057.062,177.306,3.739,0,295.867,1095.892,0
"47 Other community, social & personal services",445.328,294.022,270.011,699.282,105.408,137.273,1641.24,147.713,571.178,206.837,231.127,111.344,334.801,0,209.474,240.66,27.33,124.098,217.703,0,616.334,6.898,101.801,43.278,239.067,151.487,53.282,0,0,908.55,6885.966,1169.105,756.711,17.874,394.616,669.35,134.268,5903.78,961.275,268.23,1498.877,0,2345.943,5890.331,978.291,1957.858,8392.616,0,46360.617,49205.77,18397.845,0,712.647,7.618,0,7734.769,8767.169,0
48 Private households with employed persons & extra-territorial organisations & bodies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2733.212,0,0,0,0,0,0,0,0
Sales by final demand including other adjustments (Purchases on the domestic territory by non-residents),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17186.379,0,0,0,0,0,17186.379,0,0
"Noncomparable imports(cif/fob adj, direct purchases abroad by residents)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21785.642,0,0,0,0,0,0,21785.642,0
Intermediate consumption /final use at basic prices,38651.182,30617.181,13820.475,58274.385,7045.776,22988.369,38615.67,54553.238,33215.024,6764.548,17990.379,7592.382,36969.573,0,21172.455,19667.514,2650.513,5427.153,11371.639,0,90018.907,665.866,9143.606,4440.077,12743.86,10737.827,1760.538,0,0,111384.942,90761.405,28108.547,28580.694,2407.554,9794.434,8262.481,4495.812,71229.423,34380.446,5476.326,20938.824,0,30493.981,91813.067,15423.996,25921.606,45579.148,0,1181950.823,673869.01,18398.15,260195.826,279258.537,9850.653,0,535976.081,492951.474,0
Net taxes on products,-4181.544,143.09,185.274,86.962,-23.669,86.208,39.28,19.97,34.356,8.216,0.855,42.809,-4.355,0,23.747,14.512,3.728,-7.254,-61.701,0,13.054,-65.804,17.606,-49.137,6.158,-336.622,-397.661,0,0,3572.948,1999.061,1054.268,-571.846,-171.794,180.144,146.61,68.973,2747.019,318.712,199.145,-459.129,0,258.817,932.769,680.261,-1120.746,158.328,0,5591.618,71571.134,0,0,13031.091,0,0,114.626,3314,0
Intermediate consumption /final use at purchasers prices,34469.638,30760.271,14005.749,58361.347,7022.107,23074.577,38654.95,54573.208,33249.38,6772.764,17991.234,7635.191,36965.218,0,21196.202,19682.026,2654.241,5419.899,11309.938,0,90031.961,600.062,9161.212,4390.94,12750.018,10401.205,1362.877,0,0,114957.89,92760.466,29162.815,28008.848,2235.76,9974.578,8409.091,4564.785,73976.442,34699.158,5675.471,20479.695,0,30752.798,92745.836,16104.257,24800.86,45737.476,0,1187542.441,745440.144,18398.15,260195.826,292289.628,9850.653,0,536090.707,496265.474,0
Value added total,23178.015,89273.148,21789.817,26576.309,5468.568,12440.208,29125.21,4654.738,10648.571,3988.645,10507.684,5980.161,12826.665,0,14741.764,13721.13,643.126,3188.276,6623.318,0,19025.476,562.556,5706.009,1327.85,10453.061,27689.6,3673.193,0,0,75885.76,147738.975,28028.323,33742.432,1292.035,4302.815,9393.211,6521.473,91939.144,129640.212,10294.961,27581.23,0,58529.752,97988.251,59621.592,62044.091,67914.631,2733.212,1279005.198,0,0,0,0,0,0,0,0,0
Gross operating surplus (=net operating surplus+depreciation of fixed capital),12965.086,81028.408,11968.198,14087.057,1216.012,4974.099,8302.093,2579.694,5317.825,1871.341,3778.151,2624.093,6216.194,0,4367.534,4727.147,38.197,812.753,1547.659,0,6617.374,139.715,2374.118,515.211,3724.681,19303.95,2388.322,0,0,22165.212,43380.357,6005.259,13694.793,361.94,1141.593,2355.644,734.554,33021.062,97442.836,6202.142,5783.572,0,16593.566,18659.877,4916.38,19905.722,26218.845,0,522068.266,0,0,0,0,0,0,0,0,0
