Industry,"1 Agriculture, hunting, forestry and fishing",2 Mining and quarrying (energy),3 Mining and quarrying (non-energy),"4 Food products, beverages and tobacco","5 Textiles, textile products, leather and footwear",6 Wood and products of wood and cork,"7 Pulp, paper, paper products, printing and publishing","8 Coke, refined petroleum products and nuclear fuel",9 Chemicals excluding pharmaceuticals,10 Pharmaceuticals,11 Rubber & plastics products,12 Other non-metallic mineral products,13 Iron & steel ,14 Non-ferrous metals,"15 Fabricated metal products, except machinery & equipment","16 Machinery & equipment, nec ","17 Office, accounting & computing machinery","18 Electrical machinery & apparatus, nec","19 Radio, television & communication equipment","20 Medical, precision & optical instruments","21 Motor vehicles, trailers & semi-trailers",22 Building & repairing of ships & boats,23 Aircraft & spacecraft,24 Railroad equipment & transport equip nec.,25 Manufacturing nec; recycling (include Furniture),"26 Production, collection and distribution of electricity",27 Manufacture of gas; distribution of gaseous fuels through mains,28 Steam and hot water supply ,"29 Collection, purification and distribution of water",30 Construction,31 Wholesale & retail trade; repairs,32 Hotels & restaurants,33 Land transport; transport via pipelines,34 Water transport,35 Air transport,36 Supporting and auxiliary transport activities; activities of travel agencies,37 Post & telecommunications,38 Finance & insurance,39 Real estate activities,40 Renting of machinery & equipment,41 Computer & related activities,42 Research & development,43 Other Business Activities,44 Public admin. & defence; compulsory social security,45 Education,46 Health & social work,"47 Other community, social & personal services",48 Private households with employed persons & extra-territorial organisations & bodies,Total intermediate use,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households,Final consumption expenditure by government,Gross fixed capital formation,Changes in Inventories,Changes in valuables,Exports,Imports,Discrepancy
11 Rubber & plastics products,79.66644717,25.62981478,85.19006665,2657.950158,133.4565056,761.2109223,1409.465404,66.2572023,1772.074649,0,2254.596907,413.9695417,434.9535402,0,946.0081167,3440.87134,180.5106385,1216.73345,0,864.6420027,6863.750409,559.0721254,0,0,838.7018456,98.63069854,0,0,80.26927514,2005.28282,3372.547677,502.4995852,581.4930705,25.11752024,35.01673048,226.4647851,192.9524375,130.3364126,850.3520444,90.86559941,911.8693528,1682.555892,0,570.1113075,185.4720732,1153.257867,510.3490143,0,38210.15525,4159.618037,0,316.3246595,202.1792915,-682.3387157,0,21465.06148,26990,0
12 Other non-metallic mineral products,253.4958142,2.798203988,336.254501,575.3698855,82.91673867,788.5090743,186.5146657,8.749889741,407.2262034,0,137.1481739,2333.746299,903.228523,0,686.3091608,620.498659,6.48889015,195.2829427,0,324.8406866,1546.933719,166.1399351,0,0,193.6013833,142.8256795,0,0,96.85344092,11839.91001,531.2891184,352.6666811,274.3294522,7.177056452,12.92627836,357.0899818,28.66868188,17.53020611,1852.292108,41.86395891,168.2069467,440.4696288,0,173.3250168,81.85407835,253.2384422,155.6966441,0,26584.26676,2456.272057,0,40.03216739,707.5759296,271.9564567,0,9144.896632,10880,0
13 Iron & steel ,197.7399724,2.074483784,168.4647441,89.10358246,180.4666366,447.8710268,612.850408,346.3998118,544.0863345,0,1091.332095,729.2308072,35702.95185,0,13956.30817,11123.8879,380.0713446,5793.873483,0,1379.621431,9675.600418,1110.86083,0,0,2672.923057,381.9018137,0,0,130.6239461,4652.840862,2585.12626,65.53422271,162.9502305,27.60152203,53.3451007,208.4556345,148.4565223,39.75016599,579.9878315,106.8781636,654.7619582,1787.452235,0,216.7859151,95.10482833,95.7854178,179.1080971,0,98378.16911,1245.256635,0,57.49437261,605.9607568,-1131.284493,0,78726.40362,56611,0
14 Non-ferrous metals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15 Fabricated metal products, except machinery & equipment",315.0399481,6.37495557,389.8122859,1364.700761,45.40639295,2556.868705,360.2548157,327.6776555,585.4607472,0,674.1111248,603.7760964,2614.938723,0,12101.0575,16293.33938,231.5560893,2140.804837,0,1277.364745,11071.7606,1654.545792,0,0,1410.246676,243.3315656,0,0,614.6544842,9969.78823,2479.322101,143.1831,512.1343055,147.314577,48.92511479,524.5182168,673.2682812,68.05492518,2155.24397,141.6191644,1439.303569,2266.691082,0,942.0829028,304.8404417,350.8269107,636.3431594,0,79686.54393,3763.735122,0,83.36954226,14334.23748,0.663721222,0,29443.4502,23094,0
"16 Machinery & equipment, nec ",2159.28106,22.51963828,1900.568513,830.2129164,152.1791498,1079.614717,2905.520687,384.0061192,1286.389059,0,809.6412578,399.3953283,1584.775876,0,2554.15027,26146.90838,116.7692364,1671.643642,0,1226.499433,9077.545737,928.3029905,0,0,853.6597485,1669.010533,0,0,187.1455918,6939.204774,3323.468211,394.1805826,792.7530613,145.8097594,131.7014375,511.1750634,617.3911118,327.7137062,1570.616581,656.8909077,1988.090177,3273.921693,0,2376.666681,332.6252486,547.4044096,830.8907105,0,82706.244,7716.266334,0,629.6558319,60492.70518,-1157.610281,0,121935.7389,82549,0
"17 Office, accounting & computing machinery",34.14520667,2.9441891,6.250409013,86.93710308,9.780473154,41.51692098,123.7419828,5.700184039,99.44651674,0,41.91670131,16.83755057,70.34122083,0,77.96217196,122.3847334,449.3613456,1628.671827,0,281.7608878,119.1754464,64.14886608,0,0,42.85991026,21.01563438,0,0,3.465503666,129.4833815,230.0097429,14.65773797,46.26556132,22.51523971,10.61815269,42.88968445,98.39841126,37.93118246,77.08646688,22.36824173,201.8218217,369.4938885,0,164.0919072,51.87822051,60.67512053,60.38975981,0,4990.939306,3984.223856,0,9.103403965,18660.35144,2222.953111,0,11267.42888,34870,0
"18 Electrical machinery & apparatus, nec",100.6974252,2.736884938,118.9876121,336.6934522,43.72288587,231.2844552,641.0671139,82.36934681,1138.224848,0,458.601599,155.3882674,526.2544738,0,1679.485847,8971.262974,507.4009326,32587.19228,0,4174.276496,4442.114296,978.5080618,0,0,353.1069472,962.1497286,0,0,99.57952389,4823.916134,3072.930547,248.7243742,529.4147901,178.981691,126.3136498,495.7055759,3035.984482,448.7940513,1464.516898,182.33725,1704.212288,5571.887961,0,1178.331982,360.3696913,684.2611035,745.8836242,0,83443.67155,9805.660904,0,743.0374923,16504.64625,-1410.891986,0,131152.8758,94256,0
"19 Radio, television & communication equipment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20 Medical, precision & optical instruments",34.08980849,0.396823707,20.87387254,67.37460442,6.833367999,32.03529927,128.607872,33.148387,336.9046957,0,74.52185755,36.63970277,87.45508191,0,198.0236513,1108.113359,35.28646681,550.6249134,0,4291.218245,364.3168435,253.6053807,0,0,55.44179466,159.6960371,0,0,123.2637095,1147.903661,744.1694432,110.1937852,90.19790909,19.1192349,28.77561262,141.8551587,364.5125043,60.26899145,336.8462927,45.46686852,392.0820913,2027.730709,0,1572.385491,374.6818671,9226.285328,407.9296597,0,25088.87638,3126.056769,0,685.84812,16146.13106,-797.3879351,0,26139.47561,25797,0
"21 Motor vehicles, trailers & semi-trailers",333.0090288,3.513247513,129.9796747,641.0111459,54.79051621,231.8558764,628.1206723,73.67774229,820.8559016,0,301.9310604,159.4399791,936.8233337,0,1071.208414,5909.201215,47.75851984,996.7254585,0,291.4308145,80338.18986,232.6537883,0,0,383.2368765,237.8523949,0,0,30.80413304,1042.226649,11968.11462,431.8278228,934.6435941,125.869306,163.7138101,434.9362457,408.9767497,335.2295319,1337.818508,384.6713688,990.1006054,4631.652217,0,723.2150486,310.459238,649.4583267,813.514219,0,119540.4975,50397.44235,0,916.9053986,36005.37793,1250.17929,0,145272.5975,96620,0
22 Building & repairing of ships & boats,155.004569,0.143148947,29.6340223,19.38661941,3.15622471,28.10490853,45.47258713,5.384181834,46.16914469,0,12.24825046,15.82630172,171.8419183,0,80.88226627,482.4785648,32.4463108,59.33407559,0,36.72746482,105.3480042,6815.27853,0,0,54.2972488,26.02004137,0,0,3.113850177,92.71772105,250.8238137,68.96036233,2889.999355,2428.95685,2155.242785,574.6356263,51.73787639,26.08506995,863.9128387,288.1781493,116.6327447,596.2218171,0,6632.010371,70.61839718,682.7921225,64.472604,0,26082.29674,4347.992208,0,26.61998745,5618.062844,-1349.79003,0,18478.81825,19109,0
23 Aircraft & spacecraft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24 Railroad equipment & transport equip nec.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25 Manufacturing nec; recycling (include Furniture),37.83874926,0.720709286,24.55231801,276.7508377,113.2960295,251.4708944,524.6033589,182.0206393,251.8754096,0,237.1165187,232.7395794,2537.946021,0,636.1879691,608.1443764,18.38972267,534.1030051,0,75.7430865,4042.952761,214.2895168,0,0,4111.460138,47.52049206,0,0,5.313364712,950.0891179,878.9398168,258.8871425,109.3403012,30.98988265,29.56181087,129.1848606,80.10252584,70.65459188,411.2637098,43.24855459,222.4031739,781.1003421,0,679.1085276,454.0874037,600.5589255,682.7355657,0,21377.29175,17591.06975,0,113.2234902,5282.010002,-878.2973549,0.031280346,18556.67108,21959,0
"26 Production, collection and distribution of electricity",1346.330664,20.57214258,548.9211168,1510.033458,147.9869461,1559.321145,6800.999905,540.630088,2577.735138,0,641.0201401,489.535929,2643.901358,0,1519.816234,1214.667019,24.58167434,504.0832656,0,186.9481799,1353.502282,264.7790062,0,0,418.6224517,4959.991616,0,0,513.9027683,990.88599,2801.430644,853.9385762,1413.256373,35.10613866,63.36653367,1338.908257,540.0864288,558.3189746,6925.58885,164.927271,433.5923629,1449.374122,0,2319.402171,1406.769499,2574.908768,2492.53106,0,56150.27455,37608.72403,0,102.7403712,3451.19468,2.458082258,0,5990.608293,3667,0
27 Manufacture of gas; distribution of gaseous fuels through mains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28 Steam and hot water supply ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29 Collection, purification and distribution of water",5.422946057,3.33329541,20.0675077,173.8806042,17.63744477,66.23152098,212.1131491,11.992511,76.70034873,0,28.28488292,29.24929104,68.5062755,0,128.3482034,196.3357286,6.480054881,128.9222309,0,32.71021292,279.3903492,23.49021609,0,0,104.1701939,306.8967698,0,0,2.973440116,96.69688604,151.0146364,116.2279446,11.60624878,1.09285103,7.009492805,67.65022323,3.367510292,62.07275532,7700.515805,9.784471368,38.04902042,147.8691628,0,414.9363355,116.929354,560.9158776,480.7500764,0,11909.62583,52.83435899,0,0.330008282,73.45531711,-0.009914764,0,12.76440167,0,0
30 Construction,1607.368194,7.613580775,288.635596,550.5807607,49.40823714,410.9668634,994.3057088,250.5031271,567.0140671,0,207.1758877,247.3882495,1380.077379,0,498.5772143,1154.448279,41.02720455,718.0153235,0,318.6427656,1381.547118,326.8862457,0,0,264.7921726,3223.764421,0,0,585.6901926,3456.236301,1987.039659,567.1747115,642.5773132,73.38613223,38.50697831,1841.182198,2476.524044,1780.843505,44993.04956,122.0385484,766.0147222,1803.689239,0,8725.614437,1009.167181,1131.784357,2750.058485,0,89239.31595,1791.221083,0,270.5833472,126960.1874,-42.71843975,0,3339.410662,0,0
31 Wholesale & retail trade; repairs,3262.15116,24.61413489,923.3831802,5593.339832,361.9345962,2169.658273,5843.950075,381.5005173,3088.83026,0,1459.940404,1380.280782,9539.18516,0,4157.183375,9426.743697,305.6565088,5084.16318,0,1634.746896,12020.96441,1238.371116,0,0,1415.310193,1298.611953,0,0,241.936178,8854.539962,6748.209229,4270.350152,7767.860085,734.0980491,1350.220569,2672.640924,1930.110769,736.2282534,4524.822075,710.1446805,2380.852264,5951.270076,0,2630.308539,1990.799534,4689.014247,6096.797987,0,134890.7233,164074.9533,0,6578.723066,25545.6691,-49.27444858,0,95668.20574,5181,0
32 Hotels & restaurants,82.45089573,1.768822928,35.04272038,441.4164664,77.20665138,63.70222148,536.1585603,16.80093658,520.1381427,0,159.2653201,87.54845143,218.0191529,0,354.6897561,864.9385193,30.10613925,610.1806809,0,197.276385,665.2555324,73.64857042,0,0,182.1015191,247.6893849,0,0,46.56098393,236.9439159,1491.101042,340.5481933,960.1879191,166.4865414,304.246055,1503.717648,1723.555304,1101.188571,1342.191618,155.2475973,1759.610069,4964.406673,0,1179.398359,991.4177032,1449.253122,2478.770415,0,27660.23656,54024.56136,0,222.4212664,145.3574578,1.192021952,0.615461951,430.6158724,79,0
33 Land transport; transport via pipelines,348.3787422,35.59833696,657.3130105,2650.297474,328.0931098,3336.23019,6202.271464,121.7858632,1387.683942,0,375.4603211,1075.845372,1267.372246,0,904.4516504,1552.04452,34.58680689,721.1562442,0,210.5501816,2614.141728,202.7940602,0,0,801.9239792,379.1066437,0,0,109.9821391,5540.214435,6318.614578,461.570799,18277.15238,179.6344752,180.3987036,53381.52655,696.6506208,288.3454377,1619.597311,378.2506134,842.5503552,2298.040119,0,1976.752672,3812.297679,731.3359741,3450.100399,0,125750.1011,29846.82126,0,2322.749762,867.8237491,-5.569060904,0,3441.073168,24494,0
34 Water transport,29.17493499,7.134633371,138.3164703,516.561143,58.02239796,692.1272941,1143.664339,228.1969986,299.489534,0,52.31153502,310.857704,688.5431628,0,449.4775782,431.0162337,33.13374625,347.8484858,0,38.93561508,541.7237066,35.61488473,0,0,207.6096467,46.56112124,0,0,5.503166299,121.695659,864.6877156,137.2115009,293.6324183,5929.198847,68.83847833,7058.722571,107.6393328,65.71501645,140.8571311,52.75313463,184.9741644,637.1877633,0,166.3284203,37.42231311,80.21389858,143.267969,0,22392.17067,1989.866084,0,192.5678933,164.1728501,-1.068591328,0,29185.2911,14692,0
35 Air transport,152.9344403,0.991762312,47.35204589,228.8430905,68.13050512,154.1327923,410.5912049,14.0166555,265.1776581,0,85.30634663,83.14656061,198.4846394,0,378.8889751,547.1217861,11.70756727,399.830076,0,97.19436233,632.7706168,104.6729652,0,0,185.3940208,113.7589175,0,0,14.00415141,355.111481,1396.209743,250.1049528,713.9542343,194.3891972,177.794175,11137.05808,707.2359952,250.2850993,563.2265755,73.81498275,548.3039503,1501.133574,0,1300.853735,665.8373414,739.0264789,1232.316681,0,26001.10742,4941.794529,0,278.492699,287.2315384,-17.17262411,0,6872.546441,11566,0
36 Supporting and auxiliary transport activities; activities of travel agencies,465.8722269,88.80518956,887.7376474,6165.708492,643.1401233,6328.978971,12814.23182,393.0867368,3191.788092,0,869.7938354,2571.243112,3068.421844,0,2154.961622,3271.30326,74.3031146,1534.102541,0,433.8647891,6145.705471,490.5296309,0,0,1836.527287,493.368552,0,0,134.8880221,536.5610522,17350.79635,1116.536306,4516.799822,7221.160886,7043.010229,12028.68722,1034.852741,146.8682736,1681.404561,542.1454861,1066.62678,2920.176474,0,844.3425079,962.0590646,622.0858433,997.05574,0,114689.5317,18755.91618,0,26971.55668,273.7217422,-6.905743096,0,38397.17943,12420,0
37 Post & telecommunications,404.5102374,3.901407826,65.87449548,685.8919422,120.2361413,207.4823747,4280.221626,65.43645505,1337.494947,0,381.8145451,208.5410792,527.1983069,0,789.9375304,2055.25924,75.62914098,2315.880589,0,492.2917169,1793.850748,179.8832541,0,0,378.6838987,569.4611196,0,0,73.64231786,545.8445109,3181.648519,899.8635322,1828.72311,292.374233,55.97870524,2747.725418,19468.66804,2765.38663,3475.222026,250.969255,3170.600811,5309.256214,0,7054.274093,1296.974437,2275.527897,5709.539921,0,77341.70047,37185.16586,0,142.2842851,1238.130209,-3.872102771,0,11917.59129,11850,0
38 Finance & insurance,1425.601231,12.50359261,194.1230725,1153.38661,141.5151827,1252.023252,2404.027408,594.5667611,1374.045528,0,363.6608884,269.7166739,1929.494843,0,1257.377888,2804.030766,125.9841017,2094.318186,0,488.4135949,4454.660536,388.9588262,0,0,708.8160034,1710.096326,0,0,557.8283669,1874.079062,4197.839381,696.0642727,1937.120912,1403.070433,276.9839777,1964.081108,2046.036044,10813.03334,25347.15712,217.6839538,1605.414734,3043.234071,0,2839.172116,427.0223209,473.0314498,2711.075672,0,87577.2496,54487.38534,0,5.138700384,1403.251062,-3.56046605,0,27607.53577,13843,0
39 Real estate activities,169.102172,2.632106259,47.34986086,1392.42781,126.4984516,221.0832558,2145.90188,55.38789969,1252.08713,0,440.2994052,274.4400573,456.7745858,0,1737.681216,2002.738112,147.3210965,2549.6201,0,740.2992727,3931.774493,536.7125505,0,0,445.8710946,761.3545081,0,0,49.27184656,1174.452873,18831.64493,9971.893198,1256.917862,177.0128946,470.8609615,3711.273189,3930.274942,7512.702478,18880.8011,673.778031,4867.432668,12552.02722,0,15174.83725,17815.42178,20765.29643,8287.171814,0,165540.4285,248696.5506,0,79.3507066,6320.980602,-2.044099208,0,560.7336293,0,0
40 Renting of machinery & equipment,107.8318207,2.549047893,48.65812119,205.3905417,90.35898025,236.103194,725.1156313,6.451434656,224.3155979,0,86.67404413,45.51170139,408.2440912,0,308.428063,434.0149471,9.929406746,315.8151757,0,104.5027004,249.4425985,77.68731283,0,0,167.3110762,81.26792255,0,0,216.5549091,1295.024216,997.5223521,164.8194254,2035.484754,333.5485483,2449.824198,1159.890548,952.3143903,276.4758005,364.8785718,166.7506966,470.3127767,1548.906635,0,479.2819825,224.5049175,328.0552008,959.5175966,0,18359.27093,8858.962394,0,11.7182105,50.35641141,-0.081668443,0,2437.773725,6056,0
41 Computer & related activities,200.0770793,4.013217862,87.9926711,911.7848414,195.7071497,290.8261452,1251.503027,390.8308547,2309.495746,0,334.1491261,321.8159621,1169.054662,0,1043.423835,3887.004721,127.0168185,3586.309342,0,713.0507725,4960.1901,398.4101875,0,0,546.3887532,770.0558823,0,0,147.6725754,1124.680418,5161.745281,476.0768367,1655.740578,821.3789926,430.2830238,2727.450415,5034.461684,2715.046111,1487.898913,558.6169352,11044.6444,10016.8464,0,4242.93445,1298.398659,1461.366959,1650.902725,0,75555.24625,2735.325576,0,499.727568,50809.50721,-113.9453588,0,22045.13875,13858,0
42 Research & development,1367.833303,41.04126482,794.9493897,6923.570375,681.1104901,1701.454184,8453.475871,560.7858905,17600.72203,0,2138.153967,1416.476352,3153.447736,0,4888.805601,14035.90656,586.6640766,26140.74838,0,2776.314908,24850.06656,1735.422548,0,0,2322.761743,4267.981415,0,0,300.3278233,11578.46066,26730.83017,2600.959179,5351.432,2393.537076,1601.940545,6229.624335,9664.020197,9180.239256,10983.65842,1603.569187,13148.74119,38082.84536,0,12069.46883,3531.486126,7716.075757,13010.91578,0,302215.8245,10788.53495,0,15476.80794,26972.71109,-168.60754,0,77500.72902,94273,0
43 Other Business Activities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44 Public admin. & defence; compulsory social security,280.0536802,9.148023608,65.83576899,606.9480686,112.5041455,672.5518229,1014.144906,96.38862182,1002.418284,0,170.3098275,121.2441612,416.9996639,0,668.8662776,974.0910077,30.8526636,773.3130469,0,198.6831697,1379.655301,149.3080204,0,0,268.2415782,728.0589571,0,0,65.31970898,536.3385519,2176.02069,1006.948562,810.4753753,173.6134368,94.14070359,1344.095702,818.1701775,1086.882147,2146.814355,112.6777048,879.6684071,2118.026594,0,2788.644909,5821.80004,6514.534244,2060.963063,0,40294.75137,19831.3575,3.526082977,158467.8914,1137.476297,-88.75630562,0.025362443,4645.728311,46,0
