Industry,"1 Agriculture, hunting, forestry and fishing",2 Mining and quarrying (energy),3 Mining and quarrying (non-energy),"4 Food products, beverages and tobacco","5 Textiles, textile products, leather and footwear",6 Wood and products of wood and cork,"7 Pulp, paper, paper products, printing and publishing","8 Coke, refined petroleum products and nuclear fuel",9 Chemicals excluding pharmaceuticals,10 Pharmaceuticals,11 Rubber & plastics products,12 Other non-metallic mineral products,13 Iron & steel ,14 Non-ferrous metals,"15 Fabricated metal products, except machinery & equipment","16 Machinery & equipment, nec ","17 Office, accounting & computing machinery","18 Electrical machinery & apparatus, nec","19 Radio, television & communication equipment","20 Medical, precision & optical instruments","21 Motor vehicles, trailers & semi-trailers",22 Building & repairing of ships & boats,23 Aircraft & spacecraft,24 Railroad equipment & transport equip nec.,25 Manufacturing nec; recycling (include Furniture),"26 Production, collection and distribution of electricity",27 Manufacture of gas; distribution of gaseous fuels through mains,28 Steam and hot water supply ,"29 Collection, purification and distribution of water",30 Construction,31 Wholesale & retail trade; repairs,32 Hotels & restaurants,33 Land transport; transport via pipelines,34 Water transport,35 Air transport,36 Supporting and auxiliary transport activities; activities of travel agencies,37 Post & telecommunications,38 Finance & insurance,39 Real estate activities,40 Renting of machinery & equipment,41 Computer & related activities,42 Research & development,43 Other Business Activities,44 Public admin. & defence; compulsory social security,45 Education,46 Health & social work,"47 Other community, social & personal services",48 Private households with employed persons & extra-territorial organisations & bodies,Total intermediate use,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households,Final consumption expenditure by government,Gross fixed capital formation,Changes in Inventories,Changes in valuables,Exports,Imports,Discrepancy
11 Rubber & plastics products,11794.05463,15804.22318,9256.586423,15092.95368,6265.961691,3571.159688,3253.986408,3585.105651,25326.53501,0,140397.6713,0,64883.3417,0,10736.86082,11741.13195,101524.549,21374.42668,0,8906.861402,9739.746576,0,0,0,6119.014841,4639.561908,119.172971,0,290.0763216,786505.58,2398.549975,4257.648242,3931.065429,0,0,0,889.5602978,1347.178025,9421.267423,0,0,800.8941274,6683.818161,3101.460686,5392.651204,3880.827984,7185.185112,0,1310218.668,76016.31143,0,0,0,17703.27197,0,90312.99004,29203.04055,70976.76129
12 Other non-metallic mineral products,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13 Iron & steel ,3765.923381,56573.45083,11185.01065,4974.078291,4980.085725,13767.25629,13755.25456,7465.431929,36108.02134,0,46848.57006,0,992987.8645,0,372044.8243,545604.979,60593.82028,343514.2955,0,27796.93569,228161.5054,0,0,0,23983.93186,6048.843843,146.318993,0,206.6617392,407691.7602,1232.7808,224.1223975,9394.82244,0,0,0,303.6928188,0,1859.339116,0,0,1010.213039,6575.688724,0,1479.911666,305.2246185,4544.895646,0,3235135.516,2404.005654,0,0,0,-554.8861334,0,187060.265,328127.8326,68675.33765
14 Non-ferrous metals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15 Fabricated metal products, except machinery & equipment",10487.23527,22673.9763,10085.82287,17107.14197,7573.705246,13081.91085,16448.40932,1516.118164,31064.3107,0,40989.66784,0,27286.12786,0,117183.2112,93167.0716,53733.7529,65402.3168,0,14532.2433,32130.12493,0,0,0,15953.24231,10003.12365,296.8674661,0,2650.406234,233551.1681,5722.108781,3556.673544,5943.102947,0,0,0,10191.87233,2186.924083,1723.140673,0,0,2618.644824,26940.732,9018.357513,3150.625387,3194.138938,4262.955923,0,915427.2318,43148.16016,0,0,88341.99738,-39984.46498,0,292375.9351,95527.59576,-161725.5346
"16 Machinery & equipment, nec ",27841.70543,44795.89086,26469.28113,7967.583351,27539.9051,5372.643738,12611.12548,13598.20238,41882.95547,0,48827.45393,0,66533.44003,0,15224.47026,364864.3787,28884.56672,60933.29658,0,10529.57559,134164.1466,0,0,0,2521.693881,62463.6973,902.2997341,0,1805.684524,104660.1703,34291.11792,3303.838199,42577.80698,0,0,0,15011.53898,8300.647714,3130.402844,0,0,2537.597404,29849.91511,1874.181694,6387.193731,56183.14688,8492.114607,0,1322333.669,12612.0322,0,0,1502039.424,-143761.5496,0,342001.1318,541346.0227,3217.642871
"17 Office, accounting & computing machinery",912.9658745,4230.713224,1612.307473,1486.827796,4898.566529,793.2150784,10306.95611,1708.224374,10157.58018,0,5953.53683,0,3145.286995,0,1983.487326,45524.41705,1343039.28,47993.91938,0,69323.82183,9209.725543,0,0,0,1689.887092,6799.725884,90.02762848,0,304.2928805,6538.915224,25955.43064,1330.883729,5238.404345,0,0,0,107522.9917,10971.40762,309.2219853,0,0,11520.18746,191429.5636,4254.409462,5099.402729,2266.929503,12749.68507,0,1956352.198,157673.3219,0,0,396654.0231,46168.46899,0,1537545.409,1328186.913,27690.03866
"18 Electrical machinery & apparatus, nec",2760.073315,31321.85672,5804.25267,3268.614175,7952.140236,2316.02502,5882.762307,5297.480663,16592.28984,0,12119.03155,0,17557.74588,0,5700.829603,112260.7227,185562.321,189896.147,0,23459.09022,40833.98744,0,0,0,3039.329856,112144.1786,160.7751193,0,547.2903325,100306.535,36227.54026,14485.74304,7544.30832,0,0,0,95060.8815,2777.77022,4728.608569,0,0,6636.238307,46571.9766,2182.060689,4699.669591,3009.854376,5455.839495,0,1114163.97,209508.2531,0,0,223576.5775,-35323.79562,0,425446.3024,321887.5215,36812.33902
"19 Radio, television & communication equipment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20 Medical, precision & optical instruments",1233.355578,11683.26536,2204.06925,1601.218549,3295.831879,1068.111613,2407.16163,1472.800185,14893.94825,0,5077.545686,0,6010.264563,0,1552.892261,11230.20238,8281.277394,7993.386756,0,24436.46934,7543.56002,0,0,0,886.2359899,36542.54288,135.7435281,0,333.2142734,45724.77966,2627.551447,169.9456017,3821.537511,0,0,0,31736.38704,6748.02051,149.0986293,0,0,2605.228544,7669.921582,2768.691225,7692.745098,7753.379893,12806.7553,0,282157.1394,12064.48361,0,0,127916.9771,29372.74167,0,408611.4786,485742.2508,4067.294333
"21 Motor vehicles, trailers & semi-trailers",12561.01886,12175.25178,12786.99833,5970.010504,4615.952585,2540.772047,7777.318892,2177.984452,10120.28014,0,4023.560083,0,18937.61139,0,3802.981602,26654.13952,8600.580633,7420.98506,0,1944.513661,506059.472,0,0,0,1227.640786,13082.46133,668.3864005,0,917.9693417,11094.06271,62771.53903,1491.751914,157985.8581,0,0,0,26568.72497,7009.966975,4091.585115,0,0,822.6660568,30796.16207,20088.99452,5600.321314,1298.821243,27189.19273,0,1020875.536,115059.4919,0,0,413419.6232,255674.0926,0,174138.277,168377.7905,-43884.28089
22 Building & repairing of ships & boats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23 Aircraft & spacecraft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24 Railroad equipment & transport equip nec.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25 Manufacturing nec; recycling (include Furniture),4523.677373,4866.468536,3647.653701,4205.474765,9286.611306,2578.983916,32510.11818,1516.218307,13145.10341,0,14740.09679,0,152869.7081,0,5846.071392,24426.09198,10445.6179,9832.45317,0,1697.582333,5879.888141,0,0,0,21670.1764,949.524309,196.5392401,0,458.3999454,19574.05468,2635.037821,6699.81134,2875.763982,0,0,0,2613.586349,961.7336828,135.5163668,0,0,814.8972908,6713.068166,2064.772092,2075.294526,3091.293174,7528.004259,0,383075.2929,90889.44721,0,0,35615.23193,11006.54515,0,72252.38306,85029.36588,-10983.63319
"26 Production, collection and distribution of electricity",42242.24239,127885.644,67943.61757,26393.91982,49051.77866,14448.00507,28507.95989,29711.12873,234567.2205,0,127662.0077,0,186392.0318,0,42799.29967,65687.73908,32253.26771,22645.72473,0,3832.528208,25502.73704,0,0,0,7218.682797,120378.274,2873.788561,0,18270.03148,59439.30458,36752.65977,45808.00112,31345.46894,0,0,0,33842.75834,11756.15987,6159.712198,0,0,2160.902919,15254.56321,17764.82633,34680.83898,22526.65419,15809.72816,0,1609569.208,134978.1328,0,0,0,0,0,5525.197346,2176.201874,42750.86608
27 Manufacture of gas; distribution of gaseous fuels through mains,123.0524432,604.4900976,655.8177906,865.7994547,457.086588,101.6167496,210.2634167,522.9412574,1603.871479,0,1917.866244,0,2424.458682,0,137.7673685,740.3269168,895.8945841,1106.581692,0,160.3313141,755.7375703,0,0,0,458.239306,1622.813879,2245.614523,0,309.8884983,367.5463263,782.7909664,3899.568877,2416.66677,0,0,0,682.0386348,140.0702898,159.1306488,0,0,25.23900507,796.3907829,384.8257303,707.7682843,481.3299141,1306.854447,0,30070.68053,31610.60917,0,0,0,0,0,0,0,2975.939381
28 Steam and hot water supply ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29 Collection, purification and distribution of water",1029.235658,1735.234892,1547.571456,1728.279012,1882.381882,671.3453868,1907.566182,881.7658439,4966.473688,0,2255.425591,0,3312.581834,0,998.3725503,1871.173063,1886.448107,1335.563351,0,488.8904129,1695.439708,0,0,0,272.9941301,4094.343175,211.895272,0,3110.400022,3039.824636,2287.867748,5527.559541,2678.97986,0,0,0,2685.433473,948.1327766,243.0182548,0,0,172.3179005,1908.185803,1040.523948,3667.105928,2092.655408,2252.827547,0,66427.81404,17138.48023,0,0,0,0,0,0,0,2947.924486
30 Construction,7465.376492,3484.658682,674.3858463,856.5143524,1513.694948,211.3506873,524.2192287,386.579658,2868.104074,0,1623.819223,0,2178.590844,0,374.8467954,1681.378764,974.6944149,916.8834274,0,236.5896693,1972.876394,0,0,0,1481.99732,2285.835946,34.12726607,0,172.9163114,5843.448134,11474.53738,27919.91183,29612.99818,0,0,0,19285.66235,22972.77218,37469.10282,0,0,703.0936118,31340.2571,21579.6454,46551.14718,38510.6259,29205.05236,0,354387.6948,0,0,0,4123941.12,0,0,21240.66032,13265.49153,-229868.319
31 Wholesale & retail trade; repairs,73745.12733,21601.96943,12784.35294,86802.6624,87460.87257,23786.46323,50696.52209,28616.76768,105502.8629,0,55444.30841,0,88123.11046,0,23584.42005,72630.04527,70044.41597,52293.46369,0,12485.15392,53079.51167,0,0,0,15349.14501,61479.06932,2274.740136,0,1543.965605,112966.2229,22466.36723,40801.56398,29591.1518,0,0,0,24341.28035,4293.196652,2761.99145,0,0,2888.735002,34825.81495,10025.71229,9375.259246,28170.96097,18649.01772,0,1340486.225,352973.4543,0,0,178688.8141,18798.59568,0,446342.7356,0,-173972.698
32 Hotels & restaurants,12413.45405,15165.20572,9425.703284,14036.00491,32601.48348,5810.732615,18603.13593,885.2081052,31386.17967,0,24678.79236,0,10349.80782,0,12754.51203,41338.69299,14759.84004,29807.82087,0,5039.048042,11705.87203,0,0,0,4132.636652,7809.607955,1422.022914,0,750.3335374,49152.03206,65957.84752,35192.03253,43282.30322,0,0,0,13451.89224,38561.18081,17183.26566,0,0,5274.181021,83877.90239,133841.7506,24128.32972,12023.66146,17966.23554,0,844768.7098,435949.1957,0,0,0,0,0,52129.69211,97640.60143,10465.37506
33 Land transport; transport via pipelines,84013.15464,46847.71173,36323.46411,68174.96467,61148.87468,29566.7862,43845.7222,47721.29027,127875.9892,0,83447.34405,0,121914.0166,0,36118.88458,84528.97157,60414.1473,49961.34482,0,12205.6538,44930.37557,0,0,0,10658.2082,63534.25402,2946.86292,0,1081.326189,164126.9404,62495.56133,32081.8562,308307.7244,0,0,0,16267.74015,32464.09291,10535.79678,0,0,6451.211022,62096.79482,34358.76322,25967.13552,12682.72424,29840.88282,0,1914936.571,280031.9511,0,59638.79409,75550.75306,16894.42975,0,286694.1985,88484.63805,-89071.36489
34 Water transport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35 Air transport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36 Supporting and auxiliary transport activities; activities of travel agencies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37 Post & telecommunications,7311.906143,13628.94844,10123.90621,11799.31559,25628.25865,6480.220756,5616.454702,3326.236771,31759.86021,0,16869.59458,0,20794.50177,0,24469.24788,35042.8706,21974.53229,29363.43549,0,4837.764749,22632.47926,0,0,0,4942.799094,10195.38505,771.5063783,0,2144.614026,158259.6888,45406.03132,19575.8501,23348.83093,0,0,0,26686.37772,56851.50643,5065.532889,0,0,2332.240971,34940.01218,50379.5766,16793.38156,16794.50746,24315.85031,0,790463.2259,205932.5475,0,0,39060.29179,0,0,29447.41527,9726.760472,-5252.553935
38 Finance & insurance,41438.30815,18552.73697,6895.787903,16137.29683,21504.54388,5316.868442,12535.31883,6600.112208,35023.6933,0,36673.40118,0,21805.55887,0,5803.393217,27708.20773,31417.90669,13398.31417,0,1888.568197,11978.84422,0,0,0,3611.096122,44046.16352,270.2200103,0,1311.176633,22549.92828,57639.9076,24902.34359,93666.18497,0,0,0,6519.248598,63573.92724,41660.63963,0,0,562.9021308,44646.95283,26565.59904,2469.288687,2723.220135,13974.53096,0,765372.1908,346231,0,0,0,0,0,5690.356213,33982.93978,-57149.09908
39 Real estate activities,827.171816,609.8733544,259.2292403,1920.468784,4895.305326,1633.433478,2362.690995,264.365169,4222.714228,0,1046.131902,0,635.8217566,0,1494.408646,2530.748788,5056.75563,2669.061688,0,2816.237624,1443.075617,0,0,0,708.0100592,332.5967921,37.39806308,0,11.40955536,396.5427847,29150.78334,8859.326137,3148.571223,0,0,0,7050.490718,32250.56623,6096.651136,0,0,184.2243386,13554.00754,44895.73391,3230.36455,3790.249828,14729.53827,0,203113.9585,539611.0812,0,0,321996.6033,0,0,0,0,-55872.57882
40 Renting of machinery & equipment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41 Computer & related activities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42 Research & development,831.5878019,1498.375055,375.4504551,591.9503013,392.081582,92.82754424,244.4052282,599.5336408,2112.462632,0,863.482439,0,488.2224365,0,1287.888843,2004.775008,4556.737986,1846.187487,0,335.8077885,2028.947262,0,0,0,170.3840373,474.995904,8.720686557,0,14.23628204,289.0716317,745.2623151,13.32933577,108.337696,0,0,0,5869.711148,166.750173,39.32647725,0,0,4202.000218,3231.836526,1050.91617,5753.201703,587.7213007,163.1863471,0,43039.71144,0,0,9206.639771,15306.39673,0,0,0,0,47876.77159
43 Other Business Activities,34001.00869,26907.67771,9111.570541,53589.46621,59739.42617,9343.654257,14866.79696,6690.895964,65917.25577,0,23176.47121,0,14668.48896,0,14356.86783,34574.70368,68506.43067,36787.70833,0,5027.022929,37712.8232,0,0,0,5436.01315,16864.36232,320.294008,0,554.6807822,96584.29066,118887.0817,44458.53236,29202.43504,0,0,0,13325.17856,33112.03086,41151.0407,0,0,3723.356819,111393.9792,18717.1508,10191.02279,7096.581875,13737.96386,0,1079734.265,93240.43741,0,250598.6547,20657,0,0,63749.96382,100102.5904,8716.057334
44 Public admin. & defence; compulsory social security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275549.831,0,0,0,4052.106322,5102.08566,23530.11196
45 Education,2637.421772,4294.991316,1494.694803,1384.716425,2460.757838,413.07079,1470.738923,616.3356535,3738.648626,0,2169.889139,0,1640.817816,0,1689.181756,3379.411877,1450.447702,1263.350485,0,517.8708413,2319.165468,0,0,0,271.9483323,1822.65455,63.06030423,0,228.6027144,4051.624419,4525.73886,4972.436873,5478.635014,0,0,0,1974.401828,7124.072339,510.8768383,0,0,470.6505896,3937.000247,10872.84826,3021.236901,4429.604603,2373.762945,0,89070.66685,307782.9463,0,502102.9004,0,0,0,0,0,42867.03251
46 Health & social work,2249.716526,8736.624938,3630.964534,9993.394482,11742.44653,621.5307363,1666.992801,913.1696019,4660.735481,0,2034.496974,0,7236.313004,0,1329.167361,6182.178983,2570.63554,370.5110494,0,310.5283081,5191.25947,0,0,0,105.5964175,7108.432502,104.0688129,0,20.67739076,4121.841912,342.397667,514.0294647,5400.233313,0,0,0,335.6385819,5738.797225,42.07980637,0,0,2628.267293,3239.162487,6706.35991,8992.635617,8809.096399,2871.809754,0,126521.7909,424861.3976,0,361612.5573,0,0,0,0,0,47116.72414
"47 Other community, social & personal services",14230.4818,15409.33305,6490.39556,9668.452592,16957.40235,2582.054342,6925.567119,7946.210617,28605.53265,0,14110.57996,0,20233.59343,0,6440.684385,17015.20977,11276.07013,9585.489932,0,3172.074931,8736.751483,0,0,0,2061.665892,26893.05542,1176.104249,0,1904.669356,27914.75891,48078.21107,9467.18308,13100.0427,0,0,0,22369.23864,8954.131036,1783.459342,0,0,1671.339936,36787.4267,24928.10566,17767.34591,8861.977888,67786.64701,0,520891.2469,332605.7647,0,173608.1026,0,0,0,181736.8456,88331.9725,41889.64785
48 Private households with employed persons & extra-territorial organisations & bodies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sales by final demand including other adjustments (Purchases on the domestic territory by non-residents),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Noncomparable imports(cif/fob adj, direct purchases abroad by residents)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intermediate consumption /final use at basic prices,1627576.039,635266.2088,404369.0873,1851420.214,2163197.573,456510.6437,815439.4599,1076142.318,3111908.705,0,1106445.39,0,2508761.216,0,807322.0316,1885578.018,2345992.309,1302861.482,0,295948.0154,1379121.644,0,0,0,272802.8989,1171975.09,46392.97433,0,44272.36269,3168065.644,894096.3139,836233.3488,1397927.066,0,0,0,541224.9995,394723.9699,205905.3321,0,0,73082.35869,979023.9399,600292.7968,362244.8958,659279.3741,629461.1296,0,36050864.85,7121749.001,0,2660519.997,7730480.057,334150.0101,0,6849527.247,5939845.708,-130974.6859
Net taxes on products,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
