Industry,"1 Agriculture, hunting, forestry and fishing",2 Mining and quarrying (energy),3 Mining and quarrying (non-energy),"4 Food products, beverages and tobacco","5 Textiles, textile products, leather and footwear",6 Wood and products of wood and cork,"7 Pulp, paper, paper products, printing and publishing","8 Coke, refined petroleum products and nuclear fuel",9 Chemicals excluding pharmaceuticals,10 Pharmaceuticals,11 Rubber & plastics products,12 Other non-metallic mineral products,13 Iron & steel ,14 Non-ferrous metals,"15 Fabricated metal products, except machinery & equipment","16 Machinery & equipment, nec ","17 Office, accounting & computing machinery","18 Electrical machinery & apparatus, nec","19 Radio, television & communication equipment","20 Medical, precision & optical instruments","21 Motor vehicles, trailers & semi-trailers",22 Building & repairing of ships & boats,23 Aircraft & spacecraft,24 Railroad equipment & transport equip nec.,25 Manufacturing nec; recycling (include Furniture),"26 Production, collection and distribution of electricity",27 Manufacture of gas; distribution of gaseous fuels through mains,28 Steam and hot water supply ,"29 Collection, purification and distribution of water",30 Construction,31 Wholesale & retail trade; repairs,32 Hotels & restaurants,33 Land transport; transport via pipelines,34 Water transport,35 Air transport,36 Supporting and auxiliary transport activities; activities of travel agencies,37 Post & telecommunications,38 Finance & insurance,39 Real estate activities,40 Renting of machinery & equipment,41 Computer & related activities,42 Research & development,43 Other Business Activities,44 Public admin. & defence; compulsory social security,45 Education,46 Health & social work,"47 Other community, social & personal services",48 Private households with employed persons & extra-territorial organisations & bodies,Total intermediate use,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households,Final consumption expenditure by government,Gross fixed capital formation,Changes in Inventories,Changes in valuables,Exports,Imports,Discrepancy
"21 Motor vehicles, trailers & semi-trailers",2.000404177,34.00656271,2.000428723,18.00195911,0,2.999524863,9.002102752,0,6.000452001,0,5.99885561,3.000464103,5.000924402,0,22.99889057,245.9892856,0,4.001921128,0.999327765,6.997797182,578.9440645,262.9739014,0,0,2.0007635,2.000117416,0,0,0,35.00580484,5986.196481,2.99998236,285.0303754,1.999933159,1.000288181,8.00130072,9.00225794,2.000556961,7.00083688,4.002035684,7.999929269,1.000177608,9.001432936,52.01031561,2.00020509,51.99324559,73.06457056,0,7754.227477,18283.30942,0,2.000393456,4326.195399,9265.020153,0,4142.247154,36374,0
22 Building & repairing of ships & boats,737.132882,5158.524743,32.02282961,347.0042201,10.03364958,50.98676491,170.0215119,0,104.9980247,0,11.99685981,55.0023716,85.00720684,0,80.9959108,436.041052,1.022780122,42.0148244,23.99007738,17.00452432,24.00082459,13749.45284,0,0,40.00405747,13.9997711,0,0,3.00217911,545.0333459,557.0408191,38.99733385,367.0170964,3908.891717,1237.556312,171.0118136,506.0782344,22.00558751,53.00164783,164.9654421,138.9852364,7.004394372,120.0115682,1271.526839,15.0011145,90.00184676,118.0546623,0,30526.44492,3523.771111,0,455.919582,26339.8957,7092.721303,0,16748.24739,21658,0
23 Aircraft & spacecraft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24 Railroad equipment & transport equip nec.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25 Manufacturing nec; recycling (include Furniture),67.00557341,258.0629802,13.01319992,163.0446406,36.96940531,64.9724704,192.0562455,0,57.01237816,0,8.999366994,29.00467425,831.3275913,0,457.112423,60.01656301,0,20.01010907,7.995888147,13.00319877,6.001323106,318.962553,0,0,639.6670638,103.979006,0,0,2.001847123,1284.902141,1541.948588,150.076137,70.00545407,39.99785946,7.003172027,112.00278,447.0361544,450.9036665,588.9547282,80.96969194,84.01132134,39.03663285,580.0054515,90.01213143,29.01119071,467.7821876,633.0798105,0,10046.9576,10124.17394,0,51.00660787,4595.810336,2469.280994,0,2544.770524,13821,0
"26 Production, collection and distribution of electricity",924.9828925,958.1171125,210.3520438,1337.020675,72.19863241,355.9169109,1630.351119,0,1909.082663,0,169.9580121,350.0181817,4918.837746,0,293.9958364,283.0309991,2.045454172,90.03202526,29.97946432,56.01487139,120.0021333,277.0046584,0,0,215.9764686,2908.769063,0,0,65.0118585,1015.029509,3788.340816,749.9419959,276.007359,199.9634724,33.00848032,278.0145955,801.0965279,469.1091999,1012.998839,169.0632344,23.9962065,59.00709165,440.0305683,1370.02873,1226.033471,1121.153117,1832.64878,0,32044.17082,18107.036,0,2.000094952,1770.979214,35.99400205,0,4016.819876,863,0
27 Manufacture of gas; distribution of gaseous fuels through mains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28 Steam and hot water supply ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29 Collection, purification and distribution of water",0,1.000296277,0,1.000212086,0,0,1.000265561,0,1.000178577,0,0,0,0,0,0,0,0,0,0,0,0,1.000217411,0,0,0,1.00016195,0,0,0,3.000807316,6.001716024,1.000097355,1.000224087,0,0,1.000265842,1.000354144,1.000381745,594.1323445,0,2.000188787,0,7.00183727,177.0371639,233.0479493,119.0399029,2.001288806,0,1154.265854,2653.687921,0,0,192.0462251,0,0,0,0,0
30 Construction,1417.912979,174.0997668,136.0309719,362.9934249,13.02823695,71.97945857,197.0159684,0,397.9794573,0,20.99388388,179.004966,178.0103095,0,49.99537639,62.00513649,1.02274988,24.00847878,8.992808205,14.00331184,11.00012129,63.99918148,0,0,65.98371031,940.9242973,0,0,455.0124855,35938.23088,2664.13679,538.9284112,126.9992234,73.98813373,69.0111232,1660.05343,4479.555001,216.0418296,17423.83668,115.0439206,69.99049548,87.00440627,255.0082253,13626.48691,988.9758617,1723.174902,1807.842399,0,86710.30571,1938.056375,0,111.0013862,116115.7347,377.9454447,0,1931.956425,172,4.37E-10
31 Wholesale & retail trade; repairs,2447.885132,4720.452111,520.3169306,6981.498192,541.4920935,1561.47412,2411.964615,0,4367.54451,0,771.7332729,1311.954519,3785.001628,0,1877.732418,3808.131328,67.49722379,1224.34878,738.3716863,1342.233526,647.967022,3383.761813,0,0,1229.905963,1037.867313,0,0,72.99823873,12817.71845,11452.76713,2379.658116,7730.585186,2317.481696,444.0449426,2270.007707,2737.18872,1112.24461,3875.775773,1222.394858,1127.295465,415.9972907,4756.039194,1908.851534,1532.867179,4499.195903,2954.983681,0,110407.2299,106810.5968,0,3839.024843,16895.13035,1953.746655,0,31818.27145,2282,0
32 Hotels & restaurants,37.01799289,1862.092536,103.9449837,794.8889181,54.06533751,151.9155387,923.0884083,0,925.8454396,0,69.97959385,241.8363995,236.9491359,0,187.9743876,344.9643049,3.991716585,142.9145052,106.9385935,167.9432623,60.98861503,800.901404,0,0,160.858203,207.9757876,0,0,12.01411885,1131.533872,3993.091534,234.0676173,124.9986522,451.0304952,569.1187705,3615.752233,1641.234549,915.2097785,1802.794824,155.9391693,760.0848684,440.5542743,2199.031657,2360.274488,746.3939493,1529.488796,971.6884312,0,31241.37714,81749.87071,0,384.7690543,196.9989594,-15.9974375,0,479.9815748,67381,0
33 Land transport; transport via pipelines,226.9996487,485.3518476,173.0587696,1026.949015,66.18864644,242.9249665,637.0352667,0,1031.914286,0,108.9656949,310.992227,539.0101209,0,206.9759965,389.0147373,6.136355138,134.0441912,80.93337277,141.0300422,71.99910265,380.977954,0,0,176.9967968,72.98508647,0,0,5.000062377,1866.011443,2443.996122,199.9687393,3063.901274,234.9567976,58.00798736,7045.036393,573.0575406,126.0212406,497.9682094,87.03118254,107.9751158,74.00200959,683.9817573,726.8187198,910.9490747,934.0589323,318.063405,0,26467.29013,20506.52993,1.00002924,2965.137202,1698.978016,-632.8937751,0,22619.95847,122,0
34 Water transport,201.0257256,1490.325417,96.02393089,432.0232792,26.07051622,101.9766639,328.0519078,0,283.0223418,0,44.98814821,148.012897,209.026933,0,92.00069115,151.0259762,2.045556785,60.02658386,30.97981712,59.01809492,30.00116714,172.0218777,0,0,83.99947493,34.00184742,0,0,4.000255378,370.0441935,1096.119828,95.99440542,1124.031301,7042.066936,21.00748695,1700.202183,209.035127,68.03702445,282.0575189,60.02666693,105.0112246,49.02399977,440.0869462,384.0565417,118.0378105,226.0607828,145.0613248,0,17615.63041,5494.647882,0,249.0243136,5477.210474,-179.9790387,0,87526.46596,307,0
35 Air transport,17.99516787,1143.937376,67.00077655,357.9394425,21.05004131,72.96641443,469.8957283,0,490.9027564,0,30.98694092,130.9728526,138.9849361,0,83.9807266,153.9881416,2.045248552,65.00374074,49.9552122,76.00087218,30.99545262,351.9434495,0,0,65.97998888,35.992385,0,0,3.999652603,1050.885262,2008.822551,35.99382814,110.9852667,71.98048249,804.0532847,2188.619514,278.9999148,371.035365,912.8597903,66.00879102,381.9114386,226.0196952,1040.894805,1119.855377,477.9625869,634.9464737,419.9723535,0,16064.32408,5216.43131,0,713.7649978,793.9108645,-10.9970617,0,2986.565806,3143,0
36 Supporting and auxiliary transport activities; activities of travel agencies,304.9912437,455.6922999,329.0736318,1456.876553,89.26009035,362.8722627,1080.030359,0,852.8991531,0,154.944535,525.9785097,759.9930106,0,244.9610252,422.0068475,6.136090496,152.0435699,85.92555411,148.0251495,82.99538607,374.9702238,0,0,259.9827104,67.9908303,0,0,4.999846739,1308.963709,4402.835804,209.958121,2631.808577,48705.23848,7874.191262,3647.886962,549.0314515,78.01561078,405.9699504,92.02900554,92.98117823,60.99902574,614.9788682,243.9790039,159.9854368,466.0179264,290.0627642,0,80057.58202,19866.25444,0,4960.015599,1467.917696,-618.8694334,0,10096.09968,47546,0
37 Post & telecommunications,394.9632955,650.3233457,202.0664865,1151.875134,80.24961395,259.9014506,2743.875209,0,1107.842288,0,110.9576607,391.9721613,367.9879772,0,283.9481409,477.9953863,5.113314314,183.0436293,138.8772105,208.027959,79.99350465,1197.873971,0,0,237.9876655,433.9302696,0,0,20.00043859,1992.888348,4984.781768,211.9562068,1463.86186,1730.574912,321.0234618,2249.877616,9754.300829,4646.933645,1387.865007,235.0649652,1401.691512,630.9904635,2955.833404,1539.835955,943.902836,1593.011597,2820.438969,0,51593.63947,19163.61381,0,2.999954032,385.9712306,-389.9105359,0,2680.686071,1654,0
38 Finance & insurance,741.9122516,3963.038567,198.0385424,1672.80974,81.19479139,306.8719124,1334.752713,0,1179.81133,0,132.951316,368.9405907,568.9662991,0,377.9333623,571.9812404,3.068124547,221.0256277,145.8749147,220.0153278,123.9885299,1011.878021,0,0,254.950882,533.9191218,0,0,53.00193134,2706.699239,6246.739976,768.9072142,1178.904716,1716.517254,248.0244555,2522.777604,897.0664714,14517.32481,17376.14141,270.0520765,2148.533146,553.037079,3918.729487,3001.760612,2304.694151,2944.492667,2288.22883,0,79675.55634,32422.90099,0,0,0.999936244,0,0,6975.542732,8494,0
39 Real estate activities,3.997439419,436.080987,46.00220917,1155.971326,152.4368845,239.9293801,968.0282699,0,247.9850437,0,164.9532191,178.0046374,67.00124279,0,499.9494722,550.0463015,6.136257702,206.0708942,176.8597009,279.0618827,107.9969391,820.9875465,0,0,315.0168573,373.967354,0,0,39.99986387,1743.056453,19702.01044,3896.479683,872.9914879,20.99580597,91.01108675,1887.06159,1250.144582,2355.930754,10258.6953,244.0964852,1246.830432,304.0128524,4058.110443,3616.919633,2120.941576,2340.225487,1754.142612,0,64800.14041,110700.8621,0,104.0031611,31822.08294,-0.999816312,0,1433.911206,268,0
40 Renting of machinery & equipment,62.98776931,2543.181427,94.03854737,249.0029944,13.03701339,49.98953811,175.0139967,0,74.99906031,0,26.99086214,89.00384034,62.00690688,0,111.9909164,116.010462,2.045403192,70.02142393,12.98899862,57.01079232,28.99895066,151.9973372,0,0,78.9682467,35.995844,0,0,10.99987629,1826.984802,611.0382452,218.9760289,110.0474414,371.9227888,2.000227977,184.0368227,489.0707364,129.0716957,245.9995208,248.1202389,159.9847301,24.00008244,616.0304127,109.9925814,48.99649085,121.013039,103.0505571,0,9737.616649,1628.97048,0,16.00036083,729.4820384,-29.99425413,0,1078.924726,315,0
41 Computer & related activities,92.99633884,1029.006067,47.02915135,992.9326334,58.16367956,130.9516547,710.8365898,0,575.9462586,0,58.98181916,158.9764239,145.9995156,0,147.982258,247.00551,2.045505261,89.01011373,72.9441384,109.0096777,43.99770317,389.9777223,0,0,167.9764593,1206.879253,0,0,77.02191237,2295.828268,4929.014366,491.0078447,404.9921742,299.9569875,117.0190863,701.9968342,3206.329185,2939.743494,2809.857728,243.0402447,2834.718927,462.0820952,5120.047173,3023.964104,815.0455993,1035.999352,956.1500942,0,39242.46394,431.0100235,0,18.00130418,5962.895408,1906.745926,0,5869.883396,6487,0
42 Research & development,9.996710118,323.9830816,38.00865951,220.9837247,15.03733689,48.98082388,273.9297571,0,259.9769576,0,20.99341179,75.98578551,75.99739348,0,55.99304667,101.0016586,1.022792328,39.0041992,28.97802721,44.00360852,20.99861616,207.9890412,0,0,44.98499,42.99428812,0,0,11.00222242,511.9639655,996.008115,28.99959841,131.9969697,83.98792357,41.00703645,521.9857373,638.1026058,357.9051266,429.9791751,40.00377299,471.9586017,139.0506309,716.9989148,735.992036,221.0178167,321.9884919,470.0750836,0,8820.867735,38.00268258,0,1616.179814,33.99964987,733.9097764,0,2129.040342,1547,0
43 Other Business Activities,927.0109569,8726.108403,242.0525792,2342.84811,156.3632929,400.8488812,2343.284794,0,2010.828371,0,181.9468374,594.8801209,509.9914983,0,459.9495561,794.0135219,7.093138765,299.0086957,227.8335281,355.0100278,155.991986,1378.926349,0,0,455.8670713,1666.827813,0,0,157.061706,8773.174781,11893.0231,2697.063091,2124.989396,1543.839404,429.0721139,5209.986201,4977.562665,6928.779822,9787.556797,1805.396026,5397.466868,1320.341113,25225.52189,7510.260642,2922.207219,3356.005179,5017.31035,0,131313.3039,5034.957049,0,3476.064812,26451.17988,1259.848004,0,19651.64636,32853,0
