Industry,"1 Agriculture, hunting, forestry and fishing",2 Mining and quarrying (energy),3 Mining and quarrying (non-energy),"4 Food products, beverages and tobacco","5 Textiles, textile products, leather and footwear",6 Wood and products of wood and cork,"7 Pulp, paper, paper products, printing and publishing","8 Coke, refined petroleum products and nuclear fuel",9 Chemicals excluding pharmaceuticals,10 Pharmaceuticals,11 Rubber & plastics products,12 Other non-metallic mineral products,13 Iron & steel ,14 Non-ferrous metals,"15 Fabricated metal products, except machinery & equipment","16 Machinery & equipment, nec ","17 Office, accounting & computing machinery","18 Electrical machinery & apparatus, nec","19 Radio, television & communication equipment","20 Medical, precision & optical instruments","21 Motor vehicles, trailers & semi-trailers",22 Building & repairing of ships & boats,23 Aircraft & spacecraft,24 Railroad equipment & transport equip nec.,25 Manufacturing nec; recycling (include Furniture),"26 Production, collection and distribution of electricity",27 Manufacture of gas; distribution of gaseous fuels through mains,28 Steam and hot water supply ,"29 Collection, purification and distribution of water",30 Construction,31 Wholesale & retail trade; repairs,32 Hotels & restaurants,33 Land transport; transport via pipelines,34 Water transport,35 Air transport,36 Supporting and auxiliary transport activities; activities of travel agencies,37 Post & telecommunications,38 Finance & insurance,39 Real estate activities,40 Renting of machinery & equipment,41 Computer & related activities,42 Research & development,43 Other Business Activities,44 Public admin. & defence; compulsory social security,45 Education,46 Health & social work,"47 Other community, social & personal services",48 Private households with employed persons & extra-territorial organisations & bodies,Total intermediate use,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households,Final consumption expenditure by government,Gross fixed capital formation,Changes in Inventories,Changes in valuables,Exports,Imports,Discrepancy
32 Hotels & restaurants,930.207,200.619,84.484,2330.44,671.745,420.704,1279.994,740.942,2044.808,0,862.244,840.507,562.29,0,2170.668,1506.492,494.079,1262.52,2196.717,613.491,1044.491,295.112,0,0,571.491,1077.767,0,0,260.512,6984.341,14974.154,15163.637,2271.155,27.829,1586.625,1185.865,2008.233,1885.097,3314.374,309.104,3696.862,836.456,5393.816,2885.802,1470.448,6573.92,8006.03,0,101036.072,518641.041,290.15,61399.216,3655.766,142.65,0,77706.444,4193.339,0
33 Land transport; transport via pipelines,20696.256,2178.484,6307.219,53294.415,4363.244,4304.833,9122.872,11055.949,14729.312,0,8373.815,18982.143,6526.199,0,10959.105,15267.399,14651.43,6800.639,26975.297,1705.875,17804.036,1251.377,0,0,5229.472,8193.691,0,0,889.983,62468.559,236213.696,7548.469,19012.587,284.195,5492.032,4339.465,3579.504,3346.4,11721.874,802.573,1665.062,1323.528,11650.072,6388.238,3690.416,5500.323,19713.209,0,674403.247,231929.008,35.534,100191.165,18685.051,46.438,0,284394.347,96498.79,0
34 Water transport,110.173,3.714,21.957,279.814,53.371,13.391,30.552,2352.444,201.207,0,55.459,257.554,243.747,0,21.147,133.314,3.829,852.725,1538.054,12.164,514.68,148.569,0,0,14.587,32.756,0,0,9.141,317.858,1492,46.643,589.146,184.172,359.055,2008.016,31.994,58.12,44.837,3.695,26.525,113.441,222.983,50.859,34.044,16.82,147.196,0,12651.753,4009.745,0.958,543.078,298.49,-0.569,0,6183.518,9087.973,0
35 Air transport,413.978,55.775,65.177,800.538,205.893,87.679,328.251,434.065,400.931,0,240.263,421.979,201.978,0,191.628,329.77,98.961,1623.11,4728.113,128.712,411.869,109.883,0,0,151.016,259.17,0,0,59.188,1095.213,4395.5,430.22,1356.241,35.72,7179.123,2145.335,784.012,1580.78,597.787,67.95,483.185,238.133,10995.685,1222.569,840.694,332.779,1672.882,0,47201.735,80390.551,2.524,1244.649,321.293,12.839,0,123684.224,93611.815,0
36 Supporting and auxiliary transport activities; activities of travel agencies,4657.08,256.369,977.325,16218.027,1300.227,398.665,2232.256,12364.166,3737.624,0,1521.809,9484.571,3568.493,0,1355.137,2490.972,646.576,3111.195,3429.112,540.669,3113.55,676.433,0,0,1353.584,1577.248,0,0,261.007,10063.232,59459.386,2441.464,34311.627,1563.614,33771.417,12673.821,1472.132,3123.362,3136.278,249.843,901.736,353.689,6289.717,3569.273,1881.675,728.736,9234.33,0,260497.427,65387.692,51.873,43579.974,7041.519,177.985,0,169750.672,94898.142,0
37 Post & telecommunications,7588.566,167.963,480.084,9916.975,2386.242,1058.181,15733.8,4782.671,4262.209,0,2693.183,3087.593,1711.136,0,3815.346,4467.471,1272.124,4703.939,10635.321,1798.285,6187.148,571.13,0,0,1733.594,10450.771,0,0,2174.243,21465.059,93071.093,12410.724,15983.282,463.956,3029.099,10990.683,33326.691,68130.039,17245.646,1254.661,12761.326,4909.811,70581.693,38458.603,11292.892,12220.461,69516.995,0,598790.689,406278.096,4.094,3031.657,17382.964,2.967,0,72862.012,77024.479,0
38 Finance & insurance,25014.67,417.517,1509.172,27294.871,6049.902,2639.594,9839.581,26307.394,18122.332,0,11781.903,7572.243,7140.329,0,11405.379,18491.191,2863.889,32121.775,25954.359,2103.262,17336.948,1668.348,0,0,4239.871,25584.838,0,0,4184.729,43066.45,149560.215,18805.634,27127.295,411.546,4618.045,15143.203,33444.137,334103.31,124097.941,5080.669,9952.546,2565.223,68642.277,45452.991,7052.998,9315.655,25751.933,0,1213836.165,484345.251,0,0.206,26125.498,0.005,0,31637.042,77620.167,0
39 Real estate activities,9569.537,2821.879,646.255,25063.449,5670.29,1648.651,15558.809,6395.679,8791.698,0,4527.111,4003.132,2591.895,0,8947.113,9819.224,2748.93,8076.243,15125.864,2137.18,10920.074,1988.087,0,0,2746.739,19261.52,0,0,4992.13,21187.554,198855.996,30157.435,26571.532,178.493,4533.15,12416.142,28793.981,67149.924,10675.253,2032.162,9870.068,1214.713,79071.702,36486.394,29082.452,12368.962,70976.218,0,815673.62,1152389.534,200.574,52863.789,235079.744,360.308,0,23194.765,27739.334,0
40 Renting of machinery & equipment,1456.834,70.041,932.011,3677.195,617.948,160.302,2032.849,2607.987,1826.097,0,1575.784,1069.446,1375.002,0,3599.427,2942.459,173.905,317.531,2395.81,447.564,1339.203,321.372,0,0,511.62,3714.019,0,0,954.408,16397,22860.609,1239.605,6530.182,251.207,8584.659,1579.394,2811.49,6329.629,1822.908,358.649,865.443,366.025,4603.752,652.629,1468.7,2021.344,5928.475,0,118790.514,21329.946,44.406,900.723,10466.869,84.344,0,18865.732,25496.534,0
41 Computer & related activities,1808.258,42.905,279.125,5513.954,863.337,369.248,5292.56,1630.535,2654.482,0,2112.613,1242.76,4472.447,0,1901.13,4175.948,18868.265,2482.619,17196.063,668.231,3670.26,535.047,0,0,624.009,10816.403,0,0,922.118,12547.813,33912.431,2398.686,8959.482,37.939,6122.223,2710.206,21070.269,52765.007,12675.906,524.382,15239.697,1126.485,30623.892,19720.852,8626.395,4793.188,17217.28,0,339214.45,13567.336,142.574,3063.579,142041.658,160.144,0,64483.619,81276.36,0
42 Research & development,1883.141,11.007,22.053,1588.827,103.855,35.054,1428.627,6951.49,10118.255,0,2518.425,2422.106,490.1,0,303.546,2282.534,7125.835,1132.85,3732.314,189.148,29168.474,117.275,0,0,66.179,490.412,0,0,50.066,2586.811,1805.657,229.23,161.827,3.749,84.948,123.623,6280.461,469.58,512.013,35.031,4952.43,345.599,1413.846,2308.178,1433.932,5401.363,5274.364,0,105654.215,2101.144,12.103,47435.777,2808.902,163.82,0,41165.679,53589.64,0
43 Other Business Activities,25030.644,1770.197,2168.252,126519.078,20427.243,6314.361,62704.313,48187.562,56376.536,0,29162.854,20940.414,16670.014,0,28383.735,42318.885,37545.185,61883.699,86130.771,15757.527,65389.958,13556.36,0,0,14224.164,47901.702,0,0,9829.834,95132.242,408953.637,54793.563,26676.756,1049.952,12991.813,32161.586,83815.803,65592.678,107488.322,3933.738,57778.601,4952.402,350235.224,21489.628,26642.211,15883.886,111217.987,0,2319983.317,77911.024,893.738,45237.256,178968.27,2782.15,0,310140.586,554148.341,0
44 Public admin. & defence; compulsory social security,5565.41,79.73,235.949,1948.455,1682.118,575.994,1859.577,2868.054,3747.319,0,1809.081,1685.62,2696.166,0,3286.608,4528.91,569.747,436.345,1326.36,961.005,3564.16,318.555,0,0,633.895,6603.402,0,0,1401.197,9815.16,19267.146,7763.576,8092.456,70.516,709.813,5078.837,15953.11,10220.336,3772.379,383.227,1123.093,277.742,10624.448,44903.829,9353.741,2552.357,21232.691,0,219578.114,37317.355,0,1921183.051,4342.468,-2.526,0,25488.678,35173.14,0
45 Education,2516.052,100.841,150.225,5437.163,658.766,429.506,1758.85,1449.876,2836.968,0,1439.323,1363.418,1122.815,0,2003.358,3698.397,311.995,1789.156,3527.458,639.33,4064.015,300.629,0,0,546.466,2814.421,0,0,917.199,6229.561,30651.497,1226.203,4524.561,49.509,872.39,1672.501,6009.735,9897.552,2929.356,418.727,4482.781,701.364,19297.967,8396.393,38665.645,7197.501,12693.786,0,195793.256,158393.17,80394.327,954762.098,1653.743,127.778,0,5190.353,6960.725,0
46 Health & social work,6807.133,17.842,45.592,1113.694,530.043,265.222,370.064,370.786,558.685,0,292.875,465.724,406.011,0,453.05,605.021,111.676,419.154,534.682,104.746,618.172,84.746,0,0,255.76,504.206,0,0,203.387,1106.039,4312.684,881.298,803.959,3.519,137.435,663.555,796.579,711.447,737.611,72.426,275.603,54.742,1184.193,662.433,425.168,35705.421,2086.869,0,65759.252,327304.266,68718.085,937861.644,1265.49,20.527,0,1386.808,1446.072,0
"47 Other community, social & personal services",10522.878,225.533,1341.847,42742.288,2745.485,1629.042,17629.303,10662.271,16246.685,0,3481.467,3265.036,2937.55,0,4601.417,5873.207,1246.288,2723.664,4326.843,1037.505,9204.308,771.759,0,0,1689,5685.093,0,0,2815.036,11825.779,135448.205,13943.681,12070.345,106.506,2140.253,6770.858,24098.836,39776.003,18889.801,2576.599,7727.389,1279.041,72608.859,11815.676,12882.324,14066.251,160608.413,0,702038.324,564817.392,207981.146,212193.947,20746.225,1481.161,0,53567.701,76105.896,0
48 Private households with employed persons & extra-territorial organisations & bodies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sales by final demand including other adjustments (Purchases on the domestic territory by non-residents),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Noncomparable imports(cif/fob adj, direct purchases abroad by residents)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intermediate consumption /final use at basic prices,1076959.233,18406.108,47574.287,1678009.415,395688.981,153993.949,521796.375,838691.151,807271.406,0,460312.197,345656.306,507706.65,0,558314.947,726034.331,553618.218,919025.905,2440625.488,112168.166,1926623.406,70666.104,0,0,171351.397,1077390.768,0,0,78306.811,1482220.568,2397686.638,440013.992,564792.299,7993.552,133899.147,200833.195,364657.001,743701.205,712789.085,39006.463,209550.356,60192.559,1096335.781,456601.95,286383.315,455977.122,832370.173,0,25971196,10037268.69,360783,4905601.611,4682502.92,280343,0,13912592.78,14691430,0
