Industry,"1 Agriculture, hunting, forestry and fishing",2 Mining and quarrying (energy),3 Mining and quarrying (non-energy),"4 Food products, beverages and tobacco","5 Textiles, textile products, leather and footwear",6 Wood and products of wood and cork,"7 Pulp, paper, paper products, printing and publishing","8 Coke, refined petroleum products and nuclear fuel",9 Chemicals excluding pharmaceuticals,10 Pharmaceuticals,11 Rubber & plastics products,12 Other non-metallic mineral products,13 Iron & steel ,14 Non-ferrous metals,"15 Fabricated metal products, except machinery & equipment","16 Machinery & equipment, nec ","17 Office, accounting & computing machinery","18 Electrical machinery & apparatus, nec","19 Radio, television & communication equipment","20 Medical, precision & optical instruments","21 Motor vehicles, trailers & semi-trailers",22 Building & repairing of ships & boats,23 Aircraft & spacecraft,24 Railroad equipment & transport equip nec.,25 Manufacturing nec; recycling (include Furniture),"26 Production, collection and distribution of electricity",27 Manufacture of gas; distribution of gaseous fuels through mains,28 Steam and hot water supply ,"29 Collection, purification and distribution of water",30 Construction,31 Wholesale & retail trade; repairs,32 Hotels & restaurants,33 Land transport; transport via pipelines,34 Water transport,35 Air transport,36 Supporting and auxiliary transport activities; activities of travel agencies,37 Post & telecommunications,38 Finance & insurance,39 Real estate activities,40 Renting of machinery & equipment,41 Computer & related activities,42 Research & development,43 Other Business Activities,44 Public admin. & defence; compulsory social security,45 Education,46 Health & social work,"47 Other community, social & personal services",48 Private households with employed persons & extra-territorial organisations & bodies,Total intermediate use,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households,Final consumption expenditure by government,Gross fixed capital formation,Changes in Inventories,Changes in valuables,Exports,Imports,Discrepancy
25 Manufacturing nec; recycling (include Furniture),108,8,0,85,19,18,40,11,67,0,65,46,199,0,49,85,0,9,21,1,34,31,0,0,525,12,0,0,2,473,174,26,23,5,6,20,13,32,93,2,49,12,137,162,44,61,179,0,2946,3239,0,2219,2244,27,0,3424,5177,0
"26 Production, collection and distribution of electricity",1267,1263,64,572,50,41,242,66,929,0,122,155,317,0,162,109,8,50,75,22,40,37,0,0,97,8399,0,0,53,110,1432,522,170,6,16,146,54,184,46,21,50,60,654,577,258,542,739,0,19727,6938,0,17,526,0,0,1219,1093,0
27 Manufacture of gas; distribution of gaseous fuels through mains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28 Steam and hot water supply ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29 Collection, purification and distribution of water",101,3,0,42,1,3,10,2,36,0,2,4,15,0,7,7,1,4,0,3,2,5,0,0,2,6,0,0,123,0,78,8,16,1,2,18,9,9,11,1,4,3,21,38,10,35,27,0,670,979,0,0,41,0,0,22,28,0
30 Construction,140,37,14,75,10,33,42,8,80,0,17,22,15,0,113,74,6,11,75,17,21,36,0,0,95,217,0,0,45,15355,311,99,77,60,20,403,464,276,5255,9,19,1,1323,3599,347,404,591,0,29816,554,0,635,34857,-2,0,1928,1142,0
31 Wholesale & retail trade; repairs,864,38,68,2677,296,223,949,208,2356,0,340,413,525,0,817,1358,220,290,409,273,961,260,0,0,460,244,0,0,50,3062,6476,676,923,67,132,206,495,550,311,1133,437,71,1189,633,217,1266,1205,0,33348,41784,0,1642,5568,-16,0,28456,7290,0
32 Hotels & restaurants,20,8,4,171,31,10,129,11,159,0,35,31,23,0,81,128,12,29,141,65,19,42,0,0,36,46,0,0,7,402,1699,230,107,42,257,1275,75,341,79,21,197,80,757,516,63,381,340,0,8100,12216,0,32,10,0,0,1655,5343,0
33 Land transport; transport via pipelines,259,215,13,681,31,45,157,104,359,0,49,189,114,0,121,145,13,33,74,27,75,30,0,0,129,75,0,0,2,807,1050,76,606,59,25,218,67,98,33,19,35,6,130,291,62,211,167,0,6900,4710,0,818,315,-3,0,6744,1419,0
34 Water transport,10,3,1,36,1,3,4,1,16,0,1,12,4,0,4,5,0,1,1,1,3,1,0,0,2,7,0,0,0,50,605,7,1,543,2,39,0,0,2,0,0,0,4,3,1,4,3,0,1381,321,0,3,14,0,0,5506,975,0
35 Air transport,8,6,0,23,2,0,17,1,16,0,4,4,2,0,6,12,2,3,11,6,1,30,0,0,1,7,0,0,1,8,118,7,10,2,540,1423,69,36,8,1,14,2,63,26,4,91,16,0,2601,1325,0,2,152,0,0,5620,1342,0
36 Supporting and auxiliary transport activities; activities of travel agencies,69,2,6,248,4,12,37,10,75,0,6,54,26,0,22,25,2,3,18,5,14,30,0,0,9,27,0,0,0,263,773,145,104,1231,1966,855,4,109,26,31,18,3,417,139,6,19,112,0,6925,3810,0,1210,157,-2,0,5716,2930,0
37 Post & telecommunications,190,30,4,120,22,14,310,16,94,0,31,32,15,0,56,87,7,27,62,31,13,23,0,0,43,74,0,0,21,309,1930,137,195,59,98,184,4363,1749,497,45,191,46,937,750,128,578,820,0,14338,9256,4,3,357,0,0,3190,2804,0
38 Finance & insurance,598,164,16,912,67,33,583,164,793,0,117,104,98,0,207,322,23,64,153,80,115,74,0,0,99,578,0,0,27,1024,3720,471,396,121,133,228,608,16684,6656,410,458,51,3624,974,162,726,1503,0,43340,21939,0,135,1710,0,0,13894,17334,0
39 Real estate activities,85,29,8,157,42,49,181,66,61,0,74,64,21,0,196,170,4,23,24,17,35,52,0,0,102,54,0,0,8,438,4169,564,304,31,37,497,287,577,4740,81,209,23,754,276,10,613,530,0,15662,35311,0,1663,2919,0,0,741,998,0
40 Renting of machinery & equipment,125,170,26,259,23,27,210,26,168,0,77,61,40,0,167,158,4,34,24,45,39,30,0,0,70,116,0,0,13,741,1279,51,570,14,30,223,311,167,29,153,455,10,899,77,6,106,549,0,7582,568,0,5,15,-1,0,613,813,0
41 Computer & related activities,23,22,8,239,19,8,181,80,339,0,38,47,68,0,65,93,10,28,317,19,46,40,0,0,35,149,0,0,26,161,986,44,102,9,94,99,72,1216,60,34,2366,3,836,1066,98,207,210,0,9563,284,0,10,4790,-3,0,4331,3515,0
42 Research & development,6,8,1,129,9,3,16,7,363,0,8,7,7,0,10,284,8,11,1844,45,21,7,0,0,9,2,0,0,4,31,1,0,6,1,0,2,13,0,4,0,0,1129,30,432,58,6,27,0,4549,0,0,1439,25,0,0,1402,3606,0
43 Other Business Activities,919,272,38,2624,156,137,1152,263,2116,0,357,354,258,0,907,1105,87,194,1518,270,232,263,0,0,325,1771,0,0,98,2822,9010,1071,1112,1069,449,1428,3214,3504,1182,600,1595,47,15982,3093,1029,1320,2334,0,66277,3152,5,1100,6419,-2,0,11163,12554,0
44 Public admin. & defence; compulsory social security,28,5,9,69,10,3,16,8,56,0,2,15,11,0,8,33,7,4,14,2,0,38,0,0,10,35,0,0,16,71,268,68,101,10,32,18,67,135,53,10,67,3,438,1380,1327,181,115,0,4743,2801,0,45621,2090,2,0,1287,91,0
45 Education,13,4,0,29,0,0,6,6,69,0,18,2,0,0,12,45,3,0,24,17,9,0,0,0,0,13,0,0,1,13,23,4,8,3,3,1,0,2,5,3,7,101,119,108,59,4,26,0,760,882,0,22966,22,0,0,787,26,0
46 Health & social work,288,3,1,45,2,3,23,3,29,0,8,7,8,0,19,22,4,7,5,5,5,6,0,0,25,16,0,0,4,40,208,7,58,6,8,25,52,136,7,1,27,3,185,299,113,1512,35,0,3260,13688,64,37287,42,0,0,256,291,0
"47 Other community, social & personal services",338,28,1,330,43,24,278,40,313,0,41,65,46,0,106,114,11,25,106,40,22,33,0,0,134,133,0,0,18,571,1401,430,160,25,32,158,97,208,201,41,105,16,1644,3426,108,820,6051,0,17783,9361,4341,2513,207,56,0,2008,1554,0
48 Private households with employed persons & extra-territorial organisations & bodies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0,0,0,0,0,34,44,0
Sales by final demand including other adjustments (Purchases on the domestic territory by non-residents),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9313,0,0,0,0,0,9313,0,0
"Noncomparable imports(cif/fob adj, direct purchases abroad by residents)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,0,0,0,0,0,-2368,10165,0
Intermediate consumption /final use at basic prices,13889,4160,540,36450,2644,1582,11165,21228,34454,0,4568,3685,4979,0,10380,12047,1542,2500,8613,2538,6681,3814,0,0,4170,20368,0,0,688,41883,43825,7874,7270,4188,6431,7912,11777,26929,20268,3246,6591,1885,33885,21003,4907,12975,18307,0,493841,218340,4414,121641,81835,596,0,365193,326221,0
Net taxes on products,299,3,22,-142,27,13,60,142,196,0,30,35,64,0,53,26,4,20,-174,7,16,17,0,0,33,33,0,0,19,176,469,326,813,81,36,58,148,1662,1133,267,41,-61,192,2910,504,1335,1091,0,11984,28508,-67,44,15181,2,0,1573,0,0
Intermediate consumption /final use at purchasers prices,14188,4163,562,36308,2671,1595,11225,21370,34650,0,4598,3720,5043,0,10433,12073,1546,2520,8439,2545,6697,3831,0,0,4203,20401,0,0,707,42059,44294,8200,8083,4269,6467,7970,11925,28591,21401,3513,6632,1824,34077,23913,5411,14310,19398,0,505825,246848,4347,121685,97016,598,0,366766,326221,0
Value added total,9535,12128,459,11909,1097,1035,7314,3637,10539,0,1934,2018,2488,0,5179,5892,300,967,945,1787,1880,1523,0,0,4719,6933,0,0,977,24587,59198,8470,9982,1981,1891,6916,12419,35093,33897,4456,8828,1985,41483,32540,19980,39996,15317,1968,456182,0,0,0,0,0,0,0,0,0
Gross operating surplus (=net operating surplus+depreciation of fixed capital),6406,11647,326,6401,409,387,2929,3036,6400,0,536,707,1304,0,1542,2010,27,191,-890,735,882,452,0,0,875,5627,0,0,619,8734,26055,4149,3323,1448,-66,3212,8278,18356,28785,3368,2240,378,9891,9126,2181,10181,5915,1931,200043,0,0,0,0,0,0,0,0,0
Compensation of employees,2985,465,124,5451,671,638,4366,490,4066,0,1393,1295,1169,0,3639,3921,282,780,1837,1049,1011,1090,0,0,3863,1454,0,0,336,15930,33574,4246,6541,614,1899,3708,4136,16585,3344,803,6613,1891,31861,23389,17667,30106,9244,37,254563,0,0,0,0,0,0,0,0,0
Net taxes on production,144,16,9,57,17,10,19,111,73,0,5,16,15,0,-2,-39,-9,-4,-2,3,-13,-19,0,0,-19,-148,0,0,22,-77,-431,75,118,-81,58,-4,5,152,1768,285,-25,-284,-269,25,132,-291,158,0,1576,0,0,0,0,0,0,0,0,0
Industry output,23723,16291,1021,48217,3768,2630,18539,25007,45189,0,6532,5738,7531,0,15612,17965,1846,3487,9384,4332,8577,5354,0,0,8922,27334,0,0,1684,66646,103492,16670,18065,6250,8358,14886,24344,63684,55298,7969,15460,3809,75560,56453,25391,54306,34715,1968,962007,0,0,0,0,0,0,0,0,0
