Industry,"1 Agriculture, hunting, forestry and fishing",2 Mining and quarrying (energy),3 Mining and quarrying (non-energy),"4 Food products, beverages and tobacco","5 Textiles, textile products, leather and footwear",6 Wood and products of wood and cork,"7 Pulp, paper, paper products, printing and publishing","8 Coke, refined petroleum products and nuclear fuel",9 Chemicals excluding pharmaceuticals,10 Pharmaceuticals,11 Rubber & plastics products,12 Other non-metallic mineral products,13 Iron & steel ,14 Non-ferrous metals,"15 Fabricated metal products, except machinery & equipment","16 Machinery & equipment, nec ","17 Office, accounting & computing machinery","18 Electrical machinery & apparatus, nec","19 Radio, television & communication equipment","20 Medical, precision & optical instruments","21 Motor vehicles, trailers & semi-trailers",22 Building & repairing of ships & boats,23 Aircraft & spacecraft,24 Railroad equipment & transport equip nec.,25 Manufacturing nec; recycling (include Furniture),"26 Production, collection and distribution of electricity",27 Manufacture of gas; distribution of gaseous fuels through mains,28 Steam and hot water supply ,"29 Collection, purification and distribution of water",30 Construction,31 Wholesale & retail trade; repairs,32 Hotels & restaurants,33 Land transport; transport via pipelines,34 Water transport,35 Air transport,36 Supporting and auxiliary transport activities; activities of travel agencies,37 Post & telecommunications,38 Finance & insurance,39 Real estate activities,40 Renting of machinery & equipment,41 Computer & related activities,42 Research & development,43 Other Business Activities,44 Public admin. & defence; compulsory social security,45 Education,46 Health & social work,"47 Other community, social & personal services",48 Private households with employed persons & extra-territorial organisations & bodies,Total intermediate use,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households,Final consumption expenditure by government,Gross fixed capital formation,Changes in Inventories,Changes in valuables,Exports,Imports,Discrepancy
11 Rubber & plastics products,0.575172884,0,0.099725556,30.69998961,10.33518529,0.687747342,28.08372113,0,45.11231686,0,72.36004083,3.95185952,5.642587068,0,11.52688895,22.65048418,0,1.432438006,0.073182335,34.543669,2.158878888,0.262236701,0,0,1.506785698,1.170918768,0,0,0.007570282,24.74070565,27.71956383,2.383781634,7.994122942,0.030591884,1.115979033,0.27332043,0.4902987,1.006233381,0.346195773,0.597046611,1.190031433,3.390214562,3.429893631,0.53000488,0.08975969,0.796036981,2.277545402,0,351.2827253,136.3938395,0.000181096,0.486153302,2.7151076,1.333997577,0,1031.291537,543.8952625,0
12 Other non-metallic mineral products,0.327383126,0,1.03357331,2.126705348,0.312402082,0.673067084,1.945466454,0,0.855690665,0,4.649443462,122.583697,25.47588161,0,2.740565853,1.91486689,0,0.386360617,0.005069619,3.614990481,0.149553773,0.018166136,0,0,3.211783885,5.809977301,0,0,0.023958142,238.9895857,8.547919911,1.369874732,10.12942695,0.018146243,0.502388997,0.111302035,0.617392933,2.024162756,1.477315268,0.091927961,1.271301945,0.609104229,11.22680553,1.609090866,0.298328863,7.929779071,3.012316051,0,467.6947729,27.35752319,3.29E-05,0.828559945,5.348314811,-3.516571334,0,434.7113225,302.1199631,0
13 Iron & steel ,0.442898414,0,2.741887167,4.822640083,2.077509029,0.296096147,4.41165228,0,2.682339648,0,4.487931829,8.083751598,821.8299387,0,298.3832849,20.41762118,0,1.10389588,0.011496162,9.751110143,0.339136788,0.041194581,0,0,15.14131567,13.04685197,0,0,0.131190376,66.15719451,17.78687893,1.841313752,5.986538028,0.120873132,3.298869477,0.686178362,3.267854284,22.22715896,4.510594847,0.666253717,10.67334316,1.899882544,68.14829489,3.254572906,0.335024357,1.838961583,3.876585266,0,1426.820115,38.22767027,0.000790239,0.141598209,21.43012366,-40.0183405,464.0595283,2717.831445,2629.288669,0
14 Non-ferrous metals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15 Fabricated metal products, except machinery & equipment",0.236976926,0,0.844690573,6.40922281,3.94675641,1.408194211,5.863025632,0,1.907044191,0,9.019312356,25.66476909,38.27575412,0,113.351162,116.5819222,0,1.434296684,0.015278243,17.74576532,0.450708159,0.054747037,0,0,0.821869207,7.972421713,0,0,0.762250472,149.4377274,9.603952456,1.005547291,9.060449676,0.154521371,0.928502185,0.922848048,1.882416366,1.509349163,1.062321877,0.292485875,2.585258225,1.1287643,38.06188015,4.695842002,0.442721406,2.556438531,3.701647491,0,581.7988413,26.89710533,0.001481698,0.107362453,108.3445246,-24.68710218,1.025800002,610.8762168,418.9579697,0
"16 Machinery & equipment, nec ",9.294806498,0,2.066747694,7.433537839,9.461847136,0.596446754,6.800048022,0,2.794545858,0,20.07747951,3.932664701,50.04233663,0,9.286959792,87.79366845,0,1.314763473,0.017719995,4.790516404,0.522739848,0.063496649,0,0,1.04269007,29.45967548,0,0,0.822925127,25.25863765,24.09424135,6.711767393,13.50020377,0.374222746,2.580372926,1.426275492,6.523366173,1.515323751,1.088404423,0.703054543,4.034756606,3.381626089,25.55820888,3.532076439,0.141446343,1.722948593,3.848861629,0,373.6114107,51.29699843,0.007243855,0.274128158,269.498283,-0.723798455,0.028838833,723.335523,840.8918986,0
"17 Office, accounting & computing machinery",0.015946553,0,0.177534882,0.956565464,0.059352076,0.013779368,0.875046476,0,0.056259321,0,0.332162197,0.061470155,0.509015102,0,0.363239721,0.316605497,0,0.034117372,0.002280252,0.220976018,0.067267416,0.008170901,0,0,0.01723913,1.272758662,0,0,0.010333717,2.049551325,6.159866229,0.241220339,0.462402348,0.09722892,0.786303775,0.560573111,1.682249362,7.282930206,0.057039748,3.272218747,5.962568738,0.131621639,4.326773462,0.451316243,0.13264592,0.076349305,0.602152679,0,39.70513238,21.6246456,0,0,140.7100947,6.618898412,0,178.9064266,387.5651976,0
"18 Electrical machinery & apparatus, nec",0.13967542,0,0.017407309,0.686483886,0.131325065,0.005863432,0.627981386,0,0.095796088,0,0.957409495,0.248906267,5.545281502,0,0.45372455,17.13053996,0,4.217127255,0.001636434,21.36969291,0.048274791,0.005863887,0,0,0.08514391,27.60299214,0,0,0.003416811,44.36258101,4.343561692,0.041161803,3.147055612,0.020729235,0.106799673,0.139351993,2.178678612,0.151054009,0.148113271,0.065173078,0.217518288,0.336262251,4.214703698,0.172777047,0.003153786,0.015408872,0.336676219,0,139.3753026,12.2118751,6.31E-05,0.02336818,42.50285421,1.137804383,0,260.6270127,392.2018696,0
"19 Radio, television & communication equipment",0.032111645,0,0.000686168,0.709303195,0.017659644,0.00210692,0.648856022,0,1.277391126,0,0.199300058,0.023022131,0.152333878,0,0.013247165,0.531299428,0,0.00177778,0.00169083,10.03728051,0.049879486,0.006058808,0,0,0.01476575,0.290550597,0,0,0.000577446,10.62772323,2.145475366,0.114084123,0.51101901,0.064365595,0.306029609,0.367398496,8.350409344,4.72131348,0.037443419,0.134947426,0.06131252,0.434997189,0.423098333,6.996711023,0.018051148,0.038941551,1.663523869,0,51.02674331,30.86492488,0.00464529,0.001775201,133.0865537,4.261051217,0,227.4305003,443.2760039,0
"20 Medical, precision & optical instruments",0.027036752,0,0.00257285,1.905793048,0.007138608,0.000673271,1.74338041,0,0.014736571,0,0.308364395,0.114045438,0.627442232,0,0.052655251,8.897941501,0,0.025533583,0.004543011,17.09334551,0.13401882,0.016279122,0,0,0.001884303,0.03467069,0,0,0.000431283,1.210609347,0.761786826,0.003450791,0.064258005,0.006130394,0.039773451,0.03514933,0.004088772,0.033932995,0.009425505,0.003086442,0.103250539,0.463774381,0.603018394,0.412400914,0.004364801,33.36398206,0.099218872,0,68.23418847,36.49704588,0,14.61166836,79.46595557,15.85904628,0,310.0350843,189.6005221,0
"21 Motor vehicles, trailers & semi-trailers",0.241878191,0,0.004151747,1.383972245,0.024288645,0.011553937,1.266029437,0,0.059026845,0,0.05094037,0.107570834,0.068674339,0,0.036204364,0.041217235,0,0.003402121,0.0032991,0.144315466,0.097323436,0.011821773,0,0,0.005469425,0.082099399,0,0,0.00146281,1.926215169,0.947127028,1.941962731,0.777747443,0.005645139,1.026679782,0.037147939,0.16334405,1.246120513,0.111857695,0.04949878,0.22529514,0.026780664,0.406556674,0.196706463,0.253875439,0.613719733,0.159476441,0,13.76045854,583.3438266,0.080746069,0.030857175,403.9334309,17.00863109,0,359.4565543,1318.511202,0
22 Building & repairing of ships & boats,0.037289248,0,0.000486943,0.850060748,0.002012063,0.001300508,0.777618144,0,0.006519751,0,0.011117051,0.027239611,0.019454439,0,0.020322916,0.004767709,0,0.00090607,0.002026366,0.015878594,0.059777812,0.007261147,0,0,0.000785209,0.055838695,0,0,0.000223148,1.799499704,0.090919845,0.213575724,2.127515666,0.087521021,81.09942152,0.072516965,0.019339887,0.139601994,0.015473773,0.005354806,0.021132051,0.002944117,0.04501806,0.030782778,0.027921987,0.067754308,0.042402119,0,87.8095825,13.1651596,0.008880701,0.003393767,183.4777071,-4.073529464,0,88.36311559,362.2539466,0
23 Aircraft & spacecraft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24 Railroad equipment & transport equip nec.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25 Manufacturing nec; recycling (include Furniture),0.019023849,0,0.034790471,0.437600271,0.195954331,0.018490618,0.400307757,0,0.328083101,0,0.722744864,1.448451952,7.338422884,0,2.570639479,0.176860182,0,0.085753539,0.001043147,0.372024088,0.030772844,0.003737944,0,0,1.960343618,0.190063806,0,0,0.001319123,3.940075681,0.396908146,0.051767493,0.643317106,0.010558916,0.08732217,0.069281868,0.096942748,16.46107871,0.086291704,0.010503282,0.076017166,0.112223466,3.06215721,1.45603103,0.331531157,2.582161643,0.657292592,0,46.46788996,174.9188472,0,0.025008048,98.32725556,8.559193145,3.925585137,69.60985215,322.480435,0
"26 Production, collection and distribution of electricity",4.792285593,0,0.922849553,11.42581956,12.97917994,1.325116833,10.45210549,0,6.881091981,0,25.43296727,23.22591509,93.78736246,0,21.84314686,4.737348277,0,1.334871666,0.027236757,2.01737746,0.803484331,0.097598379,0,0,2.539379973,113.9078309,0,0,2.43734531,45.67694311,39.13486681,18.36391592,11.76632156,0.727549961,5.698747985,4.311759817,7.478259285,63.13526739,8.837524439,0.951382016,5.601971563,2.120250548,17.94283167,38.61528087,4.785826456,15.99187793,14.34500534,0,646.4558964,216.4284347,0,1.277525917,73.8885724,2.6978388,0,152.2299241,178.8161622,0
27 Manufacture of gas; distribution of gaseous fuels through mains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28 Steam and hot water supply ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29 Collection, purification and distribution of water",0.826027589,0,0.016153302,0.411482409,0.148373492,0.009020229,0.376415673,0,0.609433688,0,0.807764351,0.423052333,1.389541677,0,0.516409103,0.07778321,0,0.035538259,0.000980888,0.135622715,0.028936188,0.003514848,0,0,0.051418913,0.209821888,0,0,0.015112504,0.705167625,0.888459402,1.19000996,0.127777786,0.01213415,0.06000303,0.070761117,0.441734529,2.859279802,0.136783285,0.004458049,0.073473167,0.020827358,0.505283724,0.057010082,0.041133328,0.597331621,0.993010669,0,14.87704194,34.86291707,0,0.001184728,0.1507676,0.010165746,0,0.231909367,0,0
30 Construction,3.535616886,0,0.18228493,3.144210347,4.902857407,0.435614427,2.876259166,0,1.458152965,0,5.855245267,7.307272718,3.663145008,0,1.475839548,2.821367531,0,0.090494531,0.007495138,1.618145619,0.221106568,0.026857577,0,0,0.235348136,16.38912744,0,0,5.893350183,68.82257751,38.89300588,6.682346689,26.37116274,0.752992263,3.518242718,4.735031041,8.165364924,69.27836665,33.13875674,0.665641807,5.512972216,1.985568467,13.42853717,177.46372,24.84877689,43.2424655,17.11905114,0,606.7643718,78.13333326,0.004904184,0.274985035,3267.352304,114.6755622,0,7.227049108,0,0
31 Wholesale & retail trade; repairs,8.772495502,0,2.715759674,29.64992439,24.20413065,6.90167923,27.12314298,0,12.88061232,0,30.37522508,23.96690105,77.52893185,0,38.59512318,32.72922049,0,1.992742266,0.0706792,31.81799573,2.085036399,0.253267133,0,0,2.506009263,11.85551725,0,0,0.304819502,84.94922022,276.1112852,37.167689,28.82831404,0.693639929,40.74518871,3.636431807,12.74584293,58.68404426,21.89808903,3.937051244,40.07915382,2.780571788,34.67009535,17.6549886,4.481487845,19.01482646,16.87220023,0,1071.279334,1867.960138,0.044546791,68.10565922,198.612415,8.178798016,0,1518.448441,140.8238141,0
32 Hotels & restaurants,0.080793979,0,0.188621929,2.229929401,0.577525019,0.045311223,2.039893701,0,0.831705605,0,1.461119589,1.261119603,3.095153852,0,2.106319769,1.11087371,0,0.242361829,0.005315684,0.996482658,0.156812676,0.019047867,0,0,0.143126717,1.342380609,0,0,0.067781465,10.41628991,19.97207921,3.706831148,13.04781132,0.158569219,7.828932074,1.012347962,1.809098945,51.70225493,3.198774857,0.203428863,8.441784167,0.048172042,24.23813521,13.61744324,1.487272944,24.63415704,3.612140116,0,207.1372001,860.7618759,5.883486889,0.094707678,0.253478696,0.021874608,0,4.583323057,62.49400717,0
33 Land transport; transport via pipelines,0.452229608,0,0.262435699,1.927006557,2.943518573,1.053221001,1.762786093,0,1.154732627,0,7.29863137,3.124841881,18.50529681,0,4.531120087,2.594088059,0,0.28424442,0.004593579,1.507382189,0.135510592,0.016460327,0,0,0.522644261,2.30210684,0,0,0.343478005,16.3070477,32.55024628,1.374190135,11.49054115,0.216559508,9.427094985,1.206289436,28.36875208,14.47547184,2.152539031,0.438885737,5.423897452,1.046780893,10.27168346,8.358736338,1.322047615,3.289248669,4.766581732,0,203.2129226,207.8268331,0.049152083,110.4694605,143.5377112,4.939730748,0.152279822,809.0474822,77.70490259,0
34 Water transport,3.36E-05,0,2.87E-08,2.42E-06,3.16E-06,1.13E-06,2.21E-06,0,6.05E-06,0,0.000206103,0.000538408,4.48E-06,0,2.19E-05,1.45E-05,0,1.71E-05,5.76E-09,2.64E-08,1.70E-07,2.06E-08,0,0,2.01E-07,0.001379265,0,0,1.74E-06,0.043010758,0.000880534,8.08E-07,0.072315004,0.00250469,2.460947886,0.014485915,3.94E-05,1.88E-07,8.25E-05,0.000118019,3.30E-05,1.75E-05,8.78E-06,0.032638624,1.73E-07,7.36E-07,0.001768683,0,2.631085573,2.163405225,0.028688314,0.016403082,0,0,0,21.84367681,0,0
35 Air transport,0.053920226,0,0.085709502,0.994118265,0.77224585,0.008719738,0.909399008,0,0.502157368,0,1.371972119,1.118790074,5.934495051,0,1.869375841,2.915759619,0,0.207389294,0.002369769,0.90942623,0.069908198,0.008491673,0,0,0.133869043,0.492753409,0,0,0.02777671,4.420813626,10.5840084,1.011054183,4.179106849,0.11307731,18.41912496,0.713869483,2.185939393,26.41374262,0.641641119,0.210902237,8.576190909,2.05724768,25.2045054,2.14068487,0.080512613,0.215685754,2.10848852,0,127.6652429,30.50458442,0.21418372,0.384997583,1.14838845,0.01589901,0.565726275,1368.090066,65.23380078,0
36 Supporting and auxiliary transport activities; activities of travel agencies,0.012384622,0,0.004459064,0.071755919,0.04846919,0.015263974,0.065640844,0,0.020191574,0,0.145788805,0.135378525,0.331615526,0,0.079759808,0.052290017,0,0.012363846,0.000171051,0.027327143,0.005046006,0.000612933,0,0,0.010791236,0.267919623,0,0,0.001887074,7.551220923,1.340711636,0.155051319,10.81307503,0.376305265,360.9328245,2.176223088,0.386459469,0.989308514,0.55371766,0.039557334,0.351051258,0.02665343,0.626337745,5.029928955,0.031786134,0.068638574,0.414762807,0,393.1727304,165.5924862,4.206351053,3.704605356,0.107374602,0.021457576,0,198.3711588,508.5532583,0
37 Post & telecommunications,0.277940799,0,0.144402384,4.003893517,0.325793327,0.492363556,3.662679707,0,1.59011329,0,1.602467255,1.81257352,5.850751311,0,2.080747524,4.393656644,0,0.458950528,0.009544442,1.253903997,0.281561046,0.034200918,0,0,0.247414284,6.408140978,0,0,0.110193409,16.58889389,90.01825172,4.642707013,10.07628485,0.849148738,11.66322,5.009752765,129.2737779,282.8864015,4.166229803,3.148420584,689.5218993,0.797121932,45.69195838,26.75510458,1.267772569,7.182885847,12.026644,0,1376.607768,244.7897353,0.002187235,0.874971497,3.134451463,0.111449621,0,826.9101559,976.4057415,0
38 Finance & insurance,7.47177957,0,0.604067248,8.04636577,4.027247814,2.089052967,7.360650449,0,4.679051137,0,7.610430722,4.9639802,17.55880107,0,9.657975237,5.239846976,0,0.736988171,0.019180848,4.329484426,0.565835018,0.068731372,0,0,0.807131457,9.222621184,0,0,0.189620881,47.52173556,117.7414079,17.12918417,23.9222206,0.735514785,18.46998828,4.029565394,45.44843716,25216.48751,111.1821667,7.113752292,21.53046244,1.377572809,73.43275783,47.25474921,2.360322671,18.9619753,15.26526387,0,25885.21343,652.9753399,0.004160462,0.091380976,0.908357659,0.034392541,0,25027.86859,16376.58605,0
39 Real estate activities,0.739651968,0,0.209875699,10.51307933,0.890042775,0.603930984,9.617149446,0,0.807663112,0,3.092914119,1.436559437,20.32311919,0,4.058577289,3.080840005,0,1.514709014,0.025060976,1.741064487,0.739298785,0.08980183,0,0,0.858464029,7.574101408,0,0,0.112006337,256.7958281,189.472898,37.58949052,17.66331819,1.75891688,10.05959622,10.64593541,6.243491972,148.5509343,149.2246675,2.402981282,31.71328777,0.525561303,100.3050178,62.79783131,7.765917667,8.138407882,16.91972853,0,1126.601721,2061.219103,0.192578331,0.704182159,6.572656977,0.126949366,0,26.97057374,0,0
40 Renting of machinery & equipment,1.226719123,0,0.470717897,5.709992865,1.271353117,0.479976267,5.223384414,0,2.20242395,0,3.557414863,2.568672597,19.70440365,0,5.306762734,2.141699472,0,0.179538923,0.013611425,1.205404851,0.401537043,0.048774273,0,0,0.577737314,5.515804491,0,0,0.204691518,54.60554085,46.04144825,7.95541904,34.97057131,1.432437954,19.8852846,8.653664288,23.16617551,129.5188814,4.042399192,3.820991791,10.1336022,2.923884388,27.06654551,5.205043034,1.012881707,2.782871809,10.52055012,0,451.7488137,21.47135929,0.002574377,0.047482437,1.454509951,0.033408661,0,34.31267223,210.0219882,0
41 Computer & related activities,0.174599055,0,0.070154142,1.975977264,1.177984596,0.049290657,1.807583492,0,3.186305603,0,5.901566645,1.144987947,11.50745827,0,3.946769591,1.62058075,0,0.049801402,0.004710315,0.226590335,0.138954301,0.01687863,0,0,0.207848637,1.273803256,0,0,0.22091493,5.283350262,85.18899789,0.794173913,1.737883937,0.251838864,2.380543006,1.495380724,4.596495157,167.7551123,0.764896432,1.417283179,155.2165241,11.00584336,73.60961613,37.28412515,2.648846281,1.895770877,10.20944342,0,598.2388849,5.498230051,0.028526488,2.144870429,374.9720994,3.417757455,0,1514.169141,366.1836096,0
42 Research & development,0.038156491,0,0.020285842,0.796598789,4.422487748,0.084501908,0.72871224,0,0.512964532,0,1.290359584,1.607837612,4.183780121,0,1.214994267,1.513211997,0,0.07420543,0.001898924,0.478053779,0.05601827,0.006804479,0,0,0.102621941,0.176339122,0,0,0.003966156,2.145551586,1.10687582,0.061234931,0.144347368,0.007889662,0.068314669,0.0490738,2.167206122,0.015683749,0.039090749,0.024223259,4.860087734,7.818347587,8.484745473,3.005435851,0.001082831,0.033607713,1.744183983,0,49.09078212,0.244402295,1.845738833,42.32136686,0.751385613,-0.002147789,0,207.1528672,19.40995197,0
