Industry,"1 Agriculture, hunting, forestry and fishing",2 Mining and quarrying (energy),3 Mining and quarrying (non-energy),"4 Food products, beverages and tobacco","5 Textiles, textile products, leather and footwear",6 Wood and products of wood and cork,"7 Pulp, paper, paper products, printing and publishing","8 Coke, refined petroleum products and nuclear fuel",9 Chemicals excluding pharmaceuticals,10 Pharmaceuticals,11 Rubber & plastics products,12 Other non-metallic mineral products,13 Iron & steel ,14 Non-ferrous metals,"15 Fabricated metal products, except machinery & equipment","16 Machinery & equipment, nec ","17 Office, accounting & computing machinery","18 Electrical machinery & apparatus, nec","19 Radio, television & communication equipment","20 Medical, precision & optical instruments","21 Motor vehicles, trailers & semi-trailers",22 Building & repairing of ships & boats,23 Aircraft & spacecraft,24 Railroad equipment & transport equip nec.,25 Manufacturing nec; recycling (include Furniture),"26 Production, collection and distribution of electricity",27 Manufacture of gas; distribution of gaseous fuels through mains,28 Steam and hot water supply ,"29 Collection, purification and distribution of water",30 Construction,31 Wholesale & retail trade; repairs,32 Hotels & restaurants,33 Land transport; transport via pipelines,34 Water transport,35 Air transport,36 Supporting and auxiliary transport activities; activities of travel agencies,37 Post & telecommunications,38 Finance & insurance,39 Real estate activities,40 Renting of machinery & equipment,41 Computer & related activities,42 Research & development,43 Other Business Activities,44 Public admin. & defence; compulsory social security,45 Education,46 Health & social work,"47 Other community, social & personal services",48 Private households with employed persons & extra-territorial organisations & bodies,Total intermediate use,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households,Final consumption expenditure by government,Gross fixed capital formation,Changes in Inventories,Changes in valuables,Exports,Imports,Discrepancy
11 Rubber & plastics products,32.11383903,1.965667897,12.06829574,259.2617721,52.87318201,25.73992264,102.1671096,14.28865031,100.3731134,0,315.6388105,43.53347472,26.65446744,0,174.5429226,379.1956948,3.482573961,158.153685,44.29750239,32.17286524,368.3244791,38.621316,0,0,147.7292707,8.164672172,0,0,7.688858483,451.4204679,471.7871277,18.32483099,94.91941421,0.527612663,7.076566193,27.57676185,24.05653096,50.34538552,27.0327211,17.15958143,8.36294709,2.440806732,155.9008279,19.76651656,13.54996766,104.1738223,52.31976929,0,3895.793804,391.9872305,0,4.412012321,164.6807184,13.81894244,0.082300051,3130.217616,3322.077,0
12 Other non-metallic mineral products,29.70022018,0.588762619,13.04808791,55.50983753,5.545877995,42.18732249,11.80455935,3.219668692,63.11392792,0,44.48205267,822.9702211,40.83409652,0,65.27159025,77.99570609,0.339546608,88.30198951,104.5230683,34.63935484,82.14895581,23.86084866,0,0,22.19559128,15.41743899,0,0,3.12878846,2517.806705,60.67759495,27.7023302,10.06426125,0.059892759,1.089485718,14.85282811,3.950197491,7.221857424,186.4774557,1.873327448,2.816071131,0.82791334,42.39709484,53.52401462,8.06184271,43.12169659,17.07109962,0,4650.423183,227.7311889,0,5.735296782,518.8518929,36.52599022,0.195690684,1975.996424,1543.464,0
13 Iron & steel ,5.411472352,1.114449836,1.621271717,15.49783395,3.726798753,13.35856044,14.79538011,2.40885506,37.28424941,0,61.03812115,70.67059546,3738.458069,0,1636.560675,1026.410984,0.347753769,421.6161507,150.4093196,29.77478671,363.1263958,57.00169185,0,0,306.1549349,31.05858085,0,0,8.712526791,751.827661,93.40042281,5.969634835,15.94357735,0.047043189,1.07925468,6.427822879,3.138529048,5.261236045,7.262733799,1.071366402,1.979018048,0.842090143,18.25927857,7.433313015,3.252240846,16.31958483,7.253090373,0,8943.327355,62.89646744,0,5.036808094,66.60624553,285.5771204,1.980180974,8049.548589,5928.15,0
14 Non-ferrous metals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15 Fabricated metal products, except machinery & equipment",48.57918191,3.810145346,11.47583023,211.1660513,23.96483147,60.95924458,21.04865381,6.240112253,34.2513166,0,73.87308795,29.46322307,92.69845532,0,1660.948826,1056.552215,0.971364958,338.7345981,69.41682507,54.84684459,534.614992,86.92425862,0,0,195.3264473,27.10386423,0,0,7.049374962,1122.188275,334.8210088,50.56857053,32.75180996,0.336173536,1.830841155,13.75681823,15.02182859,28.27176979,69.26038115,3.882566245,3.493541691,6.601081408,72.95341965,65.87817962,28.94493567,52.27328078,50.1330469,0,6602.987273,396.1240695,0,4.816127382,2210.485801,129.5545844,2.845935807,4475.922817,3823.992,0
"16 Machinery & equipment, nec ",185.4449442,14.91366015,35.65901873,120.8848539,38.15419709,72.07904768,131.6966321,71.86835082,97.92201715,0,75.2285643,98.44547849,155.6525461,0,106.4945687,2571.982194,4.402494382,130.7224411,68.40925671,25.17183256,700.7650464,289.6482043,0,0,42.35853258,121.5536202,0,0,26.03838466,835.5910951,530.9048408,38.37661683,79.51426566,0.156782652,4.458476167,30.4283706,14.50952221,20.81420101,73.91001863,12.29524902,12.04584464,4.62188075,82.17060718,189.4708799,16.74531539,49.99268922,55.2926126,0,7236.795154,1021.659976,0.119718043,14.99416073,4563.651356,203.7456314,0.155586031,11933.04538,9671.574,0
"17 Office, accounting & computing machinery",0.375579261,0.309302501,0.123479114,3.024264584,0.525105329,0.552220721,3.775472065,1.870022854,3.791253399,0,1.464038353,0.965929509,1.856944845,0,1.979198967,52.27472583,6.260087407,39.67630311,105.2498606,22.57672901,3.055983701,3.023385654,0,0,1.629510628,0.628092097,0,0,0.020875743,3.851679707,86.92685828,2.393565292,1.044220879,0.018102832,0.921551549,0.870457162,6.558972015,6.843861376,1.293286463,7.89014826,47.94242887,1.046373592,81.60677786,33.66041908,19.02300703,23.45184613,9.015284634,0,589.3672063,366.424883,0,0.177431583,1106.405444,11.12376633,0.001476047,1145.57252,2890.198,0
"18 Electrical machinery & apparatus, nec",10.163184,1.261401366,8.535235603,31.70925198,10.59690936,22.20649796,35.83261486,6.199843813,31.46246821,0,20.5563035,22.26288027,41.72847664,0,50.56764887,481.6095894,3.747784574,885.9970494,235.9822113,87.08049122,511.9348289,58.83510616,0,0,51.25114809,325.0861931,0,0,5.034067393,510.1361982,385.4252126,16.29535514,44.32071632,0.04297102,1.449722881,13.55696213,53.61107628,30.6132834,38.37355546,9.467689739,24.64594095,2.029013685,74.62229951,97.04949604,16.02194168,53.43073522,54.35468412,0,4365.08804,276.1465236,9.87E-05,3.211012191,1312.965522,-68.72256365,0.028331451,4302.518804,4525.168,0
"19 Radio, television & communication equipment",2.996242299,0.606061546,0.887519995,10.89702518,3.938461635,5.337764168,10.43022901,1.88424676,9.459719067,0,7.864866666,5.020697402,11.40170723,0,17.45834825,134.9458844,127.8197196,211.3259193,1096.614097,50.63085068,60.59356619,49.26085629,0,0,48.33803996,14.9956764,0,0,0.822092131,48.95750272,146.8222306,6.795613357,28.58310833,0.457825475,10.67199509,8.513570773,580.7089208,23.05876448,13.98327582,3.692438335,110.1233777,7.184218886,50.57263559,34.95294902,7.077163926,35.10652065,28.32391479,0,3029.115618,707.5404704,0,15.87415246,1402.977105,-19.25510348,0.037109976,5100.024318,4690.65,0
"20 Medical, precision & optical instruments",1.302876697,0.180380643,0.335666134,4.468673368,1.113164923,1.056820829,2.447032432,0.99461758,5.913952887,0,3.519230833,2.114413684,3.699720885,0,6.648914982,67.26220753,1.284828406,41.82978247,100.7117573,179.3970544,99.80442811,5.790751978,0,0,17.97791723,10.30762738,0,0,2.154644607,41.84936868,80.89777098,2.977743754,1.272502411,0.011380886,1.122162043,0.707889453,1.742248683,1.63241525,0.797737098,0.971386926,6.820821283,1.135742971,66.05947114,34.09173647,13.14217495,429.0056788,3.761606183,0,1248.316303,309.0510203,0.002075013,153.1115868,1110.529308,13.23627154,0.0619088,1853.178079,2601.553,0
"21 Motor vehicles, trailers & semi-trailers",8.58136156,0.903393322,1.196201634,7.921138356,25.69955157,3.274036013,6.811925932,2.83022912,4.861614022,0,10.57014729,11.66468049,15.52070365,0,59.40724267,119.0892717,0.177196919,13.93021121,21.39906758,15.27026456,5676.195612,60.26707599,0,0,84.52504714,6.207330143,0,0,1.114875533,28.92811966,735.2029052,3.119411969,57.06098954,0.223592002,4.747044992,8.806702527,5.149688427,5.785919918,7.883835189,11.65276757,13.43516346,6.122013644,13.16768935,28.80583013,3.294345073,5.97790827,13.8400768,0,7110.622183,1991.893009,0.033965366,7.115855554,3781.408676,291.0098277,1.276056971,13698.50166,12698.711,0
22 Building & repairing of ships & boats,0.935370883,0.019505478,0.322375338,1.098502901,0.308357479,0.566166744,0.502289921,0.084796468,0.640313784,0,16.50585362,0.390719417,6.700285795,0,1.09008025,4.187477151,0.027457749,33.43689962,48.17485957,0.157647091,43.42451245,600.3595949,0,0,0.389454202,1.041447572,0,0,0.041699372,2.967301696,54.59085862,0.756865571,164.1154691,2.984075045,219.0207535,2.659382863,11.32309615,0.439981925,0.845409857,0.20788712,0.090915434,0.032089599,1.382729857,12.9616772,0.455659268,1.037203038,0.596416293,0,1236.87344,286.4124223,0,0.568710187,1044.724699,20.62674356,0.010955205,4905.451683,4985.595,0
23 Aircraft & spacecraft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24 Railroad equipment & transport equip nec.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25 Manufacturing nec; recycling (include Furniture),4.206658778,0.757952631,1.575702098,16.635643,19.08187416,19.97628489,12.81346536,2.674801776,10.05909669,0,64.65568552,17.18927281,212.1630898,0,53.92156451,18.8645454,0.383907417,9.456452105,5.725931777,5.03188918,190.8172388,7.160430239,0,0,549.890926,6.692359754,0,0,1.160170552,82.86774534,163.1645419,22.75185299,6.745648895,0.056134631,0.413975837,3.736148388,14.48191659,19.13322537,22.75750438,9.17603134,7.219099382,2.352984589,38.90607732,18.3344214,14.99902731,38.03919527,31.91516897,0,1727.945643,2172.493239,0,6.296797691,1271.066525,49.60295715,66.98065831,2914.601158,3021.456,0
"26 Production, collection and distribution of electricity",108.4077369,16.48507788,47.42883115,173.670511,45.82683029,105.7155394,289.015923,7.381854144,296.4435968,0,68.58719146,173.7089841,511.8807818,0,69.47598845,81.53056163,1.257272598,35.26995256,57.39391726,9.089508048,78.60970936,18.09655995,0,0,38.13588563,9040.984506,0,0,13.78897295,123.9202941,350.5556837,222.1406819,292.1056173,0.738263632,33.67004004,62.60047154,43.11491997,71.05652762,226.6789447,10.11251107,14.33936235,4.281794816,83.35212235,220.4039345,211.0108607,306.3260556,280.7425087,0,13845.33629,3311.123375,0,15.04608014,208.9595761,14.48188995,0.018427388,1350.423322,1134.312,0
27 Manufacture of gas; distribution of gaseous fuels through mains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28 Steam and hot water supply ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29 Collection, purification and distribution of water",5.010267086,0.153273008,0.218981876,11.3420833,1.311952533,1.265916012,2.381219629,0.153774854,10.94109953,0,1.671013274,2.891260471,10.04876585,0,4.090035513,4.065191325,0.007726325,5.156563631,1.418875341,2.220087385,2.34306241,1.899000911,0,0,1.896986776,0.328239412,0,0,2.140730979,6.300982992,28.58641828,31.56330286,6.535052617,0.03165558,0.548702948,7.637482651,5.507542939,9.979773567,271.0783559,2.331060676,2.774322326,1.509741239,14.45598521,18.81009857,6.812088852,19.44928945,49.6745443,0,556.5425084,9.335106871,0,4.537376799,13.07773319,-0.312448092,0.000355691,4.164939072,0.18,0
30 Construction,119.5289131,3.756499637,11.41789947,90.13659432,19.58379421,114.3079873,34.76287012,9.314678263,54.02719173,0,24.13990159,52.33374178,48.9722842,0,57.75326104,50.16317384,0.496282201,24.03485907,50.41898847,14.04023219,37.84260618,9.962525364,0,0,32.84015176,89.30723053,0,0,37.22491812,2691.918532,338.8834062,390.0388613,183.4087535,0.642530566,2.182341062,741.5286762,133.436447,207.8341945,3267.086062,22.57424222,46.04870958,3.696146905,78.05280178,415.2372332,236.3051049,228.4135112,376.2331393,0,10349.88728,1513.529733,0,16.38945749,20403.34354,1.947347605,0.517610987,1111.790269,729.941,0
31 Wholesale & retail trade; repairs,256.4348321,7.382259987,36.99003254,874.5915027,289.9469369,409.8763304,455.7939999,48.80136659,578.3523816,0,370.9993255,203.8952622,573.6601245,0,533.5425532,1176.885232,25.45610464,438.5079983,343.9340868,118.4962008,1060.864629,164.0029577,0,0,293.0830049,89.02383153,0,0,9.933952908,1419.584885,2449.515551,639.6542041,585.145214,2.755270494,39.55861258,170.1201938,229.878332,225.1414404,216.1011334,109.9912428,171.3514118,18.49207519,625.4289751,297.250551,123.326406,701.0146918,306.2057319,0,16690.97083,21722.63328,3.940882167,896.7620978,3500.833276,181.1963193,21.09789667,7166.615786,645.41,0
32 Hotels & restaurants,18.93272285,6.489408269,3.495490311,129.8355362,11.57198396,15.81952422,18.2686726,7.241197256,31.11451392,0,8.734274514,17.06584471,23.32563052,0,34.20665182,76.31387051,1.73017711,28.47928554,21.4754943,9.050439841,22.26570557,8.974381597,0,0,20.22984315,22.28847182,0,0,2.771659147,84.94503668,331.9955023,258.1154792,97.62612343,1.848744361,115.133752,1617.751497,36.2385413,182.3151221,18.93569791,17.88694263,14.56636836,3.970588109,136.4222316,92.56192208,48.25802341,71.92254122,69.22383191,0,3739.398725,12741.55219,1.344040872,20.73675325,25.57778488,1.714445454,0.594142619,2218.977392,2376.745,0
33 Land transport; transport via pipelines,27.65099069,1.557084674,92.89067709,436.271164,64.93123869,341.9746892,430.2304796,118.0118003,257.154246,0,119.3628936,376.0738135,309.3156838,0,155.9676347,219.2683401,5.217872266,89.19872899,29.99536899,14.61958833,96.62598863,28.59850903,0,0,71.07878774,66.26102866,0,0,0.696095604,460.9292147,1100.769753,40.92631178,992.037,0.78057714,35.51330041,147.5941009,68.74422415,43.15335213,30.27362727,14.35375819,5.366361005,1.16604701,51.54255252,84.20306274,16.88216826,41.42844322,88.30024474,0,6576.916803,3381.282468,0.067560948,366.2791854,183.9696945,10.36556972,0.257997157,4156.380509,2670.218,0
34 Water transport,0.564409128,0.443268844,1.915286727,5.665224213,1.699610028,9.50135399,21.2484682,7.717993957,10.94426179,0,2.659811408,4.313300765,20.86722559,0,3.467778397,7.367022259,0.131258998,4.720555037,2.673614237,0.468968389,2.127958011,0.46270967,0,0,1.785457305,2.726788086,0,0,0.039322183,4.891500501,302.6280319,0.710367917,3.556641955,2.31990587,0.768272764,25.36544036,0.144710426,0.300023646,0.410649563,1.015459729,1.586287651,0.541613423,2.753232094,0.620263296,0.359328603,0.673694873,1.143718622,0,463.3007904,31.82993275,0,0.149854909,0.884455051,0.332643454,0.000897688,293.3038437,692.156,0
35 Air transport,2.465100573,2.080772815,0.319929821,34.67479792,7.330342796,8.172260606,12.4470432,4.041115725,18.2768,0,8.307030074,18.93667063,12.68636798,0,23.98264585,42.33016897,0.201637905,15.72776096,13.56207177,4.45238415,13.35045518,9.660319825,0,0,13.28230557,11.61413054,0,0,1.265977515,44.74997959,200.1016067,12.87928583,50.05302046,0.241346883,335.9539477,579.6146829,21.48265586,102.4021972,5.454697023,10.34773044,6.775288403,2.06191431,79.59428941,46.01462158,15.23899194,20.98609812,32.33544654,0,1845.455891,1138.720631,0,1.00615006,10.67129813,0.352791743,0.025729323,1098.286796,1020.085,0
36 Supporting and auxiliary transport activities; activities of travel agencies,14.52833348,2.09238467,28.31984813,174.3074068,22.0547134,104.5415707,123.7661634,48.20346928,71.93749589,0,35.86507395,107.1055276,101.0859602,0,58.03988279,94.3166131,1.578862354,31.81949034,13.60055616,6.531128719,38.22105002,10.57827376,0,0,32.61149759,119.6887381,0,0,0.912948756,174.1094145,668.2720195,44.7749766,838.1460875,19.90797558,859.4689934,874.121383,35.55469627,52.04466054,74.22865914,14.28573545,10.59109476,0.936088014,81.2107152,54.9592143,17.07283253,35.82084078,64.30320723,0,5161.515583,3386.048611,0.036254004,111.9837814,365.4911463,4.266638138,0.118569175,1530.003755,1277.646,0
37 Post & telecommunications,28.60916825,5.048933635,6.100106251,59.42171523,17.12782275,22.21946168,78.35071838,10.90495991,12.82748988,0,15.6548575,24.28041111,32.26505796,0,44.88987104,100.3056695,5.45336514,32.20716052,19.96108854,15.13988608,39.92916975,10.58084566,0,0,25.84009016,39.22309423,0,0,4.142618781,110.109407,925.3941454,105.0991154,58.92645248,1.292400108,10.0395917,134.8671697,2569.999518,506.6360953,62.38885773,24.24806416,69.25194873,6.187989457,477.9141311,265.3236845,51.95601703,149.6099397,255.3823311,0,6435.11042,3183.775126,0.050015649,1.545903807,13.64106395,0.128552138,0.052999596,889.4408585,711.803,0
38 Finance & insurance,110.2275546,14.56795912,17.86250016,232.2334868,57.49967223,108.3357855,165.686816,76.31032531,110.6580948,0,58.69670289,110.3078218,163.3880611,0,152.5574765,278.1046495,7.039416036,110.2312682,88.60626905,41.33051287,155.3505352,45.85271558,0,0,96.81583141,192.1136464,0,0,17.05627749,418.2458668,1748.288133,316.6248318,330.0909659,2.219102758,58.19007198,157.9037237,140.131258,4246.566293,821.5553428,119.6078099,179.3903743,13.46048533,781.7145443,719.2556334,166.490629,237.8865008,357.8251322,0,13226.28008,6099.410608,0.104240051,6.595691992,87.55634226,1.268704786,0.051502385,3407.928319,1501.383,0
39 Real estate activities,16.64036655,3.22889792,36.51040958,124.6962219,37.86172861,51.70986103,103.3965981,17.06154561,32.58322226,0,60.72891906,60.67318406,41.30357365,0,135.067935,152.0631188,3.047643369,60.59916055,11.35644593,24.0126771,51.16749281,30.95570196,0,0,52.06648526,80.52332847,0,0,0.078699319,401.2736836,2686.289231,698.0216986,260.8388661,1.294979732,45.49400482,336.2011846,247.2996852,464.6586995,1736.057232,81.58703943,200.7001971,21.64733548,580.3783667,1066.609143,265.5951123,472.1277713,489.2163067,0,11242.62375,19593.82619,0,0.82946397,180.0357199,0.851903927,0.008465421,84.77657446,81.672,0
40 Renting of machinery & equipment,41.92542586,1.002301814,5.003056272,54.00426196,8.378817581,22.38767847,85.2542946,6.302175764,7.099819838,0,34.21172915,37.87976866,15.19923275,0,37.95287103,52.22646347,1.421971358,16.27806131,26.13874203,10.0624438,43.81850027,7.324910225,0,0,21.49152966,6.05212855,0,0,0.639744321,281.0143223,510.9714874,77.42218493,379.8464629,2.893562691,62.49929518,99.10728836,32.14511047,130.1604218,34.19358496,330.5610961,66.42353138,5.760609911,166.9233251,175.5820823,33.0223274,76.59800227,140.4326977,0,3147.613322,794.2559385,0,54.17288686,12.84422365,0.835241007,0.020184744,281.1593551,223.7,0
41 Computer & related activities,1.909413117,2.375466737,0.489163109,18.02965101,7.63672024,5.609997119,19.31735631,5.888202125,7.266683135,0,6.647102776,11.95397809,12.01732207,0,20.91022507,71.77336485,19.41435838,44.16130142,16.72263623,16.7892891,5.146178987,14.85378405,0,0,15.23229206,28.8279105,0,0,2.006214418,10.71293723,318.6288687,13.25304367,41.79130726,0.026304609,0.419226857,20.58185215,21.84535402,213.1928059,10.96883261,3.82797747,1515.200384,5.072773765,143.5276923,13.45204908,13.26861428,40.84939592,42.82999095,0,2784.428022,80.24374791,0,2.903367823,2857.484039,0.661764624,0.044565975,1276.085474,833.623,0
