Industry,"1 Agriculture, hunting, forestry and fishing",2 Mining and quarrying (energy),3 Mining and quarrying (non-energy),"4 Food products, beverages and tobacco","5 Textiles, textile products, leather and footwear",6 Wood and products of wood and cork,"7 Pulp, paper, paper products, printing and publishing","8 Coke, refined petroleum products and nuclear fuel",9 Chemicals excluding pharmaceuticals,10 Pharmaceuticals,11 Rubber & plastics products,12 Other non-metallic mineral products,13 Iron & steel ,14 Non-ferrous metals,"15 Fabricated metal products, except machinery & equipment","16 Machinery & equipment, nec ","17 Office, accounting & computing machinery","18 Electrical machinery & apparatus, nec","19 Radio, television & communication equipment","20 Medical, precision & optical instruments","21 Motor vehicles, trailers & semi-trailers",22 Building & repairing of ships & boats,23 Aircraft & spacecraft,24 Railroad equipment & transport equip nec.,25 Manufacturing nec; recycling (include Furniture),"26 Production, collection and distribution of electricity",27 Manufacture of gas; distribution of gaseous fuels through mains,28 Steam and hot water supply ,"29 Collection, purification and distribution of water",30 Construction,31 Wholesale & retail trade; repairs,32 Hotels & restaurants,33 Land transport; transport via pipelines,34 Water transport,35 Air transport,36 Supporting and auxiliary transport activities; activities of travel agencies,37 Post & telecommunications,38 Finance & insurance,39 Real estate activities,40 Renting of machinery & equipment,41 Computer & related activities,42 Research & development,43 Other Business Activities,44 Public admin. & defence; compulsory social security,45 Education,46 Health & social work,"47 Other community, social & personal services",48 Private households with employed persons & extra-territorial organisations & bodies,Total intermediate use,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households,Final consumption expenditure by government,Gross fixed capital formation,Changes in Inventories,Changes in valuables,Exports,Imports,Discrepancy
"17 Office, accounting & computing machinery",13.2377219,4.597345297,4.727654844,48.59715554,29.67182864,14.03009908,81.84466083,1.435294315,60.70510225,14.54812191,30.0717435,18.62228398,29.97609889,0,62.33108841,77.72057876,1618.502051,31.88993586,54.04779866,57.76257362,38.63180591,13.20035886,125.5190755,2.005936909,27.03273016,67.25605507,24.45873064,0,7.291085061,49.23617255,39.56283409,11.25722381,8.612815267,1.961555929,2.688915213,8.136591512,36.39214423,24.80710203,36.61209774,5.356175105,15.03668859,3.148601789,23.73149954,3245.891195,404.0696658,306.7667252,111.9466352,0,6894.929554,1878.960623,0.843557926,0,7488.377514,73.21922621,-0.307676959,8278.975604,16043,0
"18 Electrical machinery & apparatus, nec",22.03008003,64.85254274,3.048084684,34.41935262,5.219236426,4.68285908,17.46415445,3.145107245,21.02868609,4.861972447,27.61292256,6.607385447,19.35495274,0,59.56405067,1071.102741,162.1199052,1516.273623,1188.524822,533.5433729,1203.664383,71.39628845,43.56050547,26.93204302,36.3881841,252.297196,36.91661897,0,1.042698547,1409.895085,252.9827309,20.3092889,275.3248078,7.641125582,12.52943737,27.41554682,454.1530241,70.56917125,22.98555629,26.70582429,139.7565885,3.92188668,53.74729438,305.6336537,91.16965824,80.35248613,116.9622018,0,9809.709136,2306.459681,0.738266953,0,2933.676829,43.41817294,-0.276755663,5755.272169,8212,0
"19 Radio, television & communication equipment",11.38490955,5.1499878,2.325310463,29.59043681,5.680156294,2.14684101,17.78681925,1.094028205,15.50008484,5.571969561,8.054718867,5.224906453,27.10794095,0,51.81350268,303.3904753,1018.577488,778.0034228,2026.94615,1210.77213,174.1329819,5.737695586,6.62180921,2.627958509,61.37021741,24.89861829,38.953716,0,6.557766187,95.60438898,177.9270337,78.51929879,48.97588768,1.076731717,13.38413398,57.418421,4935.591187,89.72775612,21.20743314,29.62991219,215.0075432,10.06193545,80.87129623,789.8777066,95.34238856,143.3920407,236.2583526,0,12966.89549,6617.00674,3.661614682,0,3605.796911,-65.7072397,-0.056678359,16484.40135,29549,0
"20 Medical, precision & optical instruments",22.14808324,16.07310498,19.7893445,56.44579162,11.0951146,10.94414135,18.955434,1.848579297,241.1554214,21.81646606,55.56385254,13.69213725,86.74944759,0,106.7112611,101.1802625,251.3226274,77.87251074,129.8401079,536.6531837,503.2623317,77.64503044,69.52993724,9.157437996,24.1779175,41.1374862,17.50600282,0,6.087342446,180.1434982,149.3170444,19.15799081,16.69716677,2.420803411,12.48922428,37.75443429,266.445617,41.65873841,6.171324818,12.84680552,96.07379829,7.246991374,101.9138179,1639.691521,71.60840104,3184.631983,53.1555538,0,8427.785073,3015.290822,1.601400206,0,1858.177548,59.01809413,-0.521136343,7009.645957,8715,0
"21 Motor vehicles, trailers & semi-trailers",74.46223177,39.57769553,50.64282777,127.3656135,38.14397614,30.0477341,60.35635682,4.382434575,52.8138487,13.78204035,65.45522304,40.94602928,68.51561807,0,92.63217663,486.3647659,8.305989196,21.54209789,18.50255086,14.11135416,7407.2508,6.066397673,18.6879619,18.85956107,264.7412151,29.03759991,3.659096746,0,10.53299765,218.5224633,3870.758332,97.56727158,560.5428212,8.036874883,15.95823918,120.8717996,97.51683198,281.0016948,70.73497503,422.7885312,131.1147466,10.57378505,280.137732,402.0855155,75.42684684,277.7433911,157.2129375,0,16165.38098,28965.91004,1.057783861,0,9587.517724,1016.730323,-807.7686749,17971.16353,33960,0
22 Building & repairing of ships & boats,46.49728609,35.62669409,0.388880366,8.542360346,1.605709032,0.392367658,4.025195539,0.293422472,4.059135445,1.426772138,2.430336427,1.079697996,2.504744489,0,2.542787009,4.466469083,1.012211056,1.463360074,1.5989635,1.023274638,6.017504076,53.76823931,1.033588322,0.477773227,1.779074168,0.810417704,0.150065696,0,0.11820933,10.79569679,14.6055897,9.053614162,1.375572601,262.9613588,0.55989213,39.34672593,1.480476562,20.97264824,0.459664211,0.581546919,1.083909128,0.179975976,6.25939393,358.4520896,2.140581034,6.929932211,13.44709963,0,935.8203068,1342.745333,0.078176855,0,870.4007343,-6.616836497,-0.0122423,829.5839912,1251,0
23 Aircraft & spacecraft,12.20520602,95.82077484,2.367288979,41.45715493,7.601943647,2.719181255,21.5160054,2.261579817,20.52834824,7.365925106,9.969221086,5.847530169,11.88461066,0,17.49124743,33.03910382,5.463319221,10.92838973,9.024563569,7.148180599,38.5584585,2.497995413,4253.588501,2.270429194,13.70766178,6.332118706,1.675672155,0,1.336888038,78.6151578,86.22017225,40.60932053,21.86911425,2.137003291,460.3414454,65.92283302,35.30908648,51.97653307,7.172365886,8.380515702,23.11015112,2.483203288,67.77120072,4143.337632,15.66019347,40.19440965,62.87454311,0,9858.592181,946.2322507,1.706902308,0,2897.881819,368.7974517,-0.267296638,12552.0537,10775,0
24 Railroad equipment & transport equip nec.,10.21686727,0.402429925,0.343410079,7.673264337,1.444691997,0.342421263,3.59129774,0.253264754,3.635962933,1.276179455,1.440779471,0.962374091,2.253249996,0,2.794206296,3.10749367,0.902450712,1.267398519,1.420726627,1.465813909,5.863683214,0.239052159,1.45612341,338.7914889,1.535648531,0.698449103,0.123141842,0,0.096792619,13.69956597,36.06135343,16.77587913,78.57817595,0.278458953,2.159231235,86.84423538,4.676170813,7.238964172,2.646077074,6.77440425,7.707771883,1.288848412,16.10647693,9.298340573,1.857938588,100.7707263,19.20485963,0,805.5661415,2153.911484,0.053890148,0,247.0687873,-49.39284483,-0.008439063,306.80058,1407,0
25 Manufacturing nec; recycling (include Furniture),37.41886482,7.84456545,10.04969175,96.85000594,83.79701762,19.34698396,63.25378066,3.16361538,82.12525112,17.65165227,56.3746734,47.59380265,1135.524945,0,33.35002301,294.2025983,12.96116068,22.91953518,23.78188155,18.47654712,260.582341,5.78819618,18.02349028,8.002143444,578.7663881,30.18690134,3.958240916,0,3.793665064,451.5202446,404.117511,137.8135376,74.70705069,6.471497512,5.754947313,46.89649171,65.96039978,139.206805,29.18303351,34.41512248,44.25515924,7.914295553,210.3868699,498.3742191,386.9334209,348.0930786,449.424474,0,6317.216121,14822.07503,1.019928034,0,2905.447383,80.3707568,56.12381508,3283.744556,10631,0
"26 Production, collection and distribution of electricity",295.0641309,207.5151125,174.5078136,764.482662,107.2851546,117.7132095,641.5328256,195.8806309,782.5024495,108.3935072,404.3082072,414.7142485,744.1343326,0,569.7539313,442.0514203,18.39130438,135.0516953,69.48218285,85.74359337,327.5632863,121.2923693,126.4747098,22.42060262,165.7384844,10362.11502,1820.373265,0,235.9189506,438.5583115,1693.051359,407.4181151,358.0198182,18.75142478,71.98726417,181.0674061,309.996818,654.2066651,90.00976596,157.5999765,259.7951981,60.92116469,564.4104872,749.9017481,451.7354331,795.8667258,495.8684627,0,27219.57125,12223.04117,2.224508868,0,335.3628974,4.042583341,0,322.752056,448,0
27 Manufacture of gas; distribution of gaseous fuels through mains,31.03608632,301.3488005,58.8481816,403.0827944,58.7413613,37.44164149,275.47538,35.94915639,417.8459004,64.74678187,139.869228,277.2476458,252.506427,0,148.7054542,143.0447568,1.72839992,41.96802806,25.08302873,21.70484585,81.67182673,26.75270694,20.53946849,5.281126303,79.85328717,1601.266927,1092.564603,0,7.227634985,81.20293587,205.6642966,70.27454618,43.95488177,3.686996521,10.9899196,31.57680447,30.11445025,88.94127942,15.86324977,23.91402111,26.83275851,9.264521297,106.2769349,252.7006232,212.880895,377.935166,112.7157204,0,7356.32148,7660.721033,0.681866957,0,102.7970181,1.239151725,0,74.23731703,18,0
28 Steam and hot water supply ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29 Collection, purification and distribution of water",134.5158306,13.13868106,12.75760865,209.8295446,22.41179424,5.301273371,52.86245968,26.31531305,130.4596032,16.36400836,27.75416325,24.14605765,54.55325584,0,55.89081277,104.7956157,3.064929739,17.33956037,11.19823856,8.262927311,40.94190196,4.094080428,8.321016812,2.08417996,27.54771356,41.19325807,11.78386696,0,36.3025101,51.13224471,74.80532816,12.74706988,13.24570876,0.171727207,2.508072706,12.31607797,6.140565301,17.05967435,6.121270555,7.426304841,4.42748554,6.240838907,29.45511593,278.3825386,73.89198822,76.36666659,96.79333775,0,1872.462222,3027.644671,0.094918847,0,67.48343602,-4.268481077,0,16.58320096,9,0
30 Construction,240.6492814,644.6487046,37.03770909,179.9747447,27.53870387,24.46570331,83.83296748,202.2487269,96.21181407,24.71923717,29.81409273,42.28580645,70.45927117,0,135.1546729,69.13708801,3.243662363,19.76912613,36.82667416,37.01335648,92.6549706,36.44211232,114.617533,10.75853752,36.68111193,328.4656166,266.2508431,0,300.0625895,48564.87166,1532.684969,303.435204,92.86130924,13.91131628,26.8359871,1080.716782,842.305776,2554.172491,8288.225054,56.83493189,40.63249442,13.85003105,789.0020735,4514.289126,353.5269315,614.2716174,641.9922184,0,73515.38463,6918.135731,1.772143258,0,98304.5461,1055.907809,0.430956957,801.7948963,636,0
31 Wholesale & retail trade; repairs,2023.239527,261.1305165,298.1800327,7035.369496,1319.357282,287.1445465,3244.716081,229.5407744,3299.686901,1185.742295,1257.434053,859.2353451,2063.622093,0,1849.37237,2287.459582,805.1738226,1024.273076,1248.172907,747.4129648,4477.824704,152.1760388,548.9316856,227.7885621,1221.928362,595.0937485,125.6551648,0,77.83681481,5422.815465,7997.756213,7879.433645,2156.881357,169.6577623,353.9402768,766.910945,1172.594138,2814.249484,362.0743872,1209.146934,1035.364962,108.8245824,1989.851181,3520.581741,2031.485681,5640.881634,2303.214572,0,85689.16371,115940.5857,22.29870471,36.16482045,9151.943738,4.418999359,375.9397625,34373.44358,441,0
32 Hotels & restaurants,40.18023096,51.99564854,11.86167893,122.8472327,22.13706716,13.77810017,86.8345257,45.20290462,69.77846673,22.99653045,40.13556584,22.30094098,31.46054167,0,51.65081964,59.14099106,5.886604124,24.75322555,17.92383849,21.28295135,74.00928305,3.780278143,27.11956762,3.28539258,31.78103639,63.56539033,31.28003509,0,10.12128383,372.0771459,2480.199033,328.5776454,164.7895132,43.68737341,219.612881,225.7789867,185.103455,908.8826896,105.4557659,16.29225091,134.9074148,7.662908455,728.4960042,1126.770572,538.2549403,553.4102495,282.5900593,0,9429.63902,68181.95643,0.719160773,1.722053515,74.33590463,0.508151381,0.945901811,6533.164023,13545,0
33 Land transport; transport via pipelines,160.0784476,143.7661612,765.673412,1838.755169,294.2075619,242.4009013,1081.680349,100.136227,948.5607237,73.0018707,511.8428813,1077.184338,360.0159466,0,534.4301985,391.9685053,34.20640983,198.3839073,75.65045302,112.2187224,539.7993851,9.689707937,61.60660727,33.62096925,378.4876775,9.785137843,8.302250987,0,12.2425019,901.6547411,10329.49755,533.3722114,1198.936393,15.59683972,37.62560049,1225.079731,735.9762479,967.1838828,81.03222188,377.4763002,165.8963061,29.96118041,757.8459674,1558.374704,1195.203682,1534.74518,608.7738253,0,32251.92899,15433.47618,0,0,528.0354172,-8.514036941,0,1930.065174,2498,0
34 Water transport,17.41142009,179.2063505,13.59214556,26.29132131,6.993834072,0.335472392,163.5356014,49.70138068,38.73175684,3.849402336,11.3252728,14.00082271,40.77172625,0,13.8372529,17.07661431,2.508170017,18.0511483,6.916014491,14.82139275,30.36055175,1.176005944,6.596082573,5.299037845,14.18871991,1.674607056,2.485662889,0,0.148576835,42.47542998,212.0066058,34.68635402,32.71649148,1065.929349,25.96476628,117.6185308,56.31923167,74.3109281,3.149008941,9.122719396,1.214730506,0.167998302,30.49374251,32.5183442,45.42239567,29.96586237,52.98343993,0,2567.952273,2769.921728,0,0,242.3334079,0.030450597,0.47393217,8225.285454,3778,0
35 Air transport,6.864794223,83.89537834,21.39163957,49.57897195,11.9352786,0.381709464,142.1474169,64.6032234,62.09914591,8.116783362,18.22366762,24.48666858,66.0704259,0,23.32843907,28.09472374,2.094781522,23.47617284,9.012174193,20.53772897,48.12556695,3.015324965,76.28470837,12.5605977,19.86666398,1.698786018,2.793438374,0,0.22374632,84.55087009,669.7141,168.4209237,96.08676045,33.65476046,702.5227598,530.7425314,508.4082155,1561.820814,57.06530904,77.17140715,81.78483965,13.53851446,691.5065109,205.5538136,21.05871364,99.6250417,293.6739175,0,6727.80776,12642.90414,0,0,9.872131155,0.045170887,0.129894462,4813.2367,8518,0
36 Supporting and auxiliary transport activities; activities of travel agencies,40.87303652,42.86784478,12.46424121,180.9695418,41.66296955,10.53915678,80.48956221,104.6227596,151.1933737,160.4110534,85.04170388,26.23924808,25.50761948,0,85.75219856,151.8514828,13.4213389,64.40525129,54.23129648,64.10996018,140.7767326,6.763788733,94.70421951,5.052793785,44.31823395,187.2100937,70.01197372,0,14.69618629,378.6845099,13421.13855,766.3456268,5361.229393,2323.393925,1583.559627,13934.61019,630.235947,2354.58827,279.8615289,287.6428829,109.4711076,31.96192707,1748.031188,419.5180596,441.1097437,199.3829165,742.1569067,0,46973.10996,2599.544371,0,0,322.4628656,3.262509572,0.201055771,2080.408304,2040,0
37 Post & telecommunications,224.86789,73.90070453,27.4760449,467.8600221,56.03620186,36.81901828,328.7633139,41.03520485,228.2961012,186.5716697,104.9106712,83.87223464,70.09443089,0,138.7646291,167.7195995,57.82970217,60.73007975,34.47088816,55.4481263,108.751225,6.879029553,68.31443158,9.956424468,76.42328907,129.872504,21.57810967,0,30.72692739,871.2799915,4329.708409,1082.185179,532.6124862,75.45246565,220.2078828,845.7999387,5749.810833,10933.05304,550.6466762,286.742591,538.3070044,62.71368306,3305.402242,3033.291573,728.8340174,1434.140815,1223.488458,0,38701.64576,16001.96614,7.980229482,5.905891006,1467.799335,10.84376768,3.224092937,4577.628804,3651,0
