Industry,"1 Agriculture, hunting, forestry and fishing",2 Mining and quarrying (energy),3 Mining and quarrying (non-energy),"4 Food products, beverages and tobacco","5 Textiles, textile products, leather and footwear",6 Wood and products of wood and cork,"7 Pulp, paper, paper products, printing and publishing","8 Coke, refined petroleum products and nuclear fuel",9 Chemicals excluding pharmaceuticals,10 Pharmaceuticals,11 Rubber & plastics products,12 Other non-metallic mineral products,13 Iron & steel ,14 Non-ferrous metals,"15 Fabricated metal products, except machinery & equipment","16 Machinery & equipment, nec ","17 Office, accounting & computing machinery","18 Electrical machinery & apparatus, nec","19 Radio, television & communication equipment","20 Medical, precision & optical instruments","21 Motor vehicles, trailers & semi-trailers",22 Building & repairing of ships & boats,23 Aircraft & spacecraft,24 Railroad equipment & transport equip nec.,25 Manufacturing nec; recycling (include Furniture),"26 Production, collection and distribution of electricity",27 Manufacture of gas; distribution of gaseous fuels through mains,28 Steam and hot water supply ,"29 Collection, purification and distribution of water",30 Construction,31 Wholesale & retail trade; repairs,32 Hotels & restaurants,33 Land transport; transport via pipelines,34 Water transport,35 Air transport,36 Supporting and auxiliary transport activities; activities of travel agencies,37 Post & telecommunications,38 Finance & insurance,39 Real estate activities,40 Renting of machinery & equipment,41 Computer & related activities,42 Research & development,43 Other Business Activities,44 Public admin. & defence; compulsory social security,45 Education,46 Health & social work,"47 Other community, social & personal services",48 Private households with employed persons & extra-territorial organisations & bodies,Total intermediate use,Final consumption expenditure by households,Final consumption expenditure by non-profit organisations serving households,Final consumption expenditure by government,Gross fixed capital formation,Changes in Inventories,Changes in valuables,Exports,Imports,Discrepancy
11 Rubber & plastics products,659085,2661,9371,1622188,757836,42400,442101,59893,525541,669277,3831080,239496,124048,35330,568206,2445242,221650,1351940,3559993,878330,7613104,326892,95933,0,704604,111825,3692,0,0,3911793,419965,124006,497379,39499,0,28657,4526,10524,4773,48799,59781,23913,0,49197,23638,62674,592585,592769,33396196,1550939,0,0,0,275344,0,6519368,3833461,0
12 Other non-metallic mineral products,17936,191,575,214219,20609,5249,81521,19988,66961,509578,130274,4301215,1003226,53906,100514,315807,16709,377616,3418897,169171,599300,130630,20469,0,190977,17990,12491,0,0,12790842,21292,81732,4903,2404,0,805,3440,1079,4374,1725,953,28122,0,39070,22373,20176,63993,361925,25245227,605032,0,0,0,188830,0,1403590,3674168,0
13 Iron & steel ,55835,6621,2397,3599,4557,824,6708,45869,31444,2742,60293,211522,57243020,54827,10886063,8809365,43019,1345214,1075334,157687,7160704,3878439,137242,0,407050,7862,56795,0,0,9578774,141,0,1852,9872,0,416,0,0,3572,230,3329,36855,0,5988,559,1504,3620,77340,101419084,10025,0,0,0,417432,0,14416369,17979680,0
14 Non-ferrous metals,5485,191,0,10573,8054,2934,24740,9618,618545,66911,113439,62638,1183846,9454622.26,2710614.74,1759719,31894,3995905,1913515,224509,1217744,153089,160195,0,483108,28315,161,0,0,745161,23,5763,0,7447,0,178,0,36,529,0,0,15401,0,1909,561,55020,406,16485,25089284,9063,0,0,0,284251,0,4727955,11229618,0
"15 Fabricated metal products, except machinery & equipment",45413,12978,17297,989935,282014,88815,63461,330024,592649,187539,521534,281776,582030.9,124736.1,5990957,5048795,132359,825459,1787324,359360,2526599,1665696,220075,0,822676,111100,8126,0,0,12556820,84776,135485,29998,120777,0,11881,15894,41440,21887,18059,12479,50240,0,187586,11912,11654,166354,579418,37675388,1031231,0,0,1627338,377949,0,5585801,2701096,0
"16 Machinery & equipment, nec ",253490,14109,53746,180675,161137,21527,240768,290126,326904,43839,1276164,301050,816550,99331,1002426,18886878,45092,702983,1504406,114596,3703965,3494080,202365,0,95550,384335,85730,0,0,5488448,131088,132376,47245,67521,0,34945,16077,11823,154739,56165,23929,176053,0,2521812,118817,55800,396401,184681,43919742,4875706,0,0,33974655,292892,0,21354851,24645428,0
"17 Office, accounting & computing machinery",1476,14,176,4163,2054,344,28860,7297,6488,2827,5167,5073,12421,909,2725,96183,1873959,25215,91087,109249,9319,12847,1052,0,14520,4504,771,0,0,32838,146687,24356,4070,7050,0,3415,460256,141096,17240,91234,3471232,110365,0,182283,73425,35214,106477,69163,7295101,2170974,0,0,3490036,52500,0,4305798,6408114,0
"18 Electrical machinery & apparatus, nec",64900,4246,5589,15748,27471,7787,66284,28415,38747,11103,58994,64297,231105,18468,196616,3670692,547416,6983651,4649405,461766,3515646,1095449,162135,0,93823,435162,9215,0,0,5884369,53328,91321,140404,59063,0,11268,516171,35893,51995,185860,39357,71410,0,190550,35691,24801,324092,130597,30310300,408715,0,0,4627076,213666,0,6695210,9261589,0
"19 Radio, television & communication equipment",5269,51,236,4954,3976,451,34792,5206,6744,1673,6175,3773,74712,1431,4281,1731880,3681458,1354757,54391285,1296472,1785940,131329,42500,0,92687,22754,1352,0,0,779305,75706,16965,13301,13796,0,4960,834168,54643,19596,11183,136520,239005,0,153299,56666,14853,287470,356834,67754408,8921754,0,0,6162473,88302,0,92622526,39463339,0
"20 Medical, precision & optical instruments",49995,130,187,9229,4685,418,39011,56750,69410,17403,9045,10081,38511,8334,63202,1483780,44519,374771,2919615,1555328,723331,1011041,87569,0,4941,134738,30445,0,0,377031,41932,1992,15805,23244,0,2654,60644,851,1556,68056,149987,168353,0,175989,276179,809935,29530,169868,11120075,1906868,0,0,6805227,130668,0,3907286,12409438,0
"21 Motor vehicles, trailers & semi-trailers",45558,1967,57157,69712,30343,16671,99241,26156,53673,45171,80365,162335,1213059.956,104220.344,94197,603242,5635,47360,32778,10764,41580398,15064,4625,0,18899,13700,10079,0,0,232266,161900,17362,2062517,12161,0,98198,47560,48363,27112,97396,56038,49823,0,25087,13916,107103,3199484,79362,50778018.3,11238909,0,0,11232515.7,-56985,0,38142173,5439289,0
22 Building & repairing of ships & boats,81987,0,10380,0,0,0,37,0,0,0,0,0,112977.7,0,0,0,0,0,0,0,0,1337806,0,0,0,4,0,0,0,12,0,0,0,259791,0,5011,116,0,0,2212,0,17142,0,677974,92,0,315,0,2505856.7,0,0,0,2199286.3,53999,0,19788326,1324625,0
23 Aircraft & spacecraft,5509,4763,237,24,7,322,90,1357,287,0,43,227,828,0,45,1047,3,829,321,33,483,1938,622620,0,485,209,92,0,0,1715,12275,1624,253075,634273,0,5380,27257,15,0,2065,215,23934,0,1549460,2416,2025,27843,9811,3195182,218833,0,0,1543299,51990,0,911458,2709200,0
24 Railroad equipment & transport equip nec.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25 Manufacturing nec; recycling (include Furniture),6944,50,457,97997,348802.2,1385,56496,1160,70607.1,9812,364868.7,6235.55,1345.394,5099.046,5776.01,17829,957,10949,10906,6416,2124196,74108,12650,0,1132930,3012,566,0,0,1089505,141325,314831,11979,10078,0,5249,27145,50820,55080,48151,70045,20487,0,102354,426870,67675,400538,875572,8089258,3652695,0,0,2159051,423809,0,2385344,3084542,0
"26 Production, collection and distribution of electricity",331636,8646,61633,384960,824559,103758,690384,424912,1527045,101776,403804,559374,2426681,458336,429987,383477,87713,152802,1048008,51603,557573,142336,19024,0,81423,327688,410801,0,0,296789,1858264,663224,253180,19453,0,135854,579117,433466,2182521,166737,136989,273921,0,659612,931521,478274,840542,24726,21934129,5531729,0,0,0,0,0,56920,37812,0
27 Manufacture of gas; distribution of gaseous fuels through mains,12365,1393,14360,127159,374988,6849,208431,274044,678967,29468,84000,158382,250852,144998,233944,165313,4834,123048,323454,26601,146221,3340,5059,0,14945,3960878,1324806,0,0,104347,143274,735831,64477,8210,0,14596,63335,126208,580444,40543,33399,76646,0,193312,367178,427451,596446,24021,12298417,6659617,0,0,0,0,0,5967,59639,0
28 Steam and hot water supply ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29 Collection, purification and distribution of water",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30 Construction,35152,1088,3492,28300,27610,2139,36952,9451,32462,10124,22319,13006,41849,16427,26858,40844,1703,18837,54434,2415,18907,3178,956,0,4500,570088,19228,0,0,31648,155545,151478,32002,2956,0,15475,169205,45381,6620361,15750,20127,36798,0,946024,225778,139716,131462,0,9782025,0,0,0,140153481,534630,0,150217,46781,0
31 Wholesale & retail trade; repairs,1126970,10485,27384,3728137,2373708,203261,1442011,241429,2662523,751608,989056,692288,1356659,432215,1083117,2802804,748623,1409285,3938764,557182,2933271,758763,157665,0,756416,161978,97756,0,0,4417359,3469337,4287794,613941,201146,0,70163,2662008,205901,93137,232926,351234,188614,0,598155,362030,1431665,872613,2656387,54157768,37905129,0,0,5495725,177891,0,10664454,2133305,0
32 Hotels & restaurants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20847824,20847824,37754576,0,0,0,0,0,2735786,4613766,0
33 Land transport; transport via pipelines,146564,15277,296952,1772473,581781,144210,881084,382186,1362767,477410,737748,1725381,1707417,166378,635684,884430,41309,260210,491382,95655,671747,102669,25559,0,237411,49233,25871,0,0,1064640,4553364,214878,237058,75772,0,117020,167209,761593,202495,330547,454282,139464,0,602087,194074,306794,436874,49906,23826845,14993660,0,0,195792,36911,0,579002,1100124,0
34 Water transport,38941,27,3511,106998,95792,14029,129952,78570,122293,94649,110245,167714,118680,13403,92546,260250,45293,59215,247460,31049,101099,36962,4324,0,24138,22955,9272,0,0,151841,1439994,13607,88616,8013666,0,40812,222959,238446,10542,122114,226402,71343,0,317356,36906,29062,89229,62088,13204350,2113837,0,0,6692,1414,0,24267987,9966745,0
35 Air transport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36 Supporting and auxiliary transport activities; activities of travel agencies,223451,552,57027,516697,162695,32020,155130,255366,347235,56715,141219,250351,354549,68146,155786,238999,47172,95183,430999,37265,226276,49175,9670,0,56291,20873,20186,0,0,250228,981225,41937,1481100,3349672,0,253852,44817,67724,18305,37743,106074,16337,0,41992,19597,28421,71130,12036,10831218,1277729,0,0,80231,5204,0,697788,2315451,0
37 Post & telecommunications,173224,2265,6362,152652,191727,14926,332394,106733,148606,113694,143831,151713,168569,22497,111233,220823,26211,132053,472720,43518,215698,54037,11112,0,55545,86774,28396,0,0,452946,5283684,245009,158705,122903,0,206313,6894254,1800266,318362,872527,1425793,186749,0,738477,392908,291462,819057,30388,23427116,19668061,0,0,0,0,0,790511,1400226,0
38 Finance & insurance,710819,15768,49346,736057,739298,79371,631399,320052,862199,260201,460124,363879,856498,231067,556165,1013986,78497,409837,1225823,128172,912532,204475,31349,0,216881,237755,144110,0,0,2305008,2915990,643075,1102570,880891,0,233135,700486,18728997,11362916,329100,467428,226905,0,1473375,831748,1455360,1190357,128115,56451116,33089524,0,0,0,0,0,2532257,3919040,0
39 Real estate activities,140615,569,14233,207272,304075,15697,412365,95433,134936,139453,138362,107636,138409,16891,143755,188551,20998,134200,156656,42700,120766,37847,5332,0,90778,61347,14804,0,0,759089,6831009,2620903,248240,303081,0,406798,259899,2363029,779706,1336417,2185967,178677,0,315681,772363,1897753,3408448,28675,27579415,61495264,0,0,15648873,0,0,529462,867639,0
40 Renting of machinery & equipment,130561,986,42141,343183,460014,19463,1076425,177520,433294,210995,192286,192792,516676,223681,313806,325033,28263,225353,473652,54108,135138,264728,42541,0,92601,429826,92611,0,0,888905,2396769,125005,417292,1818442,0,316382,2275543,1679462,458939,770920,2256914,130698,0,865736,459695,527862,988655,26115,22901011,2772789,0,0,0,0,0,2978710,3586847,0
41 Computer & related activities,158668,27716,23252,1563492,819983,37289,1120797,430486,853810,1165583,611370,314518,731401,152299,474270,1824439,379962,621403,4539311,387587,975526,521621,85234,0,189864,488623,89068,0,0,7141610,2572196,283369,297424,476102,0,197105,2658005,2788049,542313,341148,3279669,239961,0,714368,503505,419584,1074290,50639,42166909,2479767,0,0,14331516,0,0,2326807,6674844,0
42 Research & development,10220,1284,309,95787,40398,3773,56601,87938,624463,912198,59568,125840,712027,22568,159774,1229530,246517,506954,6559282,599572,2286687,110102,58905,0,58004,534835,46061,0,0,728949,101810,4594,36883,9460,0,73027,923122,101236,1859,27016,535890,481219,0,463538,113572,20517,28526,6389,18806804,0,0,2888837,0,0,0,1434934,2369072,0
43 Other Business Activities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44 Public admin. & defence; compulsory social security,59048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507100,186689,0,0,0,0,0,0,0,0,0,0,0,0,0,558933,1311770,579567,0,67413575,0,0,0,3758,435841,0
45 Education,3864,106,223,35981,23609,1680,24607,54879,39312,32305,21440,17942,86547,9040,27209,57785,3056,28866,64996,7909,33609,6891,1857,0,6140,15295,5558,0,0,64242,309068,20156,7480,17875,0,11072,43286,93190,55099,19132,63402,18918,0,121083,35835,17701,55524,4730,1568499,34407760,0,24780417,0,0,0,47794,3065997,0
46 Health & social work,161432,319,1726,38174,24446,4180,28754,18212,25981,23819,33913,21149,33160,6562,45774,62939,1632,19202,28429,5238,28977,25977,5031,0,14226,16570,4626,0,0,180789,192275,17156,44087,7762,0,13136,32370,71028,18430,33532,56550,15190,0,82755,44720,626625,48289,7872,2173014,26860114,0,22170999,0,0,0,43495,140723,0
"47 Other community, social & personal services",76401,1236,8584,213819,190417,14006,147752,52157,370369,82324,122726,104445,152286,63437,187557,211833,8248,71256,103287,46619,180532,28205,6881,0,41569,117195,19352,0,0,901553,486822,465082,604519,37024,0,82433,141466,218537,522663,80609,3171044,58142,0,286126,456912,607315,1996948,2506326,15246014,40930788,0,1509099,0,0,0,922472,2193365,0
48 Private households with employed persons & extra-territorial organisations & bodies,778698,8890,126785,584914,821215,97909,926533,206705,650675,496784,489682,401999,661905,221151,872447,1087989,62531,384158,864666,154399,479393,162182,41217,0,162270,191232,74224,0,0,1724495,3746025,314552,599561,233017,0,395155,933969,1724013,1276496,958607,2299643,2007070,0,5119005,2748976,1789689,3694626,0,40575452,-11869,0,0,0,0,0,1563453,1262921,0
Sales by final demand including other adjustments (Purchases on the domestic territory by non-residents),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Noncomparable imports(cif/fob adj, direct purchases abroad by residents)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intermediate consumption /final use at basic prices,18052093,158485,1192527,51429865,28875256,3488802,24206369,53537675,69754708,11321493,26275307,16231437,79035058,15555846,29939878,58369455,8787365,23900645,102079767,8201868,84679319,16698233,2419482,0,9568052,14164988,13272138,0,0,82432276,42974347,33966552,18311221,23476501,0,3224095,21375491,32880907,25921674,7652643,24938134,6335553,0,21401292,11237170,22534834,26102866,40864115,1216825782,465639961,0,120010105,250194848,5458169,0,343325445,332646376,0
Net taxes on products,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intermediate consumption /final use at purchasers prices,18052093,158485,1192527,51429865,28875256,3488802,24206369,53537675,69754708,11321493,26275307,16231437,79035058,15555846,29939878,58369455,8787365,23900645,102079767,8201868,84679319,16698233,2419482,0,9568052,14164988,13272138,0,0,82432276,42974347,33966552,18311221,23476501,0,3224095,21375491,32880907,25921674,7652643,24938134,6335553,0,21401292,11237170,22534834,26102866,40864115,1216825782,465639961,0,120010105,250194848,5458169,0,343325445,332646376,0
Value added total,24893343,297496,1582435,20717672,12577166,1225917,13129186,23166138,14068084,6350627,11633079,7537074,19248172,3325089,13656733,21402963,2118930,9092733,34006357,3258818,21216023,6524610,792080,0,4057563,13319978,5632224,0,0,68141296,63293315,22757868,20220865,6151034,0,7352624,21109971,55272950,78463701,17413020,29692021,14425950,0,47471537,46501303,28572065,30312142,0,851982152,0,0,0,0,0,0,0,0,0
Gross operating surplus (=net operating surplus+depreciation of fixed capital),21595940,237524,1052996,5469645,3649034,438912,4462081,3978192,8473729,2405860,5043731,3994145,13642547,1968722,5521519,7693953,580911,3469028,20641398,1057501,5915949,1405999,264786,0,981066,9839726,3723855,0,0,15596395,35092882,6807785,8678784,3588865,0,4115142,12465895,30416097,58845887,5879917,10503322,2987254,0,13262068,7179409,7425796,9347334,0,369701581,0,0,0,0,0,0,0,0,0
Compensation of employees,2707735,197869,515581,5500577,7056595,734093,7665123,1417794,5325372,2397311,6203410,3393984,5430567,1317306,7827290,12295442,1150284,5369653,12115489,1874631,11724174,4978374,416591,0,2537162,2629444,1494272,0,0,41484537,27468381,10869891,12596812,2373166,0,3112007,6697758,21394386,5434611,11186609,18404886,11301243,0,34205976,39206379,20918813,16186822,0,397118400,0,0,0,0,0,0,0,0,0
Net taxes on production,589668,-137897,13858,9747450,1871537,52912,1001982,17770152,268983,1547456,385938,148945,175058,39061,307924,1413568,387735,254052,1249470,326686,3575900,140237,110703,0,539335,850808,414097,0,0,11060364,732052,5080192,-1054731,189003,0,125475,1946318,3462467,14183203,346494,783813,137453,0,3493,115515,227456,4777986,0,85162171,0,0,0,0,0,0,0,0,0
Industry output,42945436,455981,2774962,72147537,41452422,4714719,37335555,76703813,83822792,17672120,37908386,23768511,98283230,18880935,43596611,79772418,10906295,32993378,136086124,11460686,105895342,23222843,3211562,0,13625615,27484966,18904362,0,0,150573572,106267662,56724420,38532086,29627535,0,10576719,42485462,88153857,104385375,25065663,54630155,20761503,0,68872829,57738473,51106899,56415008,40864115,2068807934,0,0,0,0,0,0,0,0,0
